public|plasmid_registry|plasmid_registry_plasmid_code_key|CREATE UNIQUE INDEX plasmid_registry_plasmid_code_key ON public.plasmid_registry USING btree (plasmid_code)
public|plasmids|plasmids_code_key|CREATE UNIQUE INDEX plasmids_code_key ON public.plasmids USING btree (code)
public|plasmids|plasmids_pkey|CREATE UNIQUE INDEX plasmids_pkey ON public.plasmids USING btree (id)
public|plasmids|uq_plasmids_code|CREATE UNIQUE INDEX uq_plasmids_code ON public.plasmids USING btree (code)
public|rna_registry|idx_rna_registry_code|CREATE INDEX idx_rna_registry_code ON public.rna_registry USING btree (rna_code)
public|rna_registry|rna_registry_pkey|CREATE UNIQUE INDEX rna_registry_pkey ON public.rna_registry USING btree (id)
public|rna_registry|rna_registry_rna_code_key|CREATE UNIQUE INDEX rna_registry_rna_code_key ON public.rna_registry USING btree (rna_code)
public|rnas|idx_rnas_source_plasmid|CREATE INDEX idx_rnas_source_plasmid ON public.rnas USING btree (source_plasmid_id)
public|rnas|rnas_code_key|CREATE UNIQUE INDEX rnas_code_key ON public.rnas USING btree (code)
public|rnas|rnas_pkey|CREATE UNIQUE INDEX rnas_pkey ON public.rnas USING btree (id)
public|rnas|uq_rnas_one_per_plasmid|CREATE UNIQUE INDEX uq_rnas_one_per_plasmid ON public.rnas USING btree (source_plasmid_id) WHERE (source_plasmid_id IS NOT NULL)
public|selection_labels|selection_labels_code_key|CREATE UNIQUE INDEX selection_labels_code_key ON public.selection_labels USING btree (code)
public|selection_labels|selection_labels_pkey|CREATE UNIQUE INDEX selection_labels_pkey ON public.selection_labels USING btree (id)
public|tank_requests|idx_tank_requests_fish_id|CREATE INDEX idx_tank_requests_fish_id ON public.tank_requests USING btree (fish_id)
public|tank_requests|tank_requests_pkey|CREATE UNIQUE INDEX tank_requests_pkey ON public.tank_requests USING btree (id)
public|tank_year_counters|tank_year_counters_pkey|CREATE UNIQUE INDEX tank_year_counters_pkey ON public.tank_year_counters USING btree (year)
public|transgene_allele_counters|transgene_allele_counters_pkey|CREATE UNIQUE INDEX transgene_allele_counters_pkey ON public.transgene_allele_counters USING btree (transgene_base_code)
public|transgene_allele_registry|ix_registry_base_code|CREATE INDEX ix_registry_base_code ON public.transgene_allele_registry USING btree (base_code)
public|transgene_allele_registry|transgene_allele_registry_pkey|CREATE UNIQUE INDEX transgene_allele_registry_pkey ON public.transgene_allele_registry USING btree (id)
public|transgene_allele_registry|transgene_allele_registry_transgene_base_code_allele_number_key|CREATE UNIQUE INDEX transgene_allele_registry_transgene_base_code_allele_number_key ON public.transgene_allele_registry USING btree (transgene_base_code, allele_number)
public|transgene_allele_registry|uniq_registry_base_legacy|CREATE UNIQUE INDEX uniq_registry_base_legacy ON public.transgene_allele_registry USING btree (base_code, legacy_label) WHERE ((base_code IS NOT NULL) AND (legacy_label IS NOT NULL))
public|transgene_allele_registry|uniq_registry_modern_key|CREATE UNIQUE INDEX uniq_registry_modern_key ON public.transgene_allele_registry USING btree (transgene_base_code, allele_nickname) WHERE ((transgene_base_code IS NOT NULL) AND (allele_nickname IS NOT NULL))
public|transgene_allele_registry|uq_registry_legacy|CREATE UNIQUE INDEX uq_registry_legacy ON public.transgene_allele_registry USING btree (base_code, legacy_label)
public|transgene_allele_registry|uq_registry_modern|CREATE UNIQUE INDEX uq_registry_modern ON public.transgene_allele_registry USING btree (transgene_base_code, allele_nickname)
public|transgene_allele_registry|uq_tar_base_number|CREATE UNIQUE INDEX uq_tar_base_number ON public.transgene_allele_registry USING btree (transgene_base_code, allele_number)
public|transgene_alleles|idx_ta_base_nick_ci|CREATE INDEX idx_ta_base_nick_ci ON public.transgene_alleles USING btree (transgene_base_code, lower(allele_nickname))
public|transgene_alleles|transgene_alleles_pkey|CREATE UNIQUE INDEX transgene_alleles_pkey ON public.transgene_alleles USING btree (transgene_base_code, allele_number)
public|transgene_alleles|ux_transgene_alleles_number|CREATE UNIQUE INDEX ux_transgene_alleles_number ON public.transgene_alleles USING btree (NULLIF((allele_number)::text, ''::text))
public|transgene_alleles|ux_transgene_alleles_number_int|CREATE UNIQUE INDEX ux_transgene_alleles_number_int ON public.transgene_alleles USING btree (allele_number)
public|transgenes|transgenes_pkey|CREATE UNIQUE INDEX transgenes_pkey ON public.transgenes USING btree (transgene_base_code)
