plate_id_fk,full_path,plate_folder,fish_folder_name,roi_name,roi_anatomy_name,note
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi6,aang,fish1_72hpf_roi6,fish1_72hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi7,aang,fish1_72hpf_roi7,fish1_72hpf_roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi7,aang,fish1_72hpf_roi7,fish1_72hpf_roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi8,aang,fish1_72hpf_roi8,fish1_72hpf_roi8,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi1,aang,fish1_96hpf_roi1,fish1_96hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi3,aang,fish1_96hpf_roi3,fish1_96hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi1,aang,fish1_roi1,fish1_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251029_peroxi/fish1_roi1,aang,fish1_roi1,fish1_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi2,aang,fish1_roi2,fish1_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi3,aang,fish1_roi3,fish1_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi1,aang,fish2_24hpf_mem-mchilada_lyso-mSG,roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi2,aang,fish2_24hpf_mem-mchilada_lyso-mSG,roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi3,aang,fish2_24hpf_mem-mchilada_lyso-mSG,roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi1,aang,fish2_24hpf_roi1,fish2_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi2,aang,fish2_24hpf_roi2,fish2_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish2_24hpf_roi2-2,aang,fish2_24hpf_roi2-2,fish2_24hpf_roi2-2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi3,aang,fish2_24hpf_roi3,fish2_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi3,aang,fish2_24hpf_roi3,fish2_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish2_24hpf_roi3,aang,fish2_24hpf_roi3,fish2_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi3,aang,fish2_24hpf_roi3,fish2_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi3,aang,fish2_24hpf_roi3,fish2_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi3,aang,fish2_24hpf_roi3,fish2_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish2_24hpf_roi3,aang,fish2_24hpf_roi3,fish2_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi4,aang,fish2_24hpf_roi4,fish2_24hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi1,aang,fish2_48hpf_roi1,fish2_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi1,aang,fish2_48hpf_roi1,fish2_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1,aang,fish2_48hpf_roi1,fish2_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi1,aang,fish2_48hpf_roi1,fish2_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi1,aang,fish2_48hpf_roi1,fish2_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1,aang,fish2_48hpf_roi1,fish2_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi1,aang,fish2_48hpf_roi1,fish2_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi2,aang,fish2_48hpf_roi2,fish2_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi2,aang,fish2_48hpf_roi2,fish2_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi2,aang,fish2_48hpf_roi2,fish2_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi2,aang,fish2_48hpf_roi2,fish2_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2,aang,fish2_48hpf_roi2,fish2_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi2,aang,fish2_48hpf_roi2,fish2_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2_test,aang,fish2_48hpf_roi2_test,fish2_48hpf_roi2_test,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi3,aang,fish2_48hpf_roi3,fish2_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi3,aang,fish2_48hpf_roi3,fish2_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3,aang,fish2_48hpf_roi3,fish2_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi3,aang,fish2_48hpf_roi3,fish2_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi3,aang,fish2_48hpf_roi3,fish2_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi4,aang,fish2_48hpf_roi4,fish2_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4,aang,fish2_48hpf_roi4,fish2_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi4,aang,fish2_48hpf_roi4,fish2_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi4,aang,fish2_48hpf_roi4,fish2_48hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi5,aang,fish2_48hpf_roi5,fish2_48hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi5,aang,fish2_48hpf_roi5,fish2_48hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi1,aang,fish2_72hpf_roi1,fish2_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi1,aang,fish2_72hpf_roi1,fish2_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi1,aang,fish2_72hpf_roi1,fish2_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi1,aang,fish2_72hpf_roi1,fish2_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1,aang,fish2_72hpf_roi1,fish2_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi1,aang,fish2_72hpf_roi1,fish2_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi1,aang,fish2_72hpf_roi1,fish2_72hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi2,aang,fish2_72hpf_roi2,fish2_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi2,aang,fish2_72hpf_roi2,fish2_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi2,aang,fish2_72hpf_roi2,fish2_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi2,aang,fish2_72hpf_roi2,fish2_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2,aang,fish2_72hpf_roi2,fish2_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi2,aang,fish2_72hpf_roi2,fish2_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi2,aang,fish2_72hpf_roi2,fish2_72hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi3,aang,fish2_72hpf_roi3,fish2_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi3,aang,fish2_72hpf_roi3,fish2_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi3,aang,fish2_72hpf_roi3,fish2_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish2_72hpf_roi3,aang,fish2_72hpf_roi3,fish2_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3,aang,fish2_72hpf_roi3,fish2_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi3,aang,fish2_72hpf_roi3,fish2_72hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi4,aang,fish2_72hpf_roi4,fish2_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi4,aang,fish2_72hpf_roi4,fish2_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish2_72hpf_roi4,aang,fish2_72hpf_roi4,fish2_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4,aang,fish2_72hpf_roi4,fish2_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi4,aang,fish2_72hpf_roi4,fish2_72hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi5,aang,fish2_72hpf_roi5,fish2_72hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi1,aang,fish3_120hpf_roi1,fish3_120hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi2,aang,fish3_120hpf_roi2,fish3_120hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi3,aang,fish3_120hpf_roi3,fish3_120hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi4,aang,fish3_120hpf_roi4,fish3_120hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi5,aang,fish3_120hpf_roi5,fish3_120hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi6,aang,fish3_120hpf_roi6,fish3_120hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi7,aang,fish3_120hpf_roi7,fish3_120hpf_roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi1,aang,fish3_24hpf_mem-mchilada_mito-mSG,roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi2,aang,fish3_24hpf_mem-mchilada_mito-mSG,roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi3,aang,fish3_24hpf_mem-mchilada_mito-mSG,roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi4,aang,fish3_24hpf_mem-mchilada_mito-mSG,roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish3_24hpf_roi1,aang,fish3_24hpf_roi1,fish3_24hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1_test,aang,fish3_24hpf_roi1_test,fish3_24hpf_roi1_test,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250826_mem_actin/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish3_24hpf_roi2,aang,fish3_24hpf_roi2,fish3_24hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi3,aang,fish3_24hpf_roi3,fish3_24hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi4,aang,fish3_24hpf_roi4,fish3_24hpf_roi4,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi5,aang,fish3_24hpf_roi5,fish3_24hpf_roi5,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi6,aang,fish3_24hpf_roi6,fish3_24hpf_roi6,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7,aang,fish3_24hpf_roi7,fish3_24hpf_roi7,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi1,aang,fish3_48hpf_roi1,fish3_48hpf_roi1,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250827_mem_actin/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi2,aang,fish3_48hpf_roi2,fish3_48hpf_roi2,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi3,aang,fish3_48hpf_roi3,fish3_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish3_48hpf_roi3,aang,fish3_48hpf_roi3,fish3_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi3,aang,fish3_48hpf_roi3,fish3_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3,aang,fish3_48hpf_roi3,fish3_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi3,aang,fish3_48hpf_roi3,fish3_48hpf_roi3,,
aang,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi3,aang,fish3_48hpf_roi3,fish3_48hpf_roi3,,
