date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_slug,date_mount,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Time mounted,Mounting Orientation,Date screened/Initial feedback,Date imaged,Time placed in scope,Start of imaging time,End of imaging time,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,parent_female,parent_male,plate_id_filled,slot_id_filled,roi_index_within_slot,roi_code,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,date_born,genotype_pretty,genotype_marker_fluor_codes,genotype_marker_tag_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_unique_organelles,plate_slot_roi_id,all_fluor_organelles
20250722_mem-halo_er-mSG,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,105,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi3,aang,Aang_Foundation/20250722_mem-halo_er-mSG,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250722-plate1,20250722-plate1-slot1,8.0,20250722-plate1-slot1-roi08,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-04,,membrane Halo x membrane Halo,Halo,,mStayGold,sec61b,"Halo,mStayGold",,,,,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),ER,20250722-plate1-slot1-roi8,mStayGold(ER)
20250722_mem-halo_er-mSG,fish2_24hpf_roi4,fish2_24hpf_roi4,fish2_24hpf_roi4,35,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi4,aang,Aang_Foundation/20250722_mem-halo_er-mSG,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250722-plate1,20250722-plate1-slot1,9.0,20250722-plate1-slot1-roi09,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-04,,membrane Halo x membrane Halo,Halo,,mStayGold,sec61b,"Halo,mStayGold",,,,,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),ER,20250722-plate1-slot1-roi9,mStayGold(ER)
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi1,fish1_roi1,fish1_roi1,40,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi1,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,1.0,20250722-plate1-slot2-roi01,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi1,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi2,fish1_roi2,fish1_roi2,65,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi2,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,2.0,20250722-plate1-slot2-roi02,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi2,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi3,fish1_roi3,fish1_roi3,61,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi3,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,3.0,20250722-plate1-slot2-roi03,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi3,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,56,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi1,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,4.0,20250722-plate1-slot2-roi04,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi4,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi2,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,5.0,20250722-plate1-slot2-roi05,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi5,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,93,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi3,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,6.0,20250722-plate1-slot2-roi06,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi6,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi4,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,7.0,20250722-plate1-slot2-roi07,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi7,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi5,fish2_48hpf_roi5,fish2_48hpf_roi5,72,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi5,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,8.0,20250722-plate1-slot2-roi08,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi8,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi1,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,9.0,20250722-plate1-slot2-roi09,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi9,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi2,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,10.0,20250722-plate1-slot2-roi10,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi10,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi3,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,11.0,20250722-plate1-slot2-roi11,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi11,tdmChilada(membrane)|mStayGold(mitochondria)
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,70,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi4,aang,Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250722-plate1,20250722-plate1-slot2,12.0,20250722-plate1-slot2-roi12,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250722-plate1-slot2-roi12,tdmChilada(membrane)|mStayGold(mitochondria)
20250723_er-mSG_mem-mChilada,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250723_er-mSG_mem-mChilada/fish1_24hpf_roi1,aang,Aang_Foundation/20250723_er-mSG_mem-mChilada,,,,,,,,,,,,,,,,,,,,,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),20250723-plate1,20250723-plate1-slot1,1.0,20250723-plate1-slot1-roi01,,,,MGCO-01,,,,,,,,,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250723-plate1-slot1-roi1,mStayGold(mitochondria)
20250805_lifeact_mem-halo,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi1,aang,Aang_Foundation/20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250806-plate1,20250806-plate1-slot1,1.0,20250806-plate1-slot1-roi01,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-23,,membrane Halo x membrane Halo,Halo,,mStayGold,lifeact,"Halo,mStayGold",,,,,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),actin,20250806-plate1-slot1-roi1,mStayGold(actin)
20250805_lifeact_mem-halo,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi2,aang,Aang_Foundation/20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250806-plate1,20250806-plate1-slot1,2.0,20250806-plate1-slot1-roi02,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-23,,membrane Halo x membrane Halo,Halo,,mStayGold,lifeact,"Halo,mStayGold",,,,,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),actin,20250806-plate1-slot1-roi2,mStayGold(actin)
20250805_lifeact_mem-halo,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi3,aang,Aang_Foundation/20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250806-plate1,20250806-plate1-slot1,3.0,20250806-plate1-slot1-roi03,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-23,,membrane Halo x membrane Halo,Halo,,mStayGold,lifeact,"Halo,mStayGold",,,,,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),actin,20250806-plate1-slot1-roi3,mStayGold(actin)
20250805_lifeact_mem-halo,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi4,aang,Aang_Foundation/20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250806-plate1,20250806-plate1-slot1,4.0,20250806-plate1-slot1-roi04,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-23,,membrane Halo x membrane Halo,Halo,,mStayGold,lifeact,"Halo,mStayGold",,,,,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),actin,20250806-plate1-slot1-roi4,mStayGold(actin)
20250805_lifeact_mem-halo,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1_48hpf_roi5,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi5,aang,Aang_Foundation/20250805_lifeact_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250806-plate1,20250806-plate1-slot1,5.0,20250806-plate1-slot1-roi05,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-23,,membrane Halo x membrane Halo,Halo,,mStayGold,lifeact,"Halo,mStayGold",,,,,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),actin,20250806-plate1-slot1-roi5,mStayGold(actin)
20250805_mito_mem-halo,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi1,aang,Aang_Foundation/20250805_mito_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250805-plate1,20250805-plate1-slot2,1.0,20250805-plate1-slot2-roi01,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-01,,membrane Halo x membrane Halo,Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250805-plate1-slot2-roi1,mStayGold(mitochondria)
20250805_mito_mem-halo,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi2,aang,Aang_Foundation/20250805_mito_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250805-plate1,20250805-plate1-slot2,2.0,20250805-plate1-slot2-roi02,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-01,,membrane Halo x membrane Halo,Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250805-plate1-slot2-roi2,mStayGold(mitochondria)
20250805_mito_mem-halo,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi1,aang,Aang_Foundation/20250805_mito_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250805-plate1,20250805-plate1-slot2,3.0,20250805-plate1-slot2-roi03,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-01,,membrane Halo x membrane Halo,Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250805-plate1-slot2-roi3,mStayGold(mitochondria)
20250805_mito_mem-halo,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi2,aang,Aang_Foundation/20250805_mito_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250805-plate1,20250805-plate1-slot2,4.0,20250805-plate1-slot2-roi04,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-01,,membrane Halo x membrane Halo,Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250805-plate1-slot2-roi4,mStayGold(mitochondria)
20250805_mito_mem-halo,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi3,aang,Aang_Foundation/20250805_mito_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250805-plate1,20250805-plate1-slot2,5.0,20250805-plate1-slot2-roi05,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-01,,membrane Halo x membrane Halo,Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250805-plate1-slot2-roi5,mStayGold(mitochondria)
20250805_mito_mem-halo,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,390,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi1,aang,Aang_Foundation/20250805_mito_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250805-plate1,20250805-plate1-slot2,6.0,20250805-plate1-slot2-roi06,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-01,,membrane Halo x membrane Halo,Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250805-plate1-slot2-roi6,mStayGold(mitochondria)
20250805_mito_mem-halo,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,780,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi2,aang,Aang_Foundation/20250805_mito_mem-halo,,,,,,,,,,,,,,,,,,,,,membrane Halo,membrane Halo,20250805-plate1,20250805-plate1-slot2,7.0,20250805-plate1-slot2-roi07,Swinburne,"Swinburne:Swinburne,Swinburne:Swinburne",,MGCO-01,,membrane Halo x membrane Halo,Halo,,mStayGold,2Xcox8A,"Halo,mStayGold",,,,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,20250805-plate1-slot2-roi7,mStayGold(mitochondria)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1,roi1,108,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1,aang,Aang_Foundation/20250808_mem_organelle,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250808-plate1,20250808-plate1-slot1,1.0,20250808-plate1-slot1-roi01,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250808-plate1-slot1-roi1,tdmChilada(membrane)|mStayGold(mitochondria)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_1,roi1_1,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_1,aang,Aang_Foundation/20250808_mem_organelle,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250808-plate1,20250808-plate1-slot1,2.0,20250808-plate1-slot1-roi02,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250808-plate1-slot1-roi2,tdmChilada(membrane)|mStayGold(mitochondria)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_test,roi1_test,6,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_test,aang,Aang_Foundation/20250808_mem_organelle,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250808-plate1,20250808-plate1-slot1,3.0,20250808-plate1-slot1-roi03,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250808-plate1-slot1-roi3,tdmChilada(membrane)|mStayGold(mitochondria)
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi2,roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi2,aang,Aang_Foundation/20250808_mem_organelle,,,,,,,,,,,,,,,,,,,,,membrane mChilada,membrane mChilada,20250808-plate1,20250808-plate1-slot1,4.0,20250808-plate1-slot1-roi04,pDQM082,"pDQM082:315,pDQM082:315",,MGCO-01,,membrane mChilada x membrane mChilada,tdmChilada,2xLynk,mStayGold,2Xcox8A,"mStayGold,tdmChilada",tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),membrane|mitochondria,20250808-plate1-slot1-roi4,tdmChilada(membrane)|mStayGold(mitochondria)
