date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,run_key,mount_key,date_mount,date_mount_yyyymmdd,plate_id_filled,slot_id_filled,roi_index_within_slot,roi_code
20251006_mem_histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi2,aang,Aang_Foundation/20251006_mem_histone,fish1_24hpf_roi2,,,,,,
20251006_mem_histone,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi3,aang,Aang_Foundation/20251006_mem_histone,fish1_24hpf_roi3,,,,,,
20251006_mem_histone,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,1280,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi4,aang,Aang_Foundation/20251006_mem_histone,fish1_24hpf_roi4,,,,,,
20251006_mem_histone,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi1,aang,Aang_Foundation/20251006_mem_histone,fish3_24hpf_roi1,,,,,,
20251006_mem_histone,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish3_24hpf_roi2,aang,Aang_Foundation/20251006_mem_histone,fish3_24hpf_roi2,,,,,,
20251006_mem_histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi1,aang,Aang_Foundation/20251006_mem_histone,fish4_24hpf_roi1,,,,,,
20251006_mem_histone,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi2,aang,Aang_Foundation/20251006_mem_histone,fish4_24hpf_roi2,,,,,,
20251006_mem_histone,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish4_24hpf_roi3,aang,Aang_Foundation/20251006_mem_histone,fish4_24hpf_roi3,,,,,,
20251006_mem_histone,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi1,aang,Aang_Foundation/20251006_mem_histone,fish6_24hpf_roi1,,,,,,
20251006_mem_histone,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish6_24hpf_roi2,aang,Aang_Foundation/20251006_mem_histone,fish6_24hpf_roi2,,,,,,
20251007_mem_histone,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi1,aang,Aang_Foundation/20251007_mem_histone,fish2_48hpf_roi1,,,,,,
20251007_mem_histone,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,46,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2,aang,Aang_Foundation/20251007_mem_histone,fish2_48hpf_roi2,,,,,,
20251007_mem_histone,fish2_48hpf_roi2_test,fish2_48hpf_roi2_test,fish2_48hpf_roi2_test,70,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi2_test,aang,Aang_Foundation/20251007_mem_histone,fish2_48hpf_roi2_test,,,,,,
20251007_mem_histone,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi3,aang,Aang_Foundation/20251007_mem_histone,fish2_48hpf_roi3,,,,,,
20251007_mem_histone,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi4,aang,Aang_Foundation/20251007_mem_histone,fish2_48hpf_roi4,,,,,,
20251007_mem_histone,fish2_48hpf_roi5,fish2_48hpf_roi5,fish2_48hpf_roi5,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi5,aang,Aang_Foundation/20251007_mem_histone,fish2_48hpf_roi5,,,,,,
20251007_mem_histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish3_48hpf_roi1,aang,Aang_Foundation/20251007_mem_histone,fish3_48hpf_roi1,,,,,,
20251009_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,271,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi1,aang,Aang_Foundation/20251009_mem-mito,fish3_48hpf_roi1,,,,,,
20251009_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi2,aang,Aang_Foundation/20251009_mem-mito,fish3_48hpf_roi2,,,,,,
20251009_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi3,aang,Aang_Foundation/20251009_mem-mito,fish3_48hpf_roi3,,,,,,
20251009_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,408,/clusterfs/vast/abcabc/Aang_Foundation/20251009_mem-mito/fish3_48hpf_roi4,aang,Aang_Foundation/20251009_mem-mito,fish3_48hpf_roi4,,,,,,
20251010_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi1,aang,Aang_Foundation/20251010_mem-mito,fish1_24hpf_roi1,,,,,,
20251010_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1024,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish1_24hpf_roi2,aang,Aang_Foundation/20251010_mem-mito,fish1_24hpf_roi2,,,,,,
20251010_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi1,aang,Aang_Foundation/20251010_mem-mito,fish2_24hpf_roi1,,,,,,
20251010_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish2_24hpf_roi2,aang,Aang_Foundation/20251010_mem-mito,fish2_24hpf_roi2,,,,,,
20251010_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi1,aang,Aang_Foundation/20251010_mem-mito,fish3_24hpf_roi1,,,,,,
20251010_mem-mito,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish3_24hpf_roi2,aang,Aang_Foundation/20251010_mem-mito,fish3_24hpf_roi2,,,,,,
20251010_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi1,aang,Aang_Foundation/20251010_mem-mito,fish4_24hpf_roi1,,,,,,
20251010_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi2,aang,Aang_Foundation/20251010_mem-mito,fish4_24hpf_roi2,,,,,,
20251010_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi1,aang,Aang_Foundation/20251010_mem-mito,fish5_24hpf_roi1,,,,,,
20251010_mem-mito,fish5_24hpf_roi2,fish5_24hpf_roi2,fish5_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi2,aang,Aang_Foundation/20251010_mem-mito,fish5_24hpf_roi2,,,,,,
20251010_mem-mito,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi1,aang,Aang_Foundation/20251010_mem-mito,fish6_24hpf_roi1,,,,,,
20251010_mem-mito,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish6_24hpf_roi2,aang,Aang_Foundation/20251010_mem-mito,fish6_24hpf_roi2,,,,,,
20251013_mem-histone,fish1_96hpf_roi1,fish1_96hpf_roi1,fish1_96hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi1,aang,Aang_Foundation/20251013_mem-histone,fish1_96hpf_roi1,,,,,,
20251013_mem-histone,fish1_96hpf_roi3,fish1_96hpf_roi3,fish1_96hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish1_96hpf_roi3,aang,Aang_Foundation/20251013_mem-histone,fish1_96hpf_roi3,,,,,,
20251013_mem-histone,fish3_96hpf_roi1,fish3_96hpf_roi1,fish3_96hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi1,aang,Aang_Foundation/20251013_mem-histone,fish3_96hpf_roi1,,,,,,
20251013_mem-histone,fish3_96hpf_roi2,fish3_96hpf_roi2,fish3_96hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi2,aang,Aang_Foundation/20251013_mem-histone,fish3_96hpf_roi2,,,,,,
20251013_mem-histone,fish3_96hpf_roi3,fish3_96hpf_roi3,fish3_96hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi3,aang,Aang_Foundation/20251013_mem-histone,fish3_96hpf_roi3,,,,,,
20251013_mem-histone,fish3_96hpf_roi4,fish3_96hpf_roi4,fish3_96hpf_roi4,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251013_mem-histone/fish3_96hpf_roi4,aang,Aang_Foundation/20251013_mem-histone,fish3_96hpf_roi4,,,,,,
20251015_mem-histone,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi1,aang,Aang_Foundation/20251015_mem-histone,fish1_48hpf_roi1,,,,,,
20251015_mem-histone,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi2,aang,Aang_Foundation/20251015_mem-histone,fish1_48hpf_roi2,,,,,,
20251015_mem-histone,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi3,aang,Aang_Foundation/20251015_mem-histone,fish1_48hpf_roi3,,,,,,
20251015_mem-histone,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1,aang,Aang_Foundation/20251015_mem-histone,fish2_48hpf_roi1,,,,,,
20251015_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1,aang,Aang_Foundation/20251015_mem-histone,fish3_48hpf_roi1,,,,,,
20251015_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2,aang,Aang_Foundation/20251015_mem-histone,fish3_48hpf_roi2,,,,,,
20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,aang,Aang_Foundation/20251015_mem-histone,fish4_48hpf_roi1,,,,,,
20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,aang,Aang_Foundation/20251015_mem-histone,fish4_48hpf_roi2,,,,,,
20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,aang,Aang_Foundation/20251015_mem-histone,fish4_48hpf_roi3,,,,,,
20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,aang,Aang_Foundation/20251015_mem-histone,fish5_48hpf_roi1,,,,,,
20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1,aang,Aang_Foundation/20251015_mem-histone,fish6_48hpf_roi1,,,,,,
20251016_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1,aang,Aang_Foundation/20251016_mem-mito,fish1_72hpf_roi1,,,,,,
20251016_mem-mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1,aang,Aang_Foundation/20251016_mem-mito_v2,fish1_72hpf_roi1,,,,,,
20251016_mem-mito_v2,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi2,aang,Aang_Foundation/20251016_mem-mito_v2,fish1_72hpf_roi2,,,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,8,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test,aang,Aang_Foundation/20251017_nuclear_envelope,fish1_24hpf_roi1_test,,,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,256,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test_SIM,aang,Aang_Foundation/20251017_nuclear_envelope,fish1_24hpf_roi1_test_SIM,,,,,,
20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1,aang,Aang_Foundation/20251020_mem-histone,fish1_72hpf_roi1,,,,,,
20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2,aang,Aang_Foundation/20251020_mem-histone,fish1_72hpf_roi2,,,,,,
20251020_mem-histone,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1_72hpf_roi3,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi3,aang,Aang_Foundation/20251020_mem-histone,fish1_72hpf_roi3,,,,,,
20251020_mem-histone,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1_72hpf_roi4,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi4,aang,Aang_Foundation/20251020_mem-histone,fish1_72hpf_roi4,,,,,,
20251020_mem-histone,fish1_72hpf_roi5,fish1_72hpf_roi5,fish1_72hpf_roi5,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi5,aang,Aang_Foundation/20251020_mem-histone,fish1_72hpf_roi5,,,,,,
20251020_mem-histone,fish1_72hpf_roi6,fish1_72hpf_roi6,fish1_72hpf_roi6,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi6,aang,Aang_Foundation/20251020_mem-histone,fish1_72hpf_roi6,,,,,,
20251020_mem-histone,fish1_72hpf_roi7,fish1_72hpf_roi7,fish1_72hpf_roi7,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi7,aang,Aang_Foundation/20251020_mem-histone,fish1_72hpf_roi7,,,,,,
20251020_mem-histone,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi1,aang,Aang_Foundation/20251020_mem-histone,fish2_72hpf_roi1,,,,,,
20251020_mem-histone,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi2,aang,Aang_Foundation/20251020_mem-histone,fish2_72hpf_roi2,,,,,,
20251020_mem-histone,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi2,aang,Aang_Foundation/20251020_mem-histone,fish3_72hpf_roi2,,,,,,
20251020_mem-histone,fish3_72hpf_roi3,fish3_72hpf_roi3,fish3_72hpf_roi3,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi3,aang,Aang_Foundation/20251020_mem-histone,fish3_72hpf_roi3,,,,,,
20251021_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito,fish1_24hpf_roi1,,,,,,
20251021_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi2,aang,Aang_Foundation/20251021_mem-mito,fish1_24hpf_roi2,,,,,,
20251021_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito,fish2_24hpf_roi1,,,,,,
20251021_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi2,aang,Aang_Foundation/20251021_mem-mito,fish2_24hpf_roi2,,,,,,
20251021_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito,fish3_24hpf_roi1,,,,,,
20251021_mem-mito,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi2,aang,Aang_Foundation/20251021_mem-mito,fish3_24hpf_roi2,,,,,,
20251021_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish4_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito,fish4_24hpf_roi1,,,,,,
20251021_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,fish5_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito,fish5_24hpf_roi1,,,,,,
20251021_mem-mito,fish6_24hpf_roi1,fish6_24hpf_roi1,fish6_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito,fish6_24hpf_roi1,,,,,,
20251021_mem-mito,fish6_24hpf_roi2,fish6_24hpf_roi2,fish6_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi2,aang,Aang_Foundation/20251021_mem-mito,fish6_24hpf_roi2,,,,,,
20251021_mem-mito_v2,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish1_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito_v2,fish1_24hpf_roi1,,,,,,
20251021_mem-mito_v2,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito_v2,fish2_24hpf_roi1,,,,,,
20251021_mem-mito_v2,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi2,aang,Aang_Foundation/20251021_mem-mito_v2,fish2_24hpf_roi2,,,,,,
20251021_mem-mito_v2,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi1,aang,Aang_Foundation/20251021_mem-mito_v2,fish4_24hpf_roi1,,,,,,
20251021_mem-mito_v2,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi2,aang,Aang_Foundation/20251021_mem-mito_v2,fish4_24hpf_roi2,,,,,,
20251021_mem-mito_v2,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi3,aang,Aang_Foundation/20251021_mem-mito_v2,fish4_24hpf_roi3,,,,,,
20251021_mem-mito_v2,fish4_24hpf_roi4,fish4_24hpf_roi4,fish4_24hpf_roi4,544,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi4,aang,Aang_Foundation/20251021_mem-mito_v2,fish4_24hpf_roi4,,,,,,
20251022_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish1_48hpf_roi1,aang,Aang_Foundation/20251022_mem-mito,fish1_48hpf_roi1,,,,,,
20251022_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi1,aang,Aang_Foundation/20251022_mem-mito,fish3_48hpf_roi1,,,,,,
20251022_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi2,aang,Aang_Foundation/20251022_mem-mito,fish3_48hpf_roi2,,,,,,
20251022_mem-mito,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish4_48hpf_roi1,aang,Aang_Foundation/20251022_mem-mito,fish4_48hpf_roi1,,,,,,
20251023_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi1,aang,Aang_Foundation/20251023_mem-mito,fish1_24hpf_roi1,,,,,,
20251023_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,544,/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi2,aang,Aang_Foundation/20251023_mem-mito,fish1_24hpf_roi2,,,,,,
20251023_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,544,/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish3_24hpf_roi1,aang,Aang_Foundation/20251023_mem-mito,fish3_24hpf_roi1,,,,,,
20251027_mem-histone,fish1_120hpf_roi1,fish1_120hpf_roi1,fish1_120hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi1,aang,Aang_Foundation/20251027_mem-histone,fish1_120hpf_roi1,,,,,,
20251027_mem-histone,fish1_120hpf_roi2,fish1_120hpf_roi2,fish1_120hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi2,aang,Aang_Foundation/20251027_mem-histone,fish1_120hpf_roi2,,,,,,
20251027_mem-histone,fish3_120hpf_roi1,fish3_120hpf_roi1,fish3_120hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi1,aang,Aang_Foundation/20251027_mem-histone,fish3_120hpf_roi1,,,,,,
20251027_mem-histone,fish3_120hpf_roi2,fish3_120hpf_roi2,fish3_120hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi2,aang,Aang_Foundation/20251027_mem-histone,fish3_120hpf_roi2,,,,,,
20251027_mem-histone,fish3_120hpf_roi3,fish3_120hpf_roi3,fish3_120hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi3,aang,Aang_Foundation/20251027_mem-histone,fish3_120hpf_roi3,,,,,,
20251027_mem-histone,fish3_120hpf_roi4,fish3_120hpf_roi4,fish3_120hpf_roi4,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi4,aang,Aang_Foundation/20251027_mem-histone,fish3_120hpf_roi4,,,,,,
20251027_mem-histone,fish3_120hpf_roi5,fish3_120hpf_roi5,fish3_120hpf_roi5,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi5,aang,Aang_Foundation/20251027_mem-histone,fish3_120hpf_roi5,,,,,,
20251027_mem-histone,fish3_120hpf_roi6,fish3_120hpf_roi6,fish3_120hpf_roi6,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi6,aang,Aang_Foundation/20251027_mem-histone,fish3_120hpf_roi6,,,,,,
