roi_dir,parent_female,parent_male,genotype_pretty,genotype_base_codes,genotype_allele_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_marker_fluor_codes,plate_id_filled,slot_id_filled,roi_index_within_slot,roi_code
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi3,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,8.0,20250529-plate1-slot2-roi08
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish15_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,9.0,20250529-plate1-slot2-roi09
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,10.0,20250529-plate1-slot2-roi10
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi2,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,11.0,20250529-plate1-slot2-roi11
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi3,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,12.0,20250529-plate1-slot2-roi12
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,13.0,20250529-plate1-slot2-roi13
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi2,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,14.0,20250529-plate1-slot2-roi14
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish4_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,15.0,20250529-plate1-slot2-roi15
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish5_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,16.0,20250529-plate1-slot2-roi16
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish5_roi2,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,17.0,20250529-plate1-slot2-roi17
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish6_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,18.0,20250529-plate1-slot2-roi18
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish7_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,19.0,20250529-plate1-slot2-roi19
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish8_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,20.0,20250529-plate1-slot2-roi20
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi1,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,21.0,20250529-plate1-slot2-roi21
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi2,Jim (F2 of allele 316),Ben (F2 of allele 310),Jim (F2 of allele 316) x Ben (F2 of allele 310),"pDQM034,pDQM059","pDQM059:316,pDQM034:310","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250529-plate1,20250529-plate1-slot2,22.0,20250529-plate1-slot2-roi22
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish1_roi1,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302) x ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,"pDQM005:302,pDQM005:302",tdmSG,,tdmSG,,tdmSG,tdmSG,,pDQM117,mScarlet3S2,H2B,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"mScarlet3S2,tdmSG",20250530-plate1,20250530-plate1-slot1,1.0,20250530-plate1-slot1-roi01
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish1_roi1-2,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302) x ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,"pDQM005:302,pDQM005:302",tdmSG,,tdmSG,,tdmSG,tdmSG,,pDQM117,mScarlet3S2,H2B,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"mScarlet3S2,tdmSG",20250530-plate1,20250530-plate1-slot1,2.0,20250530-plate1-slot1-roi02
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish2_roi1,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302) x ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,"pDQM005:302,pDQM005:302",tdmSG,,tdmSG,,tdmSG,tdmSG,,pDQM117,mScarlet3S2,H2B,mScarlet3S2::H2B(N),histone,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"mScarlet3S2,tdmSG",20250530-plate1,20250530-plate1-slot1,3.0,20250530-plate1-slot1-roi03
/clusterfs/vast/abcabc/Korra_Foundation/20250602_mem/fish2_roi1,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),casper/rnf x ef1a:2xLynk:tdmSG(J) (F2 of allele 302),pDQM005,pDQM005:302,tdmSG,,tdmSG,,tdmSG,tdmSG,,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),tdmSG,20250602-plate1,20250602-plate1-slot1,1.0,20250602-plate1-slot1-roi01
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish10_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,1.0,20250603-plate1-slot1-roi01
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish11_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,2.0,20250603-plate1-slot1-roi02
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish12_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,3.0,20250603-plate1-slot1-roi03
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish13_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,4.0,20250603-plate1-slot1-roi04
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish14_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,5.0,20250603-plate1-slot1-roi05
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish15_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,6.0,20250603-plate1-slot1-roi06
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish16_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,7.0,20250603-plate1-slot1-roi07
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish1_roi1_1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,8.0,20250603-plate1-slot1-roi08
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish2_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,9.0,20250603-plate1-slot1-roi09
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish2_roi1_1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,10.0,20250603-plate1-slot1-roi10
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish3_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,11.0,20250603-plate1-slot1-roi11
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish4_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,12.0,20250603-plate1-slot1-roi12
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish6_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,13.0,20250603-plate1-slot1-roi13
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish7_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,14.0,20250603-plate1-slot1-roi14
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish8_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,15.0,20250603-plate1-slot1-roi15
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi1,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,16.0,20250603-plate1-slot1-roi16
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi2,Liam (F2 of allele 321),Chris (F1 of allele 317),Liam (F2 of allele 321) x Chris (F1 of allele 317),"pDQM034,pDQM059","pDQM059:321,pDQM034:317","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1","Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",,pDQM117,,,mScarlet3S2::H2B(N),,mScarlet3S2(histone),mScarlet3S2::H2B(N)(histone),"Electra2,gfp,mCitrine,mKOK,mKate2,mTFP1",20250603-plate1,20250603-plate1-slot1,17.0,20250603-plate1-slot1-roi17
