clutch_code,roi_code,plate_id_filled,slot_id_filled,date_born,parent_female,parent_male,roi_dir
LCL-0037,20250916-plate1-slot1-roi15,20250916-plate1,20250916-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi1
LCL-0037,20250916-plate1-slot1-roi16,20250916-plate1,20250916-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi2
LCL-0037,20250916-plate1-slot1-roi17,20250916-plate1,20250916-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3
LCL-0037,20250916-plate1-slot1-roi18,20250916-plate1,20250916-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi4
LCL-0037,20250916-plate1-slot1-roi19,20250916-plate1,20250916-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi5
LCL-0037,20250916-plate1-slot1-roi20,20250916-plate1,20250916-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi1
LCL-0037,20250916-plate1-slot1-roi21,20250916-plate1,20250916-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish6_48hpf_roi2
LCL-0037,20250918-plate1-slot1-roi01,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi1
LCL-0037,20250918-plate1-slot1-roi02,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi2
LCL-0037,20250918-plate1-slot1-roi03,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi3
LCL-0037,20250918-plate1-slot1-roi04,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi4
LCL-0037,20250918-plate1-slot1-roi05,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi5
LCL-0037,20250918-plate1-slot1-roi06,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish1_72hpf_roi6
LCL-0037,20250918-plate1-slot1-roi07,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1
LCL-0037,20250918-plate1-slot1-roi08,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi2
LCL-0037,20250918-plate1-slot1-roi09,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi3
LCL-0037,20250918-plate1-slot1-roi10,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi4
LCL-0037,20250918-plate1-slot1-roi11,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi1
LCL-0037,20250918-plate1-slot1-roi12,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10
LCL-0037,20250918-plate1-slot1-roi13,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi11
LCL-0037,20250918-plate1-slot1-roi14,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi2
LCL-0037,20250918-plate1-slot1-roi15,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi3
LCL-0037,20250918-plate1-slot1-roi16,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi4
LCL-0037,20250918-plate1-slot1-roi17,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi5
LCL-0037,20250918-plate1-slot1-roi18,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi6
LCL-0037,20250918-plate1-slot1-roi19,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi7
LCL-0037,20250918-plate1-slot1-roi20,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi8
LCL-0037,20250918-plate1-slot1-roi21,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi9
LCL-0037,20250918-plate1-slot1-roi22,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi1
LCL-0037,20250918-plate1-slot1-roi23,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi2
LCL-0037,20250918-plate1-slot1-roi24,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi3
LCL-0037,20250918-plate1-slot1-roi25,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish5_72hpf_roi4
LCL-0037,20250918-plate1-slot1-roi26,20250918-plate1,20250918-plate1-slot1,2025-09-15,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish6_72hpf_roi1
LCL-0038,20250919-plate1-slot1-roi01,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi1
LCL-0038,20250919-plate1-slot1-roi02,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi2
LCL-0038,20250919-plate1-slot1-roi03,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi3
LCL-0038,20250919-plate1-slot1-roi04,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi1
LCL-0038,20250919-plate1-slot1-roi05,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi2
LCL-0038,20250919-plate1-slot1-roi06,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi3
LCL-0038,20250919-plate1-slot1-roi07,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi1
LCL-0038,20250919-plate1-slot1-roi08,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi2
LCL-0038,20250919-plate1-slot1-roi09,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi3
LCL-0038,20250919-plate1-slot1-roi10,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi1
LCL-0038,20250919-plate1-slot1-roi11,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi2
LCL-0038,20250919-plate1-slot1-roi12,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi3
LCL-0038,20250919-plate1-slot1-roi13,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi4
LCL-0038,20250919-plate1-slot1-roi14,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi1
LCL-0038,20250919-plate1-slot1-roi15,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi2
LCL-0038,20250919-plate1-slot1-roi16,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi3
LCL-0038,20250919-plate1-slot1-roi17,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi4
LCL-0038,20250919-plate1-slot1-roi18,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi5
LCL-0038,20250919-plate1-slot1-roi19,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi1
LCL-0038,20250919-plate1-slot1-roi20,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi2
LCL-0038,20250919-plate1-slot1-roi21,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi3
LCL-0038,20250919-plate1-slot1-roi22,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi4
LCL-0038,20250919-plate1-slot1-roi23,20250919-plate1,20250919-plate1-slot1,2025-09-17,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi5
LCL-0027,20250922-plate1-slot1-roi01,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi1
LCL-0027,20250922-plate1-slot1-roi02,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi2
LCL-0027,20250922-plate1-slot1-roi03,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi3
LCL-0027,20250922-plate1-slot1-roi04,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi4
LCL-0027,20250922-plate1-slot1-roi05,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi5
LCL-0027,20250922-plate1-slot1-roi06,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi6
LCL-0027,20250922-plate1-slot1-roi07,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi7
LCL-0027,20250922-plate1-slot1-roi08,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi8
LCL-0027,20250922-plate1-slot1-roi09,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi1
LCL-0027,20250922-plate1-slot1-roi10,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi2
LCL-0027,20250922-plate1-slot1-roi11,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi3
LCL-0027,20250922-plate1-slot1-roi12,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi4
LCL-0027,20250922-plate1-slot1-roi13,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish4_72hpf_roi1
LCL-0027,20250922-plate1-slot1-roi14,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi1
LCL-0027,20250922-plate1-slot1-roi15,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi2
LCL-0027,20250922-plate1-slot1-roi16,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi3
LCL-0027,20250922-plate1-slot1-roi17,20250922-plate1,20250922-plate1-slot1,2025-09-19,casper/rnf,tdmScarlet3S2 (F1 of allele 325),/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi4
LCL-0019,20250924-plate1-slot1-roi01,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi1
LCL-0019,20250924-plate1-slot1-roi02,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi2
LCL-0019,20250924-plate1-slot1-roi03,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi3
LCL-0019,20250924-plate1-slot1-roi04,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi4
LCL-0019,20250924-plate1-slot1-roi05,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi5
LCL-0019,20250924-plate1-slot1-roi06,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi6
LCL-0019,20250924-plate1-slot1-roi07,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi1
LCL-0019,20250924-plate1-slot1-roi08,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi2
LCL-0019,20250924-plate1-slot1-roi09,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1
LCL-0019,20250924-plate1-slot1-roi10,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1_test
LCL-0019,20250924-plate1-slot1-roi11,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi3
LCL-0019,20250924-plate1-slot1-roi12,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi4
LCL-0019,20250924-plate1-slot1-roi13,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi5
LCL-0019,20250924-plate1-slot1-roi14,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi6
LCL-0019,20250924-plate1-slot1-roi15,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7
LCL-0019,20250924-plate1-slot1-roi16,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1
LCL-0019,20250924-plate1-slot1-roi17,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2
LCL-0019,20250924-plate1-slot1-roi18,20250924-plate1,20250924-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3
LCL-0019,20250925-plate1-slot1-roi01,20250925-plate1,20250925-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi1
LCL-0019,20250925-plate1-slot1-roi02,20250925-plate1,20250925-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi2
LCL-0019,20250925-plate1-slot1-roi03,20250925-plate1,20250925-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi3
LCL-0019,20250925-plate1-slot1-roi04,20250925-plate1,20250925-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1
LCL-0019,20250925-plate1-slot1-roi05,20250925-plate1,20250925-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi2
LCL-0019,20250925-plate1-slot1-roi06,20250925-plate1,20250925-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi3
LCL-0019,20250925-plate1-slot1-roi07,20250925-plate1,20250925-plate1-slot1,2025-09-23,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi4
