roi_dir,date_experiment,fish,roi_name,date_born,parent_female_final,parent_male_final,genotype_base_codes,genotype_allele_codes,genotype_pretty_final,genotype_marker_fluor_codes,genotype_marker_tag_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,ZF female genotype,ZF male genotype,Data location
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi1,20251015_mem-histone,fish1_48hpf_roi1,fish1_48hpf_roi1,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi2,20251015_mem-histone,fish1_48hpf_roi2,fish1_48hpf_roi2,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish1_48hpf_roi3,20251015_mem-histone,fish1_48hpf_roi3,fish1_48hpf_roi3,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1,20251015_mem-histone,fish2_48hpf_roi1,fish2_48hpf_roi1,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1,20251015_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2,20251015_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1,20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:302,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 302) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-13,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251015_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1,20251016_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,2025-10-13,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,,,,tdmChilada,,,,,2025-10-13,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251016_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1,20251016_mem-mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,2025-10-08,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,,,,tdmChilada,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,,2025-10-08,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2
/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi2,20251016_mem-mito_v2,fish1_72hpf_roi2,fish1_72hpf_roi2,2025-10-08,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,,,,tdmChilada,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,,2025-10-08,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2
/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test,20251017_nuclear_envelope,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,2025-10-16,casper/rnf,casper/rnf,,,casper/rnf × casper/rnf,,,,,,,,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,,2025-10-16,casper/rnf,casper/rnf,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope
/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test_SIM,20251017_nuclear_envelope,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,2025-10-16,casper/rnf,casper/rnf,,,casper/rnf × casper/rnf,,,,,,,,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,,2025-10-16,casper/rnf,casper/rnf,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1,20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2,20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi3,20251020_mem-histone,fish1_72hpf_roi3,fish1_72hpf_roi3,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi4,20251020_mem-histone,fish1_72hpf_roi4,fish1_72hpf_roi4,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi5,20251020_mem-histone,fish1_72hpf_roi5,fish1_72hpf_roi5,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi6,20251020_mem-histone,fish1_72hpf_roi6,fish1_72hpf_roi6,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi7,20251020_mem-histone,fish1_72hpf_roi7,fish1_72hpf_roi7,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi1,20251020_mem-histone,fish2_72hpf_roi1,fish2_72hpf_roi1,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi2,20251020_mem-histone,fish2_72hpf_roi2,fish2_72hpf_roi2,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi1,20251020_mem-histone,fish3_72hpf_roi1,fish3_72hpf_roi1,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi2,20251020_mem-histone,fish3_72hpf_roi2,fish3_72hpf_roi2,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi3,20251020_mem-histone,fish3_72hpf_roi3,fish3_72hpf_roi3,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"pDQM005,pDQM133","pDQM005:301,pDQM133:324",ef1a:2xLynk:tdmSG(J) (F1 of allele 301) × tdmScarlet3S2:H2B-tol2 (F1 of allele 324),"tdmSG,tdmScarlet3",,,,,,"tdmSG,tdmScarlet3",,,,,2025-10-17,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),X:\abcabc\Aang_Foundation\20251020_mem-histone
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi1,20251021_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi2,20251021_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi1,20251021_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi2,20251021_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi1,20251021_mem-mito,fish3_24hpf_roi1,fish3_24hpf_roi1,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi2,20251021_mem-mito,fish3_24hpf_roi2,fish3_24hpf_roi2,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish4_24hpf_roi1,20251021_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1,20251021_mem-mito,fish5_24hpf_roi1,fish5_24hpf_roi1,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi1,20251021_mem-mito,fish6_24hpf_roi1,fish6_24hpf_roi1,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi2,20251021_mem-mito,fish6_24hpf_roi2,fish6_24hpf_roi2,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,pDQM082,pDQM082:315,ef1a:2xLynk:tdmChilada (F1 of allele 315) × casper/rnf,tdmChilada,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmChilada",,2xCox8A:mSG,,,2025-10-20,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,X:\abcabc\Aang_Foundation\20251021_mem-mito
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish1_24hpf_roi1,20251021_mem-mito_v2,fish1_24hpf_roi1,fish1_24hpf_roi1,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,pDQM136:325,casper/rnf × tdmScarlet3S2 (F1 of allele 325),tdmScarlet3,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmScarlet3",,2xCox8A:mSG,,,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),X:\abcabc\Aang_Foundation\20251021_mem-mito_v2
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi1,20251021_mem-mito_v2,fish2_24hpf_roi1,fish2_24hpf_roi1,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,pDQM136:325,casper/rnf × tdmScarlet3S2 (F1 of allele 325),tdmScarlet3,2xLynk,,MGCO-01,mStayGold,2Xcox8A,"mStayGold,tdmScarlet3",,2xCox8A:mSG,,,2025-10-20,casper/rnf,tdmScarlet3S2 (F1 of allele 325),X:\abcabc\Aang_Foundation\20251021_mem-mito_v2
