roi_dir,mount_dir_norm,date_experiment,date_mount,fish,roi_name,roi_rel,parent_female,parent_male,genotype_base_codes,genotype_allele_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_unique_organelles,all_fluor_organelles
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish1_roi1,/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,2025-06-24,fish1_roi1,fish1_roi1,fish1_roi1,Ken (F2 of allele 320),Isaac (F2 of allele 314),"pDQM059,pDQM064","pDQM059:320,pDQM064:314","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,,,,,,,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi1,/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,2025-06-24,fish2_roi1,fish2_roi1,fish2_roi1,Ken (F2 of allele 320),Isaac (F2 of allele 314),"pDQM059,pDQM064","pDQM059:320,pDQM064:314","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,,,,,,,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish2_roi2,/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,2025-06-24,fish2_roi2,fish2_roi2,fish2_roi2,Ken (F2 of allele 320),Isaac (F2 of allele 314),"pDQM059,pDQM064","pDQM059:320,pDQM064:314","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,,,,,,,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish3_roi1,/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,2025-06-24,fish3_roi1,fish3_roi1,fish3_roi1,Ken (F2 of allele 320),Isaac (F2 of allele 314),"pDQM059,pDQM064","pDQM059:320,pDQM064:314","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,,,,,,,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1"
/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken/fish4_roi1,/abcabc/Korra_Foundation/20250624_skittlez_Issac_x_Ken,20250624_skittlez_Issac_x_Ken,2025-06-24,fish4_roi1,fish4_roi1,fish4_roi1,Ken (F2 of allele 320),Isaac (F2 of allele 314),"pDQM059,pDQM064","pDQM059:320,pDQM064:314","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1","Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1",,,,,,,,"Electra2,GFP,gfp,mCitrine,mKate2,mKoK,mTFP1"
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi1,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish1_roi1,fish1_roi1,fish1_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish1_roi2,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish1_roi2,fish1_roi2,fish1_roi2,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish3_roi1,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish3_roi1,fish3_roi1,fish3_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish4_roi1,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish4_roi1,fish4_roi1,fish4_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi1,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish5_roi1,fish5_roi1,fish5_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish5_roi2,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish5_roi2,fish5_roi2,fish5_roi2,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish7_roi1,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish7_roi1,fish7_roi1,fish7_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi1,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish8_roi1,fish8_roi1,fish8_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish8_roi2,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish8_roi2,fish8_roi2,fish8_roi2,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250625_skittlez/fish9_roi1,/abcabc/Korra_Foundation/20250625_skittlez,20250625_skittlez,,fish9_roi1,fish9_roi1,fish9_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish10_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish10_roi1,fish10_roi1,fish10_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish1_roi1,fish1_roi1,fish1_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi2,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish1_roi2,fish1_roi2,fish1_roi2,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish1_roi3,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish1_roi3,fish1_roi3,fish1_roi3,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish2_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish2_roi1,fish2_roi1,fish2_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish3_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish3_roi1,fish3_roi1,fish3_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish4_roi1,fish4_roi1,fish4_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish4_roi2,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish4_roi2,fish4_roi2,fish4_roi2,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish5_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish5_roi1,fish5_roi1,fish5_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish7_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish7_roi1,fish7_roi1,fish7_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish8_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish8_roi1,fish8_roi1,fish8_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250627_skittlez/fish9_roi1,/abcabc/Korra_Foundation/20250627_skittlez,20250627_skittlez,,fish9_roi1,fish9_roi1,fish9_roi1,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi1,/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3,20250715_mem_organelle,,fish1_mem_sg_mito_msc3,roi1,roi1,,,,,"Halo,mStayGold","membrane,mitochondria","Halo(membrane),mStayGold(mitochondria)","Halo(membrane),mStayGold(mitochondria)",,,,,,,"membrane,mitochondria","Halo(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3/roi2,/abcabc/Korra_Foundation/20250715_mem_organelle/fish1_mem_sg_mito_msc3,20250715_mem_organelle,,fish1_mem_sg_mito_msc3,roi2,roi2,,,,,"Halo,mStayGold","membrane,mitochondria","Halo(membrane),mStayGold(mitochondria)","Halo(membrane),mStayGold(mitochondria)",,,,,,,"membrane,mitochondria","Halo(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish2_24hpf_mem_mito_msc3_er_halo/roi1_eye,/abcabc/Korra_Foundation/20250715_mem_organelle/fish2_24hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish2_24hpf_mem_mito_msc3_er_halo,roi1_eye,roi1_eye,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi1,/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish3_24hpf_mem_mito_msc3_er_halo,roi1,roi1,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi2,/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish3_24hpf_mem_mito_msc3_er_halo,roi2,roi2,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi1,/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish4_24hpf_mem_mito_msc3_er_halo,roi1,roi1,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi2,/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish4_24hpf_mem_mito_msc3_er_halo,roi2,roi2,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo/roi3,/abcabc/Korra_Foundation/20250715_mem_organelle/fish4_24hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish4_24hpf_mem_mito_msc3_er_halo,roi3,roi3,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi1,/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish5_48hpf_mem_mito_halo_er_msc2,roi1,roi1,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish5_48hpf_mem_mito_halo_er_msc2,roi2,roi2,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi3,/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish5_48hpf_mem_mito_halo_er_msc2,roi3,roi3,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi4,/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish5_48hpf_mem_mito_halo_er_msc2,roi4,roi4,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi1,/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish6_48hpf_mem_mito_halo_er_msc2,roi1,roi1,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi2,/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish6_48hpf_mem_mito_halo_er_msc2,roi2,roi2,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi3,/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish6_48hpf_mem_mito_halo_er_msc2,roi3,roi3,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi4,/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish6_48hpf_mem_mito_halo_er_msc2,roi4,roi4,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2/roi5,/abcabc/Korra_Foundation/20250715_mem_organelle/fish6_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish6_48hpf_mem_mito_halo_er_msc2,roi5,roi5,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2/roi1,/abcabc/Korra_Foundation/20250715_mem_organelle/fish7_48hpf_mem_mito_halo_er_msc2,20250715_mem_organelle,,fish7_48hpf_mem_mito_halo_er_msc2,roi1,roi1,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi1,/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish8_72hpf_mem_mito_msc3_er_halo,roi1,roi1,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi2,/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish8_72hpf_mem_mito_msc3_er_halo,roi2,roi2,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo/roi3,/abcabc/Korra_Foundation/20250715_mem_organelle/fish8_72hpf_mem_mito_msc3_er_halo,20250715_mem_organelle,,fish8_72hpf_mem_mito_msc3_er_halo,roi3,roi3,,,,,"Halo,mStayGold,mStayGold","ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)",,,,,,,"ER,membrane,mitochondria","Halo(membrane),mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi1_mb,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,20250723_mem-halo_ER-mSG,2025-07-23,fish3_48hpf,roi1_mb,roi1_mb,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,Halo,membrane,Halo(membrane),Halo(membrane),,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi2,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,20250723_mem-halo_ER-mSG,2025-07-23,fish3_48hpf,roi2,roi2,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,Halo,membrane,Halo(membrane),Halo(membrane),,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,20250723_mem-halo_ER-mSG,2025-07-23,fish3_48hpf,roi3,roi3,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,Halo,membrane,Halo(membrane),Halo(membrane),,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi4,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,20250723_mem-halo_ER-mSG,2025-07-23,fish3_48hpf,roi4,roi4,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,Halo,membrane,Halo(membrane),Halo(membrane),,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi5,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,20250723_mem-halo_ER-mSG,2025-07-23,fish3_48hpf,roi5,roi5,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,Halo,membrane,Halo(membrane),Halo(membrane),,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi6,/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf,20250723_mem-halo_ER-mSG,2025-07-23,fish3_48hpf,roi6,roi6,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,Halo,membrane,Halo(membrane),Halo(membrane),,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf,20250724_mem-mchilada_er-mSG,,fish1_24hpf,roi1,roi1,pDQM082,casper,,,,,,,"MGCO-01,MGCO-04",,"mStayGold::2Xcox8A(N),mStayGold::sec61b(N)","ER,mitochondria","mStayGold(ER),mStayGold(mitochondria)","mStayGold::2Xcox8A(N)(mitochondria),mStayGold::sec61b(N)(ER)","ER,mitochondria","mStayGold(ER),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_2,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf,20250724_mem-mchilada_er-mSG,,fish1_24hpf,roi1_2,roi1_2,pDQM082,casper,,,"Halo,mStayGold","ER,membrane","Halo(membrane),mStayGold(ER)","Halo(membrane),mStayGold(ER)","MGCO-01,MGCO-04",,,,,,"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1_3,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf,20250724_mem-mchilada_er-mSG,,fish1_24hpf,roi1_3,roi1_3,pDQM082,casper,,,"Halo,mStayGold","ER,membrane","Halo(membrane),mStayGold(ER)","Halo(membrane),mStayGold(ER)","MGCO-01,MGCO-04",,,,,,"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi2,/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf,20250724_mem-mchilada_er-mSG,,fish1_24hpf,roi2,roi2,pDQM082,casper,,,"Halo,mStayGold","ER,membrane","Halo(membrane),mStayGold(ER)","Halo(membrane),mStayGold(ER)","MGCO-01,MGCO-04",,,,,,"ER,membrane","Halo(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi1,/abcabc/Korra_Foundation/20250728_mem-histone,20250728_mem-histone,2025-07-28,fish1_roi1,fish1_roi1,fish1_roi1,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM037,"tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)","membrane,nucleus","tdmChilada(nucleus),tdmSG,tdmSG(membrane)"
