date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,date_mount,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Time mounted,Mounting Orientation,Date screened/Initial feedback,Date imaged,Time placed in scope,Start of imaging time,End of imaging time,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location
20250616_mem-histone,fish3_24hpf_roi1_brain,fish3_24hpf_roi1_brain,fish3_24hpf_roi1_brain,3584,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish3_24hpf_roi1_brain,korra,2025-03-14,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mScarlet3-S2:H2B,,,2025-03-13,2025-03-14 11:12:00,LHUT,2025-03-14 00:00:00,2025-03-14,16:00:00,16:10:00,18:00:00,"eye, brain","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250314_mem_histone\fish1_24hpf
20250616_mem-histone,fish4_24hpf_roi1_brain,fish4_24hpf_roi1_brain,fish4_24hpf_roi1_brain,1664,/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish4_24hpf_roi1_brain,korra,2025-03-14,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mScarlet3-S2:H2B,,,2025-03-13,2025-03-14 11:12:00,LHUT,2025-03-14 00:00:00,2025-03-14,16:00:00,18:10:00,5:20 AM (day+1),"eye, brain","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250314_mem_histone\fish2_24hpf
20250618_skittlez,fish10_roi1,fish10_roi1,fish10_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi1,korra,2025-03-13,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),,phiC,,,2025-03-12,2025-03-13 12:38:00,VHUHE,2025-03-13 00:00:00,2025-03-13,15:45:00,16:00:00,17:50:00,brain,",csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445","csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445",U:\Data\20240911_Korra_Foundation\20250313_mSG_skittles\fish1_24hpf
20250618_skittlez,fish10_roi2,fish10_roi2,fish10_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi2,korra,2025-03-13,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),,phiC,,,2025-03-12,2025-03-13 12:38:00,VTUHE,2025-03-13 00:00:00,2025-03-13,15:45:00,18:00:00,19:00:00,brain,",csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445","csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445",U:\Data\20240911_Korra_Foundation\20250313_mSG_skittles\fish2_24hpf
20250618_skittlez,fish10_roi3,fish10_roi3,fish10_roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi3,korra,2025-03-12,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-03-10,2025-03-11 13:25:00,DT,2025-03-11 00:00:00,2025-03-12,09:15:00,09:30:00,16:30:00,"spinal_cord, skin, muscle, tail",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish3_48hpf
20250618_skittlez,fish10_roi4,fish10_roi4,fish10_roi4,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish10_roi4,korra,2025-03-12,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:mTFP1 and ef1a:mBeRFP,,,,2025-03-10,2025-03-12 11:00:00,DH,2025-03-12 00:00:00,2025-03-12,16:45:00,,mBeRFP test,,cytosol,cytosol,
20250618_skittlez,fish11_roi1,fish11_roi1,fish11_roi1,90,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish11_roi1,korra,2025-03-12,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:mTFP1 and ef1a:mBeRFP,,,,2025-03-10,2025-03-12 11:00:00,DH,2025-03-12 00:00:00,2025-03-12,16:45:00,,mBeRFP test,,cytosol,cytosol,
20250618_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,24,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1,korra,2025-03-12,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-03-10,2025-03-12 13:10:00,DH,2025-03-12 00:00:00,2025-03-12,18:00:00,18:15:00,12:41:00,"spinal_cord, muscle, skin",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish4_72hpf
20250618_skittlez,fish1_roi1_2,fish1_roi1_2,fish1_roi1_2,96,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish1_roi1_2,korra,2025-03-12,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-03-10,2025-03-12 13:10:00,DH,2025-03-12 00:00:00,2025-03-12,18:00:00,13:00:00,15:35:00,"spinal_cord, skin, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish5_72hpf
20250618_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,120,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish2_roi1,korra,2025-03-11,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-03-10,2025-03-11 10:50:00,DH,2025-03-11 00:00:00,2025-03-11,11:00:00,11:20:00,6:10 AM (day+1),"spinal_cord, skin, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish1_24hpf
20250618_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish3_roi1,korra,2025-03-11,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mScarlet3-S2:H2B,,,2025-03-10,2025-03-11 10:50:00,DH,2025-03-11 00:00:00,2025-03-11,11:00:00,11:20:00,6:10 AM (day+1),"spinal_cord, skin, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250311_mem_histone\fish2_24hpf
20250618_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish4_roi1,korra,2025-03-10,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,,,,2025-03-10,2025-03-10 13:00:00,,2025-03-10 00:00:00,2025-03-10,13:00:00,13:10:00,10 AM (day+1),,,,U:\Data\20240911_Korra_Foundation\20250310_mem
20250618_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish5_roi1,korra,2025-03-07,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),casper/rnf,,mScarlet3-S2:H2B,,,,2025-03-07 00:00:00,DT,,2025-03-07,17:20:00,17:40:00,6:30 AM (day+1),"hindbrain, brain, skin, spinal_cord, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250307_mem_histone\fish1_24hpf
20250618_skittlez,fish6_roi1,fish6_roi1,fish6_roi1,54,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi1,korra,2025-03-06,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B,,,2025-03-03,2025-03-06 00:00:00,LHUT,2025-03-04 00:00:00,2025-03-06,11:00:00,11:10:00,14:10:00,"neuromast, skin, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish9_48hpf
20250618_skittlez,fish6_roi2,fish6_roi2,fish6_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish6_roi2,korra,2025-03-06,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B,,,2025-03-03,2025-03-06 00:00:00,,2025-03-04 00:00:00,2025-03-06,11:00:00,14:20:00,15:20:00,brain,nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish10_48hpf
20250618_skittlez,fish7_roi1,fish7_roi1,fish7_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi1,korra,2025-03-06,,casper/rnf,ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),,"phiC, 2xLynk:mSG",,,2025-03-05,2025-03-06 00:00:00,,2025-03-06 00:00:00,2025-03-06,17:45:00,18:15:00,5:10 PM (day+1),"spinal_cord, muscle",",csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445,membrane","csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445,membrane",U:\Data\20240911_Korra_Foundation\20250306_skittle_mem-mSG\fish1_24hpf
20250618_skittlez,fish7_roi2,fish7_roi2,fish7_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi2,korra,2025-03-05,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B,,,2025-03-03,2025-03-05 00:00:00,DT,2025-03-04 00:00:00,2025-03-05,10:30:00,10:40:00,17:50:00,"hindbrain, brain, skin, spinal_cord, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish6_48hpf
20250618_skittlez,fish7_roi3,fish7_roi3,fish7_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi3,korra,2025-03-05,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B,,,2025-03-03,2025-03-05 00:00:00,LHUT,2025-03-04 00:00:00,2025-03-05,10:30:00,no histone signals in muscle cells,,,nuclei,nuclei,
20250618_skittlez,fish7_roi4,fish7_roi4,fish7_roi4,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish7_roi4,korra,2025-03-05,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B,,,2025-03-03,2025-03-05 00:00:00,LHDH,2025-03-04 00:00:00,2025-03-05,18:00:00,18:10:00,10:30 AM (day+1),"neuromast, skin, muscle, spinal_cord",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish7_48hpf
20250618_skittlez,fish8_roi1,fish8_roi1,fish8_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi1,korra,2025-03-05,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B,,,2025-03-03,2025-03-05 00:00:00,LHDH,2025-03-04 00:00:00,2025-03-05,18:00:00,18:10:00,10:30 AM (day+1),"spinal_cord, neuromast, skin, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish8_48hpf
20250618_skittlez,fish8_roi2,fish8_roi2,fish8_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi2,korra,2025-03-04,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B,,,2025-03-03,2025-03-04 00:00:00,DT,2025-03-04 00:00:00,2025-03-04,13:40:00,14:00:00,15:30:00,"hindbrain, brain",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish4_24hpf
20250618_skittlez,fish8_roi3,fish8_roi3,fish8_roi3,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi3,korra,2025-03-04,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B,,,2025-03-03,2025-03-04 00:00:00,DT,2025-03-04 00:00:00,2025-03-04,15:35:00,15:45:00,6:00:00 AM (day+1),"tail, spinal_cord, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish5_24hpf
20250618_skittlez,fish8_roi4,fish8_roi4,fish8_roi4,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi4,korra,2025-03-03,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-28,2025-03-03 00:00:00,lateral,2025-03-02 00:00:00,2025-03-03,10:30:00,11:00:00,17:40:00,"ear, neuromast, muscle, skin",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish1_72hpf
20250618_skittlez,fish9_roi1,fish9_roi1,fish9_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi1,korra,2025-03-03,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-28,2025-03-03 00:00:00,lateral,2025-03-02 00:00:00,2025-03-03,17:50:00,18:00:00,1:30 PM (day+1),"ear, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish2_72hpf
20250618_skittlez,fish9_roi2,fish9_roi2,fish9_roi2,48,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish9_roi2,korra,2025-03-03,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-28,2025-03-03 00:00:00,lateral,2025-03-02 00:00:00,2025-03-03,17:50:00,18:00:00,1:30 PM (day+1),muscle,nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250303_mem_histone\fish3_72hpf
20250619_skittlez,fish1_roi1,fish1_roi1,fish1_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi1,korra,2025-02-28,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-26,2025-02-28 23:35:00,DH,2025-02-28 00:00:00,2025-02-28,23:45:00,12:00:00,16:00:00,"hindbrain, spinal cord, muscle","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish13_48hpf
20250619_skittlez,fish1_roi2,fish1_roi2,fish1_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish1_roi2,korra,2025-02-28,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-26,2025-02-28 23:35:00,DH,2025-02-28 00:00:00,2025-02-28,23:45:00,16:30:00,19:30:00,"hindbrain, spinal cord, muscle","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish14_48hpf
20250619_skittlez,fish2_roi1,fish2_roi1,fish2_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish2_roi1,korra,2025-02-27,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-26,2025-02-27 10:20:00,vertical head up,2025-02-27 00:00:00,2025-02-27,11:00:00,13:40:00,15:10:00,brain,"csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish8_24hpf
20250619_skittlez,fish3_roi1,fish3_roi1,fish3_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi1,korra,2025-02-27,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-26,2025-02-27 10:20:00,vertical head up,2025-02-27 00:00:00,2025-02-27,11:00:00,11:10:00,13:30:00,brain,"csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish7_24hpf
20250619_skittlez,fish3_roi2,fish3_roi2,fish3_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi2,korra,2025-02-27,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-26,2025-02-27 12:05:00,lateral,2025-02-27 00:00:00,2025-02-27,15:30:00,15:40:00,16:30:00,"eye, brain","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish9_24hpf
20250619_skittlez,fish4_roi1,fish4_roi1,fish4_roi1,108,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish4_roi1,korra,2025-02-27,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-26,2025-02-27 12:05:00,lateral,2025-02-27 00:00:00,2025-02-27,15:30:00,16:40:00,17:30:00,"eye, brain","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish10_24hpf
20250619_skittlez,fish5_roi1,fish5_roi1,fish5_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi1,korra,2025-02-27,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-26,2025-02-27 13:30:00,dorsal,2025-02-27 00:00:00,2025-02-27,17:40:00,18:00:00,7 AM (day+1),"hindbrain, spinal cord, muscle","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish11_24hpf
20250619_skittlez,fish5_roi2,fish5_roi2,fish5_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi2,korra,2025-02-27,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-26,2025-02-27 13:30:00,dorsal,2025-02-27 00:00:00,2025-02-27,17:40:00,18:00:00,7 AM (day+1),"hindbrain, spinal cord, muscle","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488,nuclei",U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish12_24hpf
20250620_mitomSG,fish1_roi1,fish1_roi1,fish1_roi1,705,/clusterfs/vast/abcabc/Korra_Foundation/20250620_mitomSG/fish1_roi1,korra,2025-02-26,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-24,2025-02-26 11:15:00,vertical head up,2025-02-26 00:00:00,2025-02-26,11:45:00,12:10:00,15:00:00,brain,nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250225_mem_nuc\fish3_48hpf
20250624_skittlez_Chris_x_Liam,fish2_roi1,fish2_roi1,fish2_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish2_roi1,korra,2025-02-26,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-24,2025-02-26 11:15:00,vertical head up,2025-02-26 00:00:00,2025-02-26,11:45:00,15:30:00,16:30:00,brain,nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250225_mem_nuc\fish4_48hpf
20250624_skittlez_Chris_x_Liam,fish3_roi1,fish3_roi1,fish3_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi1,korra,2025-02-26,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-24,2025-02-26 14:55:00,dorsal,2025-02-26 00:00:00,2025-02-26,16:40:00,17:00:00,10:50:00 AM (day+1),"hindbrain, spinal cord, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish5_6_48hpf (roi1-2)
20250624_skittlez_Chris_x_Liam,fish3_roi2,fish3_roi2,fish3_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi2,korra,2025-02-26,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-24,2025-02-26 14:55:00,dorsal,2025-02-26 00:00:00,2025-02-26,16:40:00,17:00:00,10:50:00 AM (day+1),"spinal cord, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish5_6_48hpf (roi3-4)
20250624_skittlez_Chris_x_Liam,fish3_roi3,fish3_roi3,fish3_roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi3,korra,2025-02-25,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-24,2025-02-25 12:10:00,vertical head up,2025-02-25 00:00:00,2025-02-25,12:20:00,12:30:00,16:30:00,"hindbrain, spinal cord, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish1_24hpf
20250624_skittlez_Chris_x_Liam,fish4_roi1,fish4_roi1,fish4_roi1,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi1,korra,2025-02-25,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-24,2025-02-25 12:10:00,vertical head up,2025-02-25 00:00:00,2025-02-25,12:20:00,fish not accessible,,,nuclei,nuclei,
20250624_skittlez_Chris_x_Liam,fish4_roi2,fish4_roi2,fish4_roi2,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi2,korra,2025-02-25,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-24,2025-02-25 15:40:00,dorsal,2025-02-25 00:00:00,2025-02-25,16:40:00,17:15:00,11:15 AM (day+1),"spinal cord, muscle",nuclei,nuclei,U:\Data\20240911_Korra_Foundation\20250225_mem_histone\fish2_24hpf
20250624_skittlez_Chris_x_Liam,fish4_roi3,fish4_roi3,fish4_roi3,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi3,korra,2025-02-25,,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),,mYH:H2B (80 and 120 pg),,,2025-02-24,2025-02-25 15:40:00,dorsal,2025-02-25 00:00:00,2025-02-25,16:40:00,fish not accessible,,,nuclei,nuclei,
20250624_skittlez_Chris_x_Liam,fish4_roi4,fish4_roi4,fish4_roi4,72,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish4_roi4,korra,2025-02-21,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),,phiC mRNA (120 pg),,,,,LHUT,,2025-02-21,10:30:00,11:00:00,14:40:00,skittles test,",csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445","csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445",U:\Data\20240911_Korra_Foundation\20250220_tg_mem_skittles\fish2_phic_48hpf
20250624_skittlez_Chris_x_Liam,fish5_roi1,fish5_roi1,fish5_roi1,2,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1,korra,2025-02-21,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),,phiC-NLS mRNA (120 pg),,,,,LHUT,,2025-02-21,10:30:00,14:50:00,17:40:00,skittles test,",csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445","csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445",U:\Data\20240911_Korra_Foundation\20250220_tg_mem_skittles\fish3_phic-nls_48hpf
20250624_skittlez_Chris_x_Liam,fish5_roi1-1,fish5_roi1-1,fish5_roi1-1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish5_roi1-1,korra,2025-02-20,,ef1a:H2B:Halo,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),,JF635 3uM,,,2025-02-17,15:00:00,dorsal,2025-02-19 00:00:00,2025-02-20,10:00:00,10:30:00,15:10:00,"muscle, spinal cord, blood vessle","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488","csp,male #8 - best founder (40-50% transmission, multiple alleles, bright!!!),488",U:\Data\20240911_Korra_Foundation\20250218_mem_histone\fish3_72hpf_halo_jfx649
20250624_skittlez_Chris_x_Liam,fish6_roi1,fish6_roi1,fish6_roi1,48,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish6_roi1,korra,2025-02-20,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<cryaa:mSc>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 309),,phiC mRNA (120 pg),,,,,,,2025-02-20,15:20:00,15:30:00,18:00:00,skittles test,",csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445","csp,male #5 25%+ positive rate - currently best founder (but 2 alleles, one dim one bright(er)?,405,445",U:\Data\20240911_Korra_Foundation\20250220_tg_mem_skittles\fish1_phic_24hpf
