roi_dir,date_experiment,date_mount,parent_female,parent_male,genotype_base_codes,genotype_allele_codes,genotype_marker_fusion_labels,genotype_marker_localizations,genotype_marker_fluor_loc_labels,genotype_marker_fusion_loc_labels,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_marker_fusion_labels,treatment_marker_localizations,treatment_marker_fluor_loc_labels,treatment_marker_fusion_loc_labels,all_unique_organelles,all_fluor_organelles
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,20250520_mem_histone,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,pDQM136:325,tdmScarlet3::2xLynk(N),membrane,tdmScarlet3(membrane),tdmScarlet3::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"histone,membrane,mitochondria","tdmScarlet3(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,20250520_mem_histone,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"histone,membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,20250520_mem_histone,2025-09-18,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"histone,membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi1,20250521_skittles_no-membrane,2025-09-16,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi2,20250521_skittles_no-membrane,2025-09-16,tdmScarlet3S2 (F1 of allele 325),tdmScarlet3S2 (F1 of allele 325),pDQM136,pDQM136:325,tdmScarlet3::2xLynk(N),membrane,tdmScarlet3(membrane),tdmScarlet3::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmScarlet3(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish3/roi1,20250521_skittles_no-membrane,2025-09-15,,ef1a:2xLynk:tdm:Halo,Swinburne,Swinburne:Swinburne,,,,,,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,mStayGold(mitochondria)
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi1,20250521_skittles_no-membrane,2025-09-12,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi2,20250521_skittles_no-membrane,2025-09-11,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi1,20250522_skittlez,2025-09-10,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi2,20250522_skittlez,2025-09-09,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi1,20250522_skittlez,2025-09-09,,,,,,,,,,,,,,,,
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi2,20250522_skittlez,2025-09-08,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi1,20250522_skittlez,2025-09-05,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,HC-9,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"actin,membrane","tdmChilada(membrane),mStayGold(actin)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi2,20250522_skittlez,2025-09-05,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,HC-9,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"actin,membrane","tdmChilada(membrane),mStayGold(actin)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi3,20250522_skittlez,2025-09-04,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),pDQM136,pDQM136:325,tdmScarlet3::2xLynk(N),membrane,tdmScarlet3(membrane),tdmScarlet3::2xLynk(N)(membrane),,HC-9,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"actin,membrane","tdmScarlet3(membrane),mStayGold(actin)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi1,20250522_skittlez,2025-09-03,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,HC-9,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"actin,membrane","tdmChilada(membrane),mStayGold(actin)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi2,20250522_skittlez,2025-09-03,casper/rnf,tandem mem:mStayGold,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,HC-2,,,,,membrane,tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish5/roi1,20250522_skittlez,2025-08-29,csp/pIGLET 14a,csp/pIGLET 14a,pIGLET 14a,,,,,,MGCO-34,,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),actin,mStayGold(actin)
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi1,20250522_skittlez,2025-08-28,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-23,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"actin,membrane","tdmChilada(membrane),mStayGold(actin)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi2,20250522_skittlez,2025-08-27,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-23,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"actin,membrane","tdmChilada(membrane),mStayGold(actin)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi1,20250522_skittlez,2025-08-26,casper/rnf,tdmScarlet3S2 (F2 of allele 325),pDQM136,pDQM136:325,tdmScarlet3::2xLynk(N),membrane,tdmScarlet3(membrane),tdmScarlet3::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmScarlet3(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi2,20250522_skittlez,2025-08-26,casper/rnf,tdmScarlet3S2 (F2 of allele 325),pDQM136,pDQM136:325,tdmScarlet3::2xLynk(N),membrane,tdmScarlet3(membrane),tdmScarlet3::2xLynk(N)(membrane),,MGCO-19,mStayGold,,mStayGold,mStayGold,membrane,"tdmScarlet3(membrane),mStayGold"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi3,20250522_skittlez,2025-08-26,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi1,20250522_skittlez,2025-08-26,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-23,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),"actin,membrane","tdmChilada(membrane),mStayGold(actin)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi2,20250522_skittlez,2025-08-25,casper/rnf,casper/rnf,,,,,,,MGCO-28,,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,mStayGold(mitochondria)
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi3,20250522_skittlez,2025-08-25,casper/rnf,tandem mem:mStayGold; tdmChilada:Histone,"pDQM005, pDQM104","pDQM005, pDQM104:301, n/a","mchilada,tdmSG::2xLynk(N)",membrane,"mchilada,tdmSG(membrane)","mchilada,tdmSG::2xLynk(N)(membrane)",,,,,,,membrane,"mchilada,tdmSG(membrane)"
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish9/roi1,20250522_skittlez,2025-08-25,casper/rnf,tandem mem:mStayGold; tdmChilada(MAGPV):Histone,"pDQM005, pDQM104","pDQM005, pDQM104:301, n/a","mchilada,tdmSG::2xLynk(N)",membrane,"mchilada,tdmSG(membrane)","mchilada,tdmSG::2xLynk(N)(membrane)",,,,,,,membrane,"mchilada,tdmSG(membrane)"
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish1/roi1,20250523_mem_histone,2025-08-25,casper/rnf,casper/rnf,,,,,,,MGCO-27,,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,histone,membrane",mStayGold(ER)
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish2/roi1,20250523_mem_histone,2025-08-22,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"histone,membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish3/roi1,20250523_mem_histone,2025-08-22,casper/rnf,casper/rnf,,,,,,,pDQM145,,mCardinal,,mCardinal,mCardinal,"histone,membrane",mCardinal
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish4/roi1,20250523_mem_histone,2025-08-21,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"histone,membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish5/roi1,20250523_mem_histone,2025-08-21,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-25,"mStayGold,mYH",,"mStayGold,mYH","mStayGold,mYH","histone,membrane","tdmChilada(membrane),mStayGold,mYH"
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish1/roi1_spine,20250528_mem-histone,2025-08-21,tandem mem:mStayGold,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,"histone,membrane",tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish2/roi1_brain,20250528_mem-histone,2025-08-21,csp/pIGLET 14a,csp/pIGLET 14a,pIGLET 14a,,,,,,MGCO-32,,mStayGold,Microtubules,mStayGold,mStayGold,"Microtubules,histone,membrane",mStayGold
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish3/roi2_spine,20250528_mem-histone,2025-08-20,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"histone,membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi1,20250528_skittlez,2025-08-19,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi2,20250528_skittlez,2025-08-19,casper/rnf,mem:tdmChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,membrane","tdmChilada(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish10_roi1,20250529_skittlez,2025-08-18,tandem mem:mStayGold,tandem mem:mStayGold,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),pDQM145,,mCardinal,,mCardinal,mCardinal,membrane,"tdmSG(membrane),mCardinal"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye,20250529_skittlez,2025-08-18,tandem mem:mStayGold,tandem mem:mStayGold,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),pDQM085,,mKate2,,mKate2,mKate2,membrane,"tdmSG(membrane),mKate2"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye_2,20250529_skittlez,2025-08-15,csp/pIGLET 14a,csp/pIGLET 14a,pIGLET 14a,,,,,,MGCO-31,,mStayGold::LAMP1(N),lysosome,mStayGold(lysosome),mStayGold::LAMP1(N)(lysosome),lysosome,mStayGold(lysosome)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish12_roi1,20250529_skittlez,2025-08-15,casper/rnf,tdmScarlet3S2 (F2 of allele 325),pDQM136,pDQM136:325,tdmScarlet3::2xLynk(N),membrane,tdmScarlet3(membrane),tdmScarlet3::2xLynk(N)(membrane),,,,,,,membrane,tdmScarlet3(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish13_roi1,20250529_skittlez,2025-08-14,casper/rnf,casper/rnf,,,,,,,MGCO-36,,mScarlet3S2::sec61b(N),ER,mScarlet3S2(ER),mScarlet3S2::sec61b(N)(ER),ER,mScarlet3S2(ER)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi1,20250529_skittlez,2025-08-14,casper/rnf,casper/rnf,,,,,,,MGCO-35,,mScarlet3S2::2Xcox8A(N),mitochondria,mScarlet3S2(mitochondria),mScarlet3S2::2Xcox8A(N)(mitochondria),mitochondria,mScarlet3S2(mitochondria)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi2,20250529_skittlez,2025-08-14,ef1a:2xLynk:tdm:mHalo,ef1a:2xLynk:tdm:mHalo,Swinburne,Swinburne:Swinburne,,,,,,MGCO-10,mStayGold,,mStayGold,mStayGold,,mStayGold
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi3,20250529_skittlez,2025-08-14,ef1a:2xLynk:tdm:mHalo,ef1a:2xLynk:tdm:mHalo,Swinburne,Swinburne:Swinburne,,,,,,MGCO-15,mStayGold::LAMP1(N),lysosome,mStayGold(lysosome),mStayGold::LAMP1(N)(lysosome),lysosome,mStayGold(lysosome)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish15_roi1,20250529_skittlez,2025-08-14,ef1a:2xLynk:tdm:mHalo,ef1a:2xLynk:tdm:mHalo,Swinburne,Swinburne:Swinburne,,,,,,MGCO-19,mStayGold,,mStayGold,mStayGold,,mStayGold
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi1,20250529_skittlez,2025-08-13,tandem mem:mStayGold,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,membrane,tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi2,20250529_skittlez,2025-08-12,tandem mem:mStayGold,tandem mem:mStayGold,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,MGCO-35,mScarlet3S2::2Xcox8A(N),mitochondria,mScarlet3S2(mitochondria),mScarlet3S2::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmSG(membrane),mScarlet3S2(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi3,20250529_skittlez,2025-08-12,tandem mem:mStayGold,tandem mem:mStayGold,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,MGCO-36,mScarlet3S2::sec61b(N),ER,mScarlet3S2(ER),mScarlet3S2::sec61b(N)(ER),"ER,membrane","tdmSG(membrane),mScarlet3S2(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi1,20250529_skittlez,2025-08-11,tandem mem:mStayGold,tandem mem:mStayGold,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),pDQM144,,E2Crimson,,E2Crimson,E2Crimson,membrane,"tdmSG(membrane),E2Crimson"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi2,20250529_skittlez,2025-08-11,tandem mem:mStayGold,tandem mem:mStayGold,pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),pDQM145,,mCardinal,,mCardinal,mCardinal,membrane,"tdmSG(membrane),mCardinal"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish4_roi1,20250529_skittlez,2025-08-08,membrane mChilada,membrane mChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish5_roi1,20250529_skittlez,2025-08-08,membrane mChilada,membrane mChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-15,mStayGold::LAMP1(N),lysosome,mStayGold(lysosome),mStayGold::LAMP1(N)(lysosome),"lysosome,membrane","tdmChilada(membrane),mStayGold(lysosome)"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish5_roi2,20250529_skittlez,2025-08-07,heatshock PhiC,heatshock PhiC,pDQM112,,mScarlet,,mScarlet,mScarlet,MGCO-30,,mStayGold,Golgi,mStayGold,mStayGold,Golgi,"mScarlet,mStayGold"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish6_roi1,20250529_skittlez,2025-08-07,heatshock PhiC,heatshock PhiC,pDQM112,,mScarlet,,mScarlet,mScarlet,MGCO-36,,mScarlet3S2::sec61b(N),ER,mScarlet3S2(ER),mScarlet3S2::sec61b(N)(ER),ER,"mScarlet,mScarlet3S2(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish7_roi1,20250529_skittlez,2025-08-06,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,,,,,,MGCO-23,mStayGold::lifeact(N),actin,mStayGold(actin),mStayGold::lifeact(N)(actin),actin,mStayGold(actin)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish8_roi1,20250529_skittlez,2025-08-05,,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,,,,,,membrane,tdmSG(membrane)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi1,20250529_skittlez,2025-08-05,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,,,,,,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),mitochondria,mStayGold(mitochondria)
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi2,20250529_skittlez,2025-08-04,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM037,"tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)","membrane,nucleus","tdmSG(membrane),tdmChilada(nucleus),tdmSG"
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish1_roi1,20250530_mem-histone,2025-08-01,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM037,"tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)","histone,membrane,nucleus","tdmSG(membrane),tdmChilada(nucleus),tdmSG"
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish1_roi1-2,20250530_mem-histone,2025-07-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),pDQM005,pDQM005:301,tdmSG::2xLynk(N),membrane,tdmSG(membrane),tdmSG::2xLynk(N)(membrane),,pDQM037,"tdmChilada::pcna(C),tdmSG::dhb(N)",nucleus,"tdmChilada(nucleus),tdmSG","tdmChilada::pcna(C)(nucleus),tdmSG::dhb(N)","histone,membrane,nucleus","tdmSG(membrane),tdmChilada(nucleus),tdmSG"
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish2_roi1,20250530_mem-histone,2025-07-24,membrane mChilada,membrane mChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),"ER,histone,membrane","tdmChilada(membrane),mStayGold(ER)"
/clusterfs/vast/abcabc/Korra_Foundation/20250602_mem/fish2_roi1,20250602_mem,2025-07-23,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,,,,,,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),ER,mStayGold(ER)
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish10_roi1,20250603_skittlez,2025-07-22,membrane Halo,membrane Halo,Swinburne,Swinburne:Swinburne,,,,,,MGCO-04,mStayGold::sec61b(N),ER,mStayGold(ER),mStayGold::sec61b(N)(ER),ER,mStayGold(ER)
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish11_roi1,20250603_skittlez,2025-07-22,membrane mChilada,membrane mChilada,pDQM082,pDQM082:315,tdmChilada::2xLynk(N),membrane,tdmChilada(membrane),tdmChilada::2xLynk(N)(membrane),,MGCO-01,mStayGold::2Xcox8A(N),mitochondria,mStayGold(mitochondria),mStayGold::2Xcox8A(N)(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)"
