dataset_source,clutch_code,clutch_date,genotype_cross_label,genotype_base_codes,genotype_allele_codes,genotype_pretty,genotype_marker_fluor_codes,genotype_marker_tag_codes,treat_code,treat_text,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_dye_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,sheet_row_index,date_born,zf_female_genotype_text,zf_male_genotype_text,date_mount,mount_id,experimental_plate_id,experimental_slot_id,data_location,roi_index,roi_name,data_path
cluster_linked,IMG_CLT_20250609_01,2025-06-09,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",138,,,,2025-06-10,,20250610-plate1,20250610-plate1-slot2,X:\abcabc\Korra_Foundation\20250609_mem-histone\fish3-6\,,,
cluster_linked,IMG_CLT_20250611_01,2025-06-11,pDQM034_309_318,"pDQM034,pDQM036","pDQM036:318,pDQM034:309",pDQM036(318)/pDQM034(309),"Electra2,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_025,2xLynk:mSG; phiC-NLS,"","","",,,"Electra2,mCitrine,mKate2,mKOK,mTFP1",136,,,,2025-06-12,,20250612-plate1,20250612-plate1-slot1,X:\abcabc\Korra_Foundation\20250612_skittlez,,,
cluster_linked,IMG_CLT_20250612_01,2025-06-12,pDQM036_316_318,"pDQM036,pDQM059","pDQM059:316,pDQM036:318",pDQM059(316)/pDQM036(318),"gfp,GFP","",IMG_TRT_026,2xLynk:mSG; phiC-NLS,"","","",,,"gfp,GFP",135,,,,2025-06-13,,20250613-plate1,20250613-plate1-slot1,X:\abcabc\Korra_Foundation\20250613_skittlez,,,
cluster_linked,IMG_CLT_20250614_01,2025-06-14,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",134,,,,2025-06-16,,20250616-plate1,20250616-plate1-slot1,X:\abcabc\Korra_Foundation\20250616_mem-histone\fish1,,,
cluster_linked,IMG_CLT_20250616_01,2025-06-16,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",133,,,,2025-06-17,,20250617-plate1,20250617-plate1-slot1,X:\abcabc\Korra_Foundation\20250616_mem-histone\fish_24hpf,,,
cluster_linked,IMG_CLT_20250617_01,2025-06-17,pDQM034_309_310,pDQM034,"pDQM034:310,pDQM034:309",pDQM034(310)/pDQM034(309),"Electra2,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_025,2xLynk:mSG; phiC-NLS,"","","",,,"Electra2,mCitrine,mKate2,mKOK,mTFP1",132,,,,2025-06-18,,20250618-plate1,20250618-plate1-slot1,X:\abcabc\Korra_Foundation\20250618_skittlez,,,
cluster_linked,IMG_CLT_20250618_01,2025-06-18,pDQM034_309_318,"pDQM034,pDQM036","pDQM036:318,pDQM034:309",pDQM036(318)/pDQM034(309),"Electra2,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_025,2xLynk:mSG; phiC-NLS,"","","",,,"Electra2,mCitrine,mKate2,mKOK,mTFP1",131,,,,2025-06-19,,20250619-plate1,20250619-plate1-slot1,X:\abcabc\Korra_Foundation\20250619_skittlez,,,
cluster_linked,IMG_CLT_20250623_01,2025-06-23,pDQM059_314_320,"pDQM059,pDQM064","pDQM059:320,pDQM064:314",pDQM059(320)/pDQM064(314),"Electra2,gfp,GFP,mCitrine,mKate2,mKoK,mKOK,mTFP1","",IMG_TRT_025,2xLynk:mSG; phiC-NLS,"","","",,,"Electra2,gfp,GFP,mCitrine,mKate2,mKoK,mKOK,mTFP1",129,,,,2025-06-24,,20250624-plate1,20250624-plate1-slot2,X:\abcabc\Korra_Foundation\20250624_skittlez_Issac_x_Ken,,,
cluster_linked,IMG_CLT_20250623_02,2025-06-23,pDQM034_317_321,"pDQM034,pDQM059","pDQM059:321,pDQM034:317",pDQM059(321)/pDQM034(317),"Electra2,gfp,GFP,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_025,2xLynk:mSG; phiC-NLS,"","","",,,"Electra2,gfp,GFP,mCitrine,mKate2,mKOK,mTFP1",130,,,,2025-06-24,,20250624-plate1,20250624-plate1-slot1,X:\abcabc\Korra_Foundation\20250624_skittlez_Chris_x_Liam,,,
cluster_linked,IMG_CLT_20250624_01,2025-06-24,pDQM034_309_310,pDQM034,"pDQM034:310,pDQM034:309",pDQM034(310)/pDQM034(309),"Electra2,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_027,2xLynk:mSG; phiC-NLS,"","","",,,"Electra2,mCitrine,mKate2,mKOK,mTFP1",128,,,,2025-06-25,,20250625-plate1,20250625-plate1-slot1,X:\abcabc\Korra_Foundation\20250624_skittlez_Chris_x_Liam,,,
cluster_linked,IMG_CLT_20250624_02,2025-06-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",126,,,,2025-06-26,,20250626-plate1,20250626-plate1-slot1,X:\abcabc\Korra_Foundation\20250626_mem-histone\fish1_48hpf_brain,,,
cluster_linked,IMG_CLT_20250624_02,2025-06-24,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",127,,,,2025-06-26,,20250626-plate1,20250626-plate1-slot2,X:\abcabc\Korra_Foundation\20250626_mem-histone\fish3_48hpf_hindbrain-to-tail,,,
cluster_linked,IMG_CLT_20250626_01,2025-06-26,pDQM034_310_316,"pDQM034,pDQM059","pDQM059:316,pDQM034:310",pDQM059(316)/pDQM034(310),"Electra2,gfp,GFP,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_025,2xLynk:mSG; phiC-NLS,"","","",,,"Electra2,gfp,GFP,mCitrine,mKate2,mKOK,mTFP1",125,,,,2025-06-27,,20250627-plate1,20250627-plate1-slot1,X:\abcabc\Korra_Foundation\20250627_skittlez and 20250625_skittlez,,,
cluster_linked,IMG_CLT_20250714_01,2025-07-14,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_028,ef1a-extended:2xCox8A:Halo; ef1a-extended:2xCox8A:mScarlet3S2,"MGCO-35,MGCO-36,MGCO-39,MGCO-40","","","halo,Halo,mScarlet3S2","2Xcox8A,sec61b","tdmSG,tdmStayGold,halo,Halo,mScarlet3S2",121,,,,2025-07-17,,20250717-plate1,20250717-plate1-slot1,X:\abcabc\Korra_Foundation\20250715_mem_organelle,,,
cluster_linked,IMG_CLT_20250714_01,2025-07-14,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_028,ef1a-extended:2xCox8A:Halo; ef1a-extended:2xCox8A:mScarlet3S2,"MGCO-35,MGCO-36,MGCO-39,MGCO-40","","","halo,Halo,mScarlet3S2","2Xcox8A,sec61b","tdmSG,tdmStayGold,halo,Halo,mScarlet3S2",122,,,,2025-07-16,,20250716-plate1,20250716-plate1-slot1,X:\abcabc\Korra_Foundation\20250715_mem_organelle,,,
cluster_linked,IMG_CLT_20250714_01,2025-07-14,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_028,ef1a-extended:2xCox8A:Halo; ef1a-extended:2xCox8A:mScarlet3S2,"MGCO-35,MGCO-36,MGCO-39,MGCO-40","","","halo,Halo,mScarlet3S2","2Xcox8A,sec61b","tdmSG,tdmStayGold,halo,Halo,mScarlet3S2",123,,,,2025-07-15,,20250715-plate1,20250715-plate1-slot2,X:\abcabc\Korra_Foundation\20250715_mem_organelle,,,
cluster_linked,IMG_CLT_20250714_01,2025-07-14,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_028,ef1a-extended:2xCox8A:Halo; ef1a-extended:2xCox8A:mScarlet3S2,"MGCO-35,MGCO-36,MGCO-39,MGCO-40","","","halo,Halo,mScarlet3S2","2Xcox8A,sec61b","tdmSG,tdmStayGold,halo,Halo,mScarlet3S2",124,,,,2025-07-15,,20250715-plate1,20250715-plate1-slot1,X:\abcabc\Korra_Foundation\20250715_mem_organelle,,,
cluster_linked,IMG_CLT_20250721_02,2025-07-21,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,120,,,,2025-07-22,,20250722-plate1,20250722-plate1-slot2,X:\abcabc\Aang_Foundation\20250722_mrna_mito-mSG_mem-mChilada,,,
cluster_linked,IMG_CLT_20250723_01,2025-07-23,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_031,mSG:sec61b,"","","",,,tdmChilada,117,,,,2025-07-24,,20250724-plate1,20250724-plate1-slot1,"X:\abcabc\Korra_Foundation\20250724_mem-mchilada_er-mSG, X:\abcabc\Aang_Foundation\20250723_er-mSG_mem-mChilada",,,
cluster_linked,IMG_CLT_20250726_01,2025-07-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_032,tdmChilada:PCNA,"","","",,,"tdmSG,tdmStayGold",116,,,,2025-07-28,,20250728-plate1,20250728-plate1-slot1,X:\abcabc\Korra_Foundation\20250728_mem-histone,,,
cluster_linked,IMG_CLT_20250731_01,2025-07-31,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_032,tdmChilada:PCNA,"","","",,,"tdmSG,tdmStayGold",115,,,,2025-08-01,,20250801-plate1,20250801-plate1-slot1,X:\abcabc\Korra_Foundation\20250801_mem-PCNA,,,
cluster_linked,IMG_CLT_20250801_01,2025-08-01,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_032,tdmChilada:PCNA,"","","",,,"tdmSG,tdmStayGold",114,,,,2025-08-04,,20250804-plate1,20250804-plate1-slot1,X:\abcabc\Korra_Foundation\20250801_mem-PCNA\fish3_72hpf_roi1,,,
cluster_linked,IMG_CLT_20250804_01,2025-08-04,Swinburne_Swinburne,Swinburne,Swinburne:Swinburne,Swinburne(Swinburne),,,IMG_TRT_033,2xCox8A:mSG; Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,mStayGold,111,,,,2025-08-06,,20250806-plate1,20250806-plate1-slot1,X:\abcabc\Aang_Foundation\20250805_lifeact_mem-halo,,,
cluster_linked,IMG_CLT_20250804_01,2025-08-04,Swinburne_Swinburne,Swinburne,Swinburne:Swinburne,Swinburne(Swinburne),,,IMG_TRT_033,2xCox8A:mSG; Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,mStayGold,113,,,,2025-08-05,,20250805-plate1,20250805-plate1-slot1,X:\abcabc\Aang_Foundation\20250805_mito_mem-halo,,,
cluster_linked,IMG_CLT_20250804_02,2025-08-04,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmSG,tdmStayGold,mStayGold",112,,,,2025-08-05,,20250805-plate1,20250805-plate1-slot2,X:\abcabc\Korra_Foundation\20250805_mem-histone,,,
cluster_linked,IMG_CLT_20250807_01,2025-08-07,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_034,2xCox8A:mSG; LAMP1:mSG,MGCO-15,"","",mStayGold,LAMP1,"tdmChilada,mStayGold",107,,,,2025-08-08,,20250808-plate1,20250808-plate1-slot1,X:\abcabc\Aang_Foundation\20250808_mem_organelle,,,
cluster_linked,IMG_CLT_20250807_01,2025-08-07,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_034,2xCox8A:mSG; LAMP1:mSG,MGCO-15,"","",mStayGold,LAMP1,"tdmChilada,mStayGold",108,,,,2025-08-08,,20250808-plate1,20250808-plate1-slot2,X:\abcabc\Aang_Foundation\20250808_mem_organelle,,,
cluster_linked,IMG_CLT_20250811_01,2025-08-11,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",102,,,,2025-08-13,,20250813-plate1,20250813-plate1-slot1,,,,
cluster_linked,IMG_CLT_20250814_01,2025-08-14,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_023,IMG_TRT_023,"","","",,,tdmScarlet3,96,,,,2025-08-15,,20250815-plate1,20250815-plate1-slot1,,,,
cluster_linked,IMG_CLT_20250815_01,2025-08-15,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_035,ef1a:linker:mKate2:linker-attB; ef1a:mCardinal (iCodon),"","","",,,"tdmSG,tdmStayGold",93,,,,2025-08-18,,20250818-plate1,20250818-plate1-slot1,,,,
cluster_linked,IMG_CLT_20250815_01,2025-08-15,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_035,ef1a:linker:mKate2:linker-attB; ef1a:mCardinal (iCodon),"","","",,,"tdmSG,tdmStayGold",94,,,,2025-08-18,,20250818-plate1,20250818-plate1-slot2,,,,
cluster_linked,IMG_CLT_20250818_01,2025-08-18,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_036,2xCox8A:mSG; mSG:sec61b,"","","",,,tdmChilada,90,,,,2025-08-20,,20250820-plate1,20250820-plate1-slot1,X:\abcabc\Aang_Foundation\20250819_mem_mito,,,
cluster_linked,IMG_CLT_20250818_01,2025-08-18,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_036,2xCox8A:mSG; mSG:sec61b,"","","",,,tdmChilada,91,,,,2025-08-19,,20250819-plate1,20250819-plate1-slot2,X:\abcabc\Aang_Foundation\20250819_mem_mito,,,
cluster_linked,IMG_CLT_20250818_01,2025-08-18,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_036,2xCox8A:mSG; mSG:sec61b,"","","",,,tdmChilada,92,,,,2025-08-19,,20250819-plate1,20250819-plate1-slot1,X:\abcabc\Aang_Foundation\20250819_mem_ER,,,
cluster_linked,IMG_CLT_20250818_02,2025-08-18,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold,mStayGold,mYH,mYongHong",88,,,,2025-08-21,,20250821-plate1,20250821-plate1-slot2,,,,
cluster_linked,IMG_CLT_20250819_01,2025-08-19,,,,,,,IMG_TRT_037,ef1a:mCardinal (iCodon),"","","",,,"mStayGold,mYH,mYongHong",85,,,,2025-08-22,,20250822-plate1,20250822-plate1-slot2,X:\abcabc\Exploratory_fish\20250822_PDQM145,,,
cluster_linked,IMG_CLT_20250820_01,2025-08-20,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_038,2xCox8A:mSG; mSG:MYH10,MGCO-25,"","","mStayGold,mYH,mYongHong","","tdmChilada,mStayGold,mYH,mYongHong",84,,,,2025-08-22,,20250822-plate1,20250822-plate1-slot1,X:\abcabc\Aang_Foundation\20250821_mem_mito,,,
cluster_linked,IMG_CLT_20250820_01,2025-08-20,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_038,2xCox8A:mSG; mSG:MYH10,MGCO-25,"","","mStayGold,mYH,mYongHong","","tdmChilada,mStayGold,mYH,mYongHong",86,,,,2025-08-21,,20250821-plate1,20250821-plate1-slot1,X:\abcabc\Aang_Foundation\20250821_mem_mito,,,
cluster_linked,IMG_CLT_20250820_01,2025-08-20,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_038,2xCox8A:mSG; mSG:MYH10,MGCO-25,"","","mStayGold,mYH,mYongHong","","tdmChilada,mStayGold,mYH,mYongHong",87,,,,2025-08-21,,20250821-plate1,20250821-plate1-slot3,,,,
cluster_linked,IMG_CLT_20250822_01,2025-08-22,,,,,,,IMG_TRT_039,ef1a-extended:2xCox8A:mStayGold; ef1a-extended:mStayGold:sec61b,"MGCO-27,MGCO-28","","",mStayGold,"2Xcox8A,sec61b",mStayGold,80,,,,2025-08-25,,20250825-plate1,20250825-plate1-slot1,X:\abcabc\Exploratory_fish\20250825_mgco28_mito-mSG,,,
cluster_linked,IMG_CLT_20250822_01,2025-08-22,,,,,,,IMG_TRT_039,ef1a-extended:2xCox8A:mStayGold; ef1a-extended:mStayGold:sec61b,"MGCO-27,MGCO-28","","",mStayGold,"2Xcox8A,sec61b",mStayGold,83,,,,2025-08-25,,20250825-plate1,20250825-plate1-slot2,X:\abcabc\Exploratory_fish\20250825_mgco29_er-msg,,,
cluster_linked,IMG_CLT_20250822_02,2025-08-22,"pDQM005, pDQM104_301, n/a","pDQM005, pDQM104","pDQM005, pDQM104:301, n/a","pDQM005, pDQM104(301, n/a)","mchilada,mChilada,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"mchilada,mChilada,tdmSG,tdmStayGold,mStayGold",82,,,,2025-08-25,,20250825-plate1,20250825-plate1-slot4,X:\abcabc\Exploratory_fish\20250825_pqdm094_mem-histone,,,
cluster_linked,IMG_CLT_20250822_03,2025-08-22,"pDQM005, pDQM104_301, n/a","pDQM005, pDQM104","pDQM005, pDQM104:301, n/a","pDQM005, pDQM104(301, n/a)","mchilada,mChilada,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"mchilada,mChilada,tdmSG,tdmStayGold,mStayGold",81,,,,2025-08-25,,20250825-plate1,20250825-plate1-slot3,X:\abcabc\Exploratory_fish\20250825_pqdm065_mem-histone,,,
cluster_linked,IMG_CLT_20250825_01,2025-08-25,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_040,Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,"tdmChilada,mStayGold",75,,,,2025-08-27,2025-W35-3,20250827-plate1,20250827-plate1-slot1,X:\abcabc\Aang_Foundation\20250827_mem_actin,,,
cluster_linked,IMG_CLT_20250825_02,2025-08-25,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_033,2xCox8A:mSG; Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,"tdmChilada,mStayGold",78,,,,2025-08-26,,20250826-plate1,20250826-plate1-slot3,,,,
cluster_linked,IMG_CLT_20250825_02,2025-08-25,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_033,2xCox8A:mSG; Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,"tdmChilada,mStayGold",79,,,,2025-08-26,,20250826-plate1,20250826-plate1-slot1,X:\abcabc\Aang_Foundation\20250826_mem_actin,,,
cluster_linked,IMG_CLT_20250825_03,2025-08-25,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_041,2xCox8A:mSG; mSG:alpha-tub,MGCO-19,"","",mStayGold,"","tdmScarlet3,mStayGold",76,,,,2025-08-26,,20250826-plate1,20250826-plate1-slot2,,,,
cluster_linked,IMG_CLT_20250825_03,2025-08-25,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_041,2xCox8A:mSG; mSG:alpha-tub,MGCO-19,"","",mStayGold,"","tdmScarlet3,mStayGold",77,,,,2025-08-26,,20250826-plate1,20250826-plate1-slot4,,,,
cluster_linked,IMG_CLT_20250827_01,2025-08-27,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_040,Lifeact:mSG,MGCO-23,"","",mStayGold,lifeact,"tdmChilada,mStayGold",74,,,,2025-08-28,2025-W35-6,20250828-plate1,20250828-plate1-slot1,X:\abcabc\Aang_Foundation\20250828_mem_actin,,,
cluster_linked,IMG_CLT_20250902_01,2025-09-02,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_043,HC-9 Lifeact:mStayGold,HC-9,"","",mStayGold,lifeact,"tdmChilada,mStayGold",68,,,,2025-09-05,1,20250905-plate1,20250905-plate1-slot1,,,,
cluster_linked,IMG_CLT_20250902_01,2025-09-02,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_043,HC-9 Lifeact:mStayGold,HC-9,"","",mStayGold,lifeact,"tdmChilada,mStayGold",69,,,,2025-09-05,2,20250905-plate1,20250905-plate1-slot2,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG,,,
cluster_linked,IMG_CLT_20250902_01,2025-09-02,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_043,HC-9 Lifeact:mStayGold,HC-9,"","",mStayGold,lifeact,"tdmChilada,mStayGold",71,,,,2025-09-03,2025-W36-1,20250903-plate1,20250903-plate1-slot1,X:\abcabc\Aang_Foundation\20250903_lifeact-mSG,,,
cluster_linked,IMG_CLT_20250902_02,2025-09-02,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_044,HC-2 2:NLS-mScarlet3,"","","",,,"tdmSG,tdmStayGold,mStayGold",72,,,,2025-09-03,2025-W36-2,20250903-plate1,20250903-plate1-slot2,,,,
cluster_linked,IMG_CLT_20250903_01,2025-09-03,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_043,HC-9 Lifeact:mStayGold,HC-9,"","",mStayGold,lifeact,"tdmScarlet3,mStayGold",70,,,,2025-09-04,3,20250904-plate1,20250904-plate1-slot1,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG,,,
cluster_linked,IMG_CLT_20250905_01,2025-09-05,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,67,,,,2025-09-08,1,20250908-plate1,20250908-plate1-slot1,X:\abcabc\Aang_Foundation\20250908_mem-mito,,,
cluster_linked,IMG_CLT_20250909_01,2025-09-09,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,62,,,,2025-09-12,2,20250912-plate1,20250912-plate1-slot1,X:\abcabc\Aang_Foundation\20250912_mem-mito,,,
cluster_linked,IMG_CLT_20250909_01,2025-09-09,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,63,,,,2025-09-11,1,20250911-plate1,20250911-plate1-slot1,X:\abcabc\Aang_Foundation\20250911_mem-mito,,,
cluster_linked,IMG_CLT_20250909_01,2025-09-09,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,64,,,,2025-09-10,1,20250910-plate1,20250910-plate1-slot1,X:\abcabc\Aang_Foundation\20250908_mem-mito,,,
cluster_linked,IMG_CLT_20250915_01,2025-09-15,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,58,,,,2025-09-18,1,20250918-plate1,20250918-plate1-slot1,X:\abcabc\Aang_Foundation\20250918_mem-mito,,,
cluster_linked,IMG_CLT_20250915_01,2025-09-15,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,59,,,,2025-09-16,top,20250916-plate1,20250916-plate1-slot2,X:\abcabc\Aang_Foundation\20250917_mem-mito,,,
cluster_linked,IMG_CLT_20250915_02,2025-09-15,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmScarlet3,60,,,,2025-09-16,bottom,20250916-plate1,20250916-plate1-slot1,X:\abcabc\Aang_Foundation\20250917_mem-mito,,,
cluster_linked,IMG_CLT_20250917_01,2025-09-17,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,57,,,,2025-09-19,1,20250919-plate1,20250919-plate1-slot1,X:\abcabc\Aang_Foundation\20250919_mem-mito,,,
cluster_linked,IMG_CLT_20250919_01,2025-09-19,pDQM136_325,pDQM136,pDQM136:325,pDQM136(325),tdmScarlet3,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmScarlet3,56,,,,2025-09-22,1,20250922-plate1,20250922-plate1-slot1,X:\abcabc\Aang_Foundation\20250922_mem-mito,,,
cluster_linked,IMG_CLT_20250924_01,2025-09-24,pDQM082_315,pDQM082,pDQM082:315,pDQM082(315),tdmChilada,2xLynk,IMG_TRT_030,2xCox8A:mSG,"","","",,,tdmChilada,53,,,,2025-09-26,1,20250926-plate1,20250926-plate1-slot1,X:\abcabc\Aang_Foundation\20250926_mem-mito,,,
cluster_linked,IMG_CLT_20250930_01,2025-09-30,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold,mStayGold",44,,,,2025-10-03,2.1,20251003-plate1,20251003-plate1-slot3,,,,
cluster_linked,IMG_CLT_20250930_01,2025-09-30,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold,mStayGold",45,,,,2025-10-03,2.2,20251003-plate1,20251003-plate1-slot4,,,,
cluster_linked,IMG_CLT_20250930_01,2025-09-30,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",51,,,,2025-10-01,1,20251001-plate1,20251001-plate1-slot1,,,,
cluster_linked,IMG_CLT_20250930_01,2025-09-30,pDQM005_301_324,"pDQM005,pDQM133","pDQM005:301,pDQM133:324",pDQM005(301)/pDQM133(324),"tdmScarlet3,tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmScarlet3,tdmSG,tdmStayGold",52,,,,2025-10-01,2,20251001-plate1,20251001-plate1-slot2,X:\abcabc\Aang_Foundation\20251001_mem-histone,,,
