dataset_source,clutch_code,clutch_date,genotype_cross_label,genotype_base_codes,genotype_allele_codes,genotype_pretty,genotype_marker_fluor_codes,genotype_marker_tag_codes,treat_code,treat_text,treatment_plasmid_base_codes,treatment_rna_base_codes,treatment_dye_base_codes,treatment_marker_fluor_codes,treatment_marker_tag_codes,all_marker_fluor_codes,sheet_row_index,birthday_filled,parent_female_filled,parent_male_filled,date_mount,mount_id,plate_id_filled,slot_id_filled,data_location_filled,roi_index,roi_name,data_path
mem_histone,IMG_CLT_20250326_01,2025-03-26,pDQM005_301_318,"pDQM005,pDQM036","pDQM005:301,pDQM036:318",pDQM005(301)/pDQM036(318),"tdmSG,tdmStayGold","",IMG_TRT_012,phiC,"","","",,,"tdmSG,tdmStayGold",194,2025-03-26,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<exorh:GFP>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 313),2025-03-28,,SYN_20250328_plate1,SYN_20250328_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish4_48hpf,1,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish4_48hpf,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish4_48hpf
mem_histone,IMG_CLT_20250326_01,2025-03-26,pDQM005_301_318,"pDQM005,pDQM036","pDQM005:301,pDQM036:318",pDQM005(301)/pDQM036(318),"tdmSG,tdmStayGold","",IMG_TRT_012,phiC,"","","",,,"tdmSG,tdmStayGold",195,2025-03-26,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<exorh:GFP>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 313),2025-03-27,,SYN_20250327_plate1,SYN_20250327_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish5_48hpf,1,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish5_48hpf,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish5_48hpf
mem_histone,IMG_CLT_20250326_01,2025-03-26,pDQM005_301_318,"pDQM005,pDQM036","pDQM005:301,pDQM036:318",pDQM005(301)/pDQM036(318),"tdmSG,tdmStayGold","",IMG_TRT_012,phiC,"","","",,,"tdmSG,tdmStayGold",196,2025-03-26,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<exorh:GFP>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 313),2025-03-27,,SYN_20250327_plate1,SYN_20250327_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish1_24hpf,1,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish1_24hpf,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish1_24hpf
mem_histone,IMG_CLT_20250326_01,2025-03-26,pDQM005_301_318,"pDQM005,pDQM036","pDQM005:301,pDQM036:318",pDQM005(301)/pDQM036(318),"tdmSG,tdmStayGold","",IMG_TRT_012,phiC,"","","",,,"tdmSG,tdmStayGold",197,2025-03-26,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<exorh:GFP>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 313),2025-03-27,,SYN_20250327_plate1,SYN_20250327_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish2_24hpf,1,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish2_24hpf,U:\Data\20240911_Korra_Foundation\20250327_mem_skittles\fish2_24hpf
mem_histone,IMG_CLT_20250331_01,2025-03-31,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",191,2025-03-31,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-01,,SYN_20250401_plate1,SYN_20250401_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250401_mem_histone\fish1_24hpf,1,U:\Data\20240911_Korra_Foundation\20250401_mem_histone\fish1_24hpf,U:\Data\20240911_Korra_Foundation\20250401_mem_histone\fish1_24hpf
mem_histone,IMG_CLT_20250403_01,2025-04-03,pDQM005_301_318,"pDQM005,pDQM036","pDQM005:301,pDQM036:318",pDQM005(301)/pDQM036(318),"tdmSG,tdmStayGold","",IMG_TRT_014,phiC; phiC-NLS,"","","",,,"tdmSG,tdmStayGold",188,2025-04-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<exorh:GFP>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 313),2025-04-07,,SYN_20250407_plate1,SYN_20250407_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250401_mem_skittles\fish1_96hpf,1,U:\Data\20240911_Korra_Foundation\20250401_mem_skittles\fish1_96hpf,U:\Data\20240911_Korra_Foundation\20250401_mem_skittles\fish1_96hpf
mem_histone,IMG_CLT_20250403_01,2025-04-03,pDQM005_301_318,"pDQM005,pDQM036","pDQM005:301,pDQM036:318",pDQM005(301)/pDQM036(318),"tdmSG,tdmStayGold","",IMG_TRT_014,phiC; phiC-NLS,"","","",,,"tdmSG,tdmStayGold",189,2025-04-03,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:<exorh:GFP>mKate2/mCitrine/Electra2/mKOK/mTFP1 (F1 of allele 313),2025-04-04,,SYN_20250404_plate1,SYN_20250404_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250401_mem_skittles\fish1_24hpf\roi1,1,U:\Data\20240911_Korra_Foundation\20250401_mem_skittles\fish1_24hpf\roi1,U:\Data\20240911_Korra_Foundation\20250401_mem_skittles\fish1_24hpf\roi1
mem_histone,IMG_CLT_20250409_01,2025-04-09,,,,,,,IMG_TRT_015,2xCox8A:mSG; 2xLynk:mChilada; LAMP1:mSG,MGCO-15,"","",mStayGold,LAMP1,mStayGold,184,2025-04-09,casper/rnf,casper/rnf,2025-04-11,,SYN_20250411_plate1,SYN_20250411_plate1-slot1,"U:\Data\20240911_Korra_Foundation\20250410_organelle\fish4-5,, mitochondria",1,"U:\Data\20240911_Korra_Foundation\20250410_organelle\fish4-5,, mitochondria","U:\Data\20240911_Korra_Foundation\20250410_organelle\fish4-5,, mitochondria"
mem_histone,IMG_CLT_20250409_01,2025-04-09,,,,,,,IMG_TRT_015,2xCox8A:mSG; 2xLynk:mChilada; LAMP1:mSG,MGCO-15,"","",mStayGold,LAMP1,mStayGold,185,2025-04-09,casper/rnf,casper/rnf,2025-04-10,,SYN_20250410_plate1,SYN_20250410_plate1-slot1,"U:\Data\20240911_Korra_Foundation\20250410_organelle\fish1-fish3, lysosome",1,"U:\Data\20240911_Korra_Foundation\20250410_organelle\fish1-fish3, lysosome","U:\Data\20240911_Korra_Foundation\20250410_organelle\fish1-fish3, lysosome"
mem_histone,IMG_CLT_20250411_01,2025-04-11,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",183,2025-04-11,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-14,,SYN_20250414_plate1,SYN_20250414_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250414_mem_histone\fish1_72hpf,1,U:\Data\20240911_Korra_Foundation\20250414_mem_histone\fish1_72hpf,U:\Data\20240911_Korra_Foundation\20250414_mem_histone\fish1_72hpf
mem_histone,IMG_CLT_20250417_01,2025-04-17,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",181,2025-04-17,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-18,,SYN_20250418_plate1,SYN_20250418_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250418_mem_histone\fish1_newLLStest,1,U:\Data\20240911_Korra_Foundation\20250418_mem_histone\fish1_newLLStest,U:\Data\20240911_Korra_Foundation\20250418_mem_histone\fish1_newLLStest
mem_histone,IMG_CLT_20250418_01,2025-04-18,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",180,2025-04-18,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-21,,SYN_20250421_plate1,SYN_20250421_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish1_72hpf,1,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish1_72hpf,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish1_72hpf
mem_histone,IMG_CLT_20250421_01,2025-04-21,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",177,2025-04-21,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-23,,SYN_20250423_plate1,SYN_20250423_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish4_48hpf,1,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish4_48hpf,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish4_48hpf
mem_histone,IMG_CLT_20250421_01,2025-04-21,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",178,2025-04-21,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-22,,SYN_20250422_plate1,SYN_20250422_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish2_24hpf,1,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish2_24hpf,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish2_24hpf
mem_histone,IMG_CLT_20250421_01,2025-04-21,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",179,2025-04-21,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-22,,SYN_20250422_plate1,SYN_20250422_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish3_24hpf,1,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish3_24hpf,U:\Data\20240911_Korra_Foundation\20250421_mem_histone\fish3_24hpf
mem_histone,IMG_CLT_20250422_01,2025-04-22,,,,,,,IMG_TRT_016,ef1a:mGold2s; ef1a:mGold2t,"","","",,,"",174,2025-04-22,casper/rnf,casper/rnf,2025-04-24,,SYN_20250424_plate1,SYN_20250424_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic,1,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic
mem_histone,IMG_CLT_20250422_01,2025-04-22,,,,,,,IMG_TRT_016,ef1a:mGold2s; ef1a:mGold2t,"","","",,,"",175,2025-04-22,casper/rnf,casper/rnf,2025-04-24,,SYN_20250424_plate1,SYN_20250424_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic,1,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic
mem_histone,IMG_CLT_20250422_01,2025-04-22,,,,,,,IMG_TRT_016,ef1a:mGold2s; ef1a:mGold2t,"","","",,,"",176,2025-04-22,casper/rnf,casper/rnf,2025-04-24,,SYN_20250424_plate1,SYN_20250424_plate1-slot1,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic\141_largeFOV,1,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic\141_largeFOV,U:\Data\20240911_Korra_Foundation\20250424_mGold2_cytosolic\141_largeFOV
mem_histone,IMG_CLT_20250426_01,2025-04-26,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",173,2025-04-26,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-28,,SYN_20250428_plate1,SYN_20250428_plate1-slot1,X:\abcabc\Korra_Foundation\20250428_mem_histone\fish1_72hpf,1,X:\abcabc\Korra_Foundation\20250428_mem_histone\fish1_72hpf,X:\abcabc\Korra_Foundation\20250428_mem_histone\fish1_72hpf
mem_histone,IMG_CLT_20250428_01,2025-04-28,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_017,ef1a:mGold2s,"","","",,,"tdmSG,tdmStayGold",170,2025-04-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-30,,SYN_20250430_plate1,SYN_20250430_plate1-slot1,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish2_48hpf,1,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish2_48hpf,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish2_48hpf
mem_histone,IMG_CLT_20250428_01,2025-04-28,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_017,ef1a:mGold2s,"","","",,,"tdmSG,tdmStayGold",172,2025-04-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-04-29,,SYN_20250429_plate1,SYN_20250429_plate1-slot1,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish1_24hpf,1,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish1_24hpf,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish1_24hpf
mem_histone,IMG_CLT_20250429_01,2025-04-29,Swinburne_Swinburne,Swinburne,Swinburne:Swinburne,Swinburne(Swinburne),,,IMG_TRT_017,ef1a:mGold2s,"","","",,,"",169,2025-04-29,membrane Halo,membrane Halo,2025-05-01,,SYN_20250501_plate1,SYN_20250501_plate1-slot1,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish4_mem-halo_48hpf,1,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish4_mem-halo_48hpf,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish4_mem-halo_48hpf
mem_histone,IMG_CLT_20250429_01,2025-04-29,Swinburne_Swinburne,Swinburne,Swinburne:Swinburne,Swinburne(Swinburne),,,IMG_TRT_017,ef1a:mGold2s,"","","",,,"",171,2025-04-29,membrane Halo,membrane Halo,2025-04-30,,SYN_20250430_plate1,SYN_20250430_plate1-slot1,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish3_mem-halo_24hpf,1,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish3_mem-halo_24hpf,X:\abcabc\Korra_Foundation\20250429_mem_cytosol\fish3_mem-halo_24hpf
mem_histone,IMG_CLT_20250504_01,2025-05-04,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",168,2025-05-04,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-05-05,,SYN_20250505_plate1,SYN_20250505_plate1-slot1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0505_fish1_14somite,1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0505_fish1_14somite,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0505_fish1_14somite
mem_histone,IMG_CLT_20250505_01,2025-05-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_018,2xLynk:mScarlet3-S2; LAMP1:mSG; Vimentin:Halo,MGCO-15,"","",mStayGold,LAMP1,"tdmSG,tdmStayGold,mStayGold",166,2025-05-05,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-05-06,,SYN_20250506_plate1,SYN_20250506_plate1-slot1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0506_fish1_memSG_lamp-SG_transmSC_14somite,1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0506_fish1_memSG_lamp-SG_transmSC_14somite,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0506_fish1_memSG_lamp-SG_transmSC_14somite
mem_histone,IMG_CLT_20250505_01,2025-05-05,pDQM005_301,pDQM005,pDQM005:301,pDQM005(301),"tdmSG,tdmStayGold","",IMG_TRT_018,2xLynk:mScarlet3-S2; LAMP1:mSG; Vimentin:Halo,MGCO-15,"","",mStayGold,LAMP1,"tdmSG,tdmStayGold,mStayGold",167,2025-05-05,ef1a:2xLynk:tdmSG(J) (F2 of allele 301),ef1a:2xLynk:tdmSG(J) (F2 of allele 301),2025-05-06,,SYN_20250506_plate1,SYN_20250506_plate1-slot1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0506_fish2_memSG_vemHalo_transmSC,1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0506_fish2_memSG_vemHalo_transmSC,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0506_fish2_memSG_vemHalo_transmSC
mem_histone,IMG_CLT_20250506_01,2025-05-06,,,,,,,IMG_TRT_019,2xLynk:mSG; Lifeact:Halo,"","","",,,"",165,2025-05-06,casper/rnf,casper/rnf,2025-05-07,,SYN_20250507_plate1,SYN_20250507_plate1-slot1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0507_fish1_mchilada_mitoHalo_transmSG,1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0507_fish1_mchilada_mitoHalo_transmSG,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0507_fish1_mchilada_mitoHalo_transmSG
mem_histone,IMG_CLT_20250507_01,2025-05-07,,,,,,,IMG_TRT_020,2xLynk:mChilada; 2xLynk:mSG,"","","",,,"",163,2025-05-07,casper/rnf,casper/rnf,2025-05-08,,SYN_20250508_plate1,SYN_20250508_plate1-slot1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0508_fish1_mem-mchilada_transmSG,1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0508_fish1_mem-mchilada_transmSG,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0508_fish1_mem-mchilada_transmSG
mem_histone,IMG_CLT_20250507_01,2025-05-07,,,,,,,IMG_TRT_020,2xLynk:mChilada; 2xLynk:mSG,"","","",,,"",164,2025-05-07,casper/rnf,casper/rnf,2025-05-08,,SYN_20250508_plate1,SYN_20250508_plate1-slot1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0508_fish2_mem-mchilada_transmSG,1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0508_fish2_mem-mchilada_transmSG,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0508_fish2_mem-mchilada_transmSG
mem_histone,IMG_CLT_20250508_01,2025-05-08,,,,,,,IMG_TRT_021,2xLynk:mChilada; 2xLynk:mSG; Lifeact:Halo,"","","",,,"",161,2025-05-08,casper/rnf,casper/rnf,2025-05-09,,SYN_20250509_plate1,SYN_20250509_plate1-slot1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0509_fish1_transmSG_lifeactHalo,1,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0509_fish1_transmSG_lifeactHalo,X:\abcabc\Korra_Foundation\20250505_fish_transplant\0509_fish1_transmSG_lifeactHalo
mem_histone,IMG_CLT_20250512_01,2025-05-12,,,,,,,IMG_TRT_022,phiC-NLS,"","","",,,"",160,2025-05-12,unknown_female_parent,unknown_male_parent,2025-05-13,,SYN_20250513_plate1,SYN_20250513_plate1-slot1,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),1,X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3),X:\abcabc\Korra_Foundation\20250513_skittles(fish1-3)
mem_histone,IMG_CLT_20250513_01,2025-05-13,,,,,,,IMG_TRT_022,phiC-NLS,"","","",,,"",159,2025-05-13,unknown_female_parent,unknown_male_parent,2025-05-14,,SYN_20250514_plate1,SYN_20250514_plate1-slot1,"X:\abcabc\Korra_Foundation\20250513_skittles (fish4,5)",1,"X:\abcabc\Korra_Foundation\20250513_skittles (fish4,5)","X:\abcabc\Korra_Foundation\20250513_skittles (fish4,5)"
mem_histone,IMG_CLT_20250514_01,2025-05-14,,,,,,,IMG_TRT_022,phiC-NLS,"","","",,,"",158,2025-05-14,unknown_female_parent,unknown_male_parent,2025-05-15,,SYN_20250515_plate1,SYN_20250515_plate1-slot1,X:\abcabc\Korra_Foundation\20250513_skittles (fish12-16),1,X:\abcabc\Korra_Foundation\20250513_skittles (fish12-16),X:\abcabc\Korra_Foundation\20250513_skittles (fish12-16)
mem_histone,IMG_CLT_20250520_01,2025-05-20,pDQM034_309_318,"pDQM034,pDQM036","pDQM036:318,pDQM034:309",pDQM036(318)/pDQM034(309),"Electra2,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_022,phiC-NLS,"","","",,,"Electra2,mCitrine,mKate2,mKOK,mTFP1",154,2025-05-20,Dennis (F2 of allele 318),Abe (F2 of allele 309),2025-05-21,,SYN_20250521_plate1,SYN_20250521_plate1-slot1,X:\abcabc\Korra_Foundation\20250521_skittles_no-membrane,1,X:\abcabc\Korra_Foundation\20250521_skittles_no-membrane,X:\abcabc\Korra_Foundation\20250521_skittles_no-membrane
mem_histone,IMG_CLT_20250521_01,2025-05-21,,,,,,,IMG_TRT_023,IMG_TRT_023,"","","",,,"",152,2025-05-21,unknown_female_parent,unknown_male_parent,2025-05-22,,SYN_20250522_plate1,SYN_20250522_plate1-slot1,X:\abcabc\Korra_Foundation\20250522_skittlez,1,X:\abcabc\Korra_Foundation\20250522_skittlez,X:\abcabc\Korra_Foundation\20250522_skittlez
mem_histone,IMG_CLT_20250522_01,2025-05-22,pDQM005_302,pDQM005,pDQM005:302,pDQM005(302),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",151,2025-05-22,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),2025-05-23,,SYN_20250523_plate1,SYN_20250523_plate1-slot1,X:\abcabc\Korra_Foundation\20250523_mem_histone\fish1-4,1,X:\abcabc\Korra_Foundation\20250523_mem_histone\fish1-4,X:\abcabc\Korra_Foundation\20250523_mem_histone\fish1-4
mem_histone,IMG_CLT_20250527_01,2025-05-27,pDQM005_302,pDQM005,pDQM005:302,pDQM005(302),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",145,2025-05-27,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),2025-05-29,,SYN_20250529_plate1,SYN_20250529_plate1-slot1,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish1,1,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish1,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish1
mem_histone,IMG_CLT_20250527_01,2025-05-27,pDQM005_302,pDQM005,pDQM005:302,pDQM005(302),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",148,2025-05-27,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),2025-05-28,,SYN_20250528_plate1,SYN_20250528_plate1-slot1,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish2,1,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish2,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish2
mem_histone,IMG_CLT_20250527_01,2025-05-27,pDQM005_302,pDQM005,pDQM005:302,pDQM005(302),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",149,2025-05-27,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),2025-05-28,,SYN_20250528_plate1,SYN_20250528_plate1-slot1,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish3,1,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish3,X:\abcabc\Korra_Foundation\20250528_mem-histone\fish3
mem_histone,IMG_CLT_20250527_02,2025-05-27,,,,,,,IMG_TRT_023,IMG_TRT_023,"","","",,,"",147,2025-05-27,unknown_female_parent,unknown_male_parent,2025-05-28,,SYN_20250528_plate1,SYN_20250528_plate1-slot1,X:\abcabc\Korra_Foundation\20250528_skittlez\fish1,1,X:\abcabc\Korra_Foundation\20250528_skittlez\fish1,X:\abcabc\Korra_Foundation\20250528_skittlez\fish1
mem_histone,IMG_CLT_20250528_01,2025-05-28,pDQM034_310_316,"pDQM034,pDQM059","pDQM059:316,pDQM034:310",pDQM059(316)/pDQM034(310),"Electra2,gfp,GFP,mCitrine,mKate2,mKOK,mTFP1","",IMG_TRT_024,2xLynk:mSG; mChilada:H2B; phiC-NLS,"","","",,,"Electra2,gfp,GFP,mCitrine,mKate2,mKOK,mTFP1",146,2025-05-28,Jim (F2 of allele 316),Ben (F2 of allele 310),2025-05-29,,SYN_20250529_plate1,SYN_20250529_plate1-slot1,X:\abcabc\Korra_Foundation\20250529_skittlez,1,X:\abcabc\Korra_Foundation\20250529_skittlez,X:\abcabc\Korra_Foundation\20250529_skittlez
mem_histone,IMG_CLT_20250528_02,2025-05-28,pDQM005_302,pDQM005,pDQM005:302,pDQM005(302),"tdmSG,tdmStayGold","",IMG_TRT_013,mScarlet3-S2:H2B,"","","",,,"tdmSG,tdmStayGold",144,2025-05-28,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),ef1a:2xLynk:tdmSG(J) (F2 of allele 302),2025-05-30,,SYN_20250530_plate1,SYN_20250530_plate1-slot1,X:\abcabc\Korra_Foundation\20250530_mem-histone\,1,X:\abcabc\Korra_Foundation\20250530_mem-histone\,X:\abcabc\Korra_Foundation\20250530_mem-histone\
mem_histone,IMG_CLT_20250530_01,2025-05-30,pDQM005_302,pDQM005,pDQM005:302,pDQM005(302),"tdmSG,tdmStayGold","",IMG_TRT_023,IMG_TRT_023,"","","",,,"tdmSG,tdmStayGold",143,2025-05-30,casper/rnf,ef1a:2xLynk:tdmSG(J) (F2 of allele 302),2025-06-02,,SYN_20250602_plate1,SYN_20250602_plate1-slot1,X:\abcabc\Korra_Foundation\20250602_mem,1,X:\abcabc\Korra_Foundation\20250602_mem,X:\abcabc\Korra_Foundation\20250602_mem
