plate_code,slot_code,legacy_fish_label,fish_code,imaging_nickname,timepoint,notes
aang_20250805_mito_mem_halo_mito_mem_halo,fish3_24hpf_roi2,fish3_24hpf_roi2,FSH_LEGACY_aang_fish3_24hpf_roi2,mito_mem-halo,,
korra_20250606_skittlez_skittlez,fish15_roi1,fish15_roi1,FSH_LEGACY_korra_fish15_roi1,skittlez,,
aang_20250917_mem_mito_mem_mito,fish1_48hpf_roi2,fish1_48hpf_roi2,FSH_LEGACY_aang_fish1_48hpf_roi2,mem-mito,,
aang_20250926_mem_mito_mem_mito,fish_48hpf_roi1,fish_48hpf_roi1,FSH_LEGACY_aang_fish_48hpf_roi1,mem-mito,,
aang_20250828_mem_actin_mem_actin,fish2_24hpf_roi1,fish2_24hpf_roi1,FSH_LEGACY_aang_fish2_24hpf_roi1,mem_actin,,
aang_20251002_mem_mito_mem_mito,fish7_24hpf_roi1,fish7_24hpf_roi1,FSH_LEGACY_aang_fish7_24hpf_roi1,mem_mito,,
aang_20251016_mem_mito_v2_mem_mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,FSH_LEGACY_aang_fish1_72hpf_roi1,mem-mito_v2,,
aang_20250819_mem_mito_mem_mito,fish1_24hpf_roi4,fish1_24hpf_roi4,FSH_LEGACY_aang_fish1_24hpf_roi4,mem_mito,,
aang_20250915_mem_mito_mem_mito,fish2_72hpf_roi1,fish2_72hpf_roi1,FSH_LEGACY_aang_fish2_72hpf_roi1,mem-mito,,
aang_20250918_mem_mito_mem_mito,fish3_72hpf_roi11,fish3_72hpf_roi11,FSH_LEGACY_aang_fish3_72hpf_roi11,mem-mito,,
aang_20250924_mem_mito_mem_mito,fish1_24hpf_roi5,fish1_24hpf_roi5,FSH_LEGACY_aang_fish1_24hpf_roi5,mem-mito,,
aang_20250826_mem_actin_mem_actin,fish6_24hpf_roi1,fish6_24hpf_roi1,FSH_LEGACY_aang_fish6_24hpf_roi1,mem_actin,,
korra_20250612_skittlez_skittlez,fish6_roi1,fish6_roi1,FSH_LEGACY_korra_fish6_roi1,skittlez,,
korra_20251112_mem_mito_mem_mito,fish4_48hpf_roi1,fish4_48hpf_roi1,FSH_LEGACY_korra_fish4_48hpf_roi1,mem-mito,,
korra_20250618_skittlez_skittlez,fish2_roi1,fish2_roi1,FSH_LEGACY_korra_fish2_roi1,skittlez,,
korra_20251022_mem_histone_mem_histone,fish2_24hpf_roi1,fish2_24hpf_roi1,FSH_LEGACY_korra_fish2_24hpf_roi1,mem-histone,,
korra_20250513_skittles_skittles,fish11,fish11,FSH_LEGACY_korra_fish11,skittles,,
aang_20250819_mem_mito_mem_mito,fish4_48hpf_roi7,fish4_48hpf_roi7,FSH_LEGACY_aang_fish4_48hpf_roi7,mem_mito,,
aang_20250821_mem_mito_mem_mito,fish2_24hpf_roi2,fish2_24hpf_roi2,FSH_LEGACY_aang_fish2_24hpf_roi2,mem_mito,,
korra_20250627_skittlez_skittlez,fish9_roi1,fish9_roi1,FSH_LEGACY_korra_fish9_roi1,skittlez,,
korra_20251106_mem_mito_mem_mito,fish2_48hpf_roi3,fish2_48hpf_roi3,FSH_LEGACY_korra_fish2_48hpf_roi3,mem-mito,,
korra_20251013_mem_histone_mem_histone,fish2_96hpf_roi1,fish2_96hpf_roi1,FSH_LEGACY_korra_fish2_96hpf_roi1,mem-histone,,
korra_20251027_mem_histone_mem_histone,fish3_72hpf_roi2,fish3_72hpf_roi2,FSH_LEGACY_korra_fish3_72hpf_roi2,mem-histone,,
korra_20250603_skittlez_skittlez,fish16_roi1,fish16_roi1,FSH_LEGACY_korra_fish16_roi1,skittlez,,
aang_20250805_lifeact_mem_halo_lifeact_mem_halo,fish1_48hpf_roi4,fish1_48hpf_roi4,FSH_LEGACY_aang_fish1_48hpf_roi4,lifeact_mem-halo,,
aang_20250828_mem_actin_mem_actin,fish2_24hpf_roi2,fish2_24hpf_roi2,FSH_LEGACY_aang_fish2_24hpf_roi2,mem_actin,,
aang_20250911_mem_mito_mem_mito,fish2_48hpf_roi1,fish2_48hpf_roi1,FSH_LEGACY_aang_fish2_48hpf_roi1,mem-mito,,
korra_20250605_skittlez_skittlez,fish5_roi2,fish5_roi2,FSH_LEGACY_korra_fish5_roi2,skittlez,,
korra_20251013_mem_histone_mem_histone,fish1_96hpf_roi3,fish1_96hpf_roi3,FSH_LEGACY_korra_fish1_96hpf_roi3,mem-histone,,
korra_20250613_skittlez_skittlez,fish1_roi1,fish1_roi1,FSH_LEGACY_korra_fish1_roi1,skittlez,,
korra_20250529_skittlez_skittlez,fish14_roi1,fish14_roi1,FSH_LEGACY_korra_fish14_roi1,skittlez,,
aang_20250819_mem_mito_mem_mito,fish1_24hpf_roi8,fish1_24hpf_roi8,FSH_LEGACY_aang_fish1_24hpf_roi8,mem_mito,,
korra_20250603_skittlez_skittlez,fish9_roi3,fish9_roi3,FSH_LEGACY_korra_fish9_roi3,skittlez,,
aang_20250908_mem_mito_mem_mito,fish4_24hpf_roi2,fish4_24hpf_roi2,FSH_LEGACY_aang_fish4_24hpf_roi2,mem-mito,,
aang_20251106_mem_mito_mem_mito,fish4_48hpf_roi3,fish4_48hpf_roi3,FSH_LEGACY_aang_fish4_48hpf_roi3,mem-mito,,
aang_20251002_mem_mito_mem_mito,fish12_24hpf_roi1,fish12_24hpf_roi1,FSH_LEGACY_aang_fish12_24hpf_roi1,mem_mito,,
korra_20251029_mem_histone_mem_histone,fish5_24hpf_roi1,fish5_24hpf_roi1,FSH_LEGACY_korra_fish5_24hpf_roi1,mem-histone,,
korra_20250529_skittlez_skittlez,fish9_roi1,fish9_roi1,FSH_LEGACY_korra_fish9_roi1,skittlez,,
aang_20250915_mem_mito_mem_mito,fish3_72hpf_roi6,fish3_72hpf_roi6,FSH_LEGACY_aang_fish3_72hpf_roi6,mem-mito,,
aang_20251106_mem_mito_mem_mito,fish1_48hpf_roi2,fish1_48hpf_roi2,FSH_LEGACY_aang_fish1_48hpf_roi2,mem-mito,,
aang_20250915_mem_mito_mem_mito,fish5_72hpf_roi3,fish5_72hpf_roi3,FSH_LEGACY_aang_fish5_72hpf_roi3,mem-mito,,
aang_20251022_mem_mito_mem_mito,fish3_48hpf_roi2,fish3_48hpf_roi2,FSH_LEGACY_aang_fish3_48hpf_roi2,mem-mito,,
aang_20251001_mem_histone_mem_histone,fish4_24hpf_roi2,fish4_24hpf_roi2,FSH_LEGACY_aang_fish4_24hpf_roi2,mem-histone,,
aang_20250915_mem_mito_mem_mito,fish3_72hpf_roi4,fish3_72hpf_roi4,FSH_LEGACY_aang_fish3_72hpf_roi4,mem-mito,,
aang_20250924_mem_mito_mem_mito,fish3_24hpf_roi4,fish3_24hpf_roi4,FSH_LEGACY_aang_fish3_24hpf_roi4,mem-mito,,
korra_20250624_skittlez_Chris_x_Liam_skittlez_Chris_x_Liam,fish6_roi1,fish6_roi1,FSH_LEGACY_korra_fish6_roi1,skittlez_Chris_x_Liam,,
aang_20250917_mem_mito_mem_mito,fish6_48hpf_roi1,fish6_48hpf_roi1,FSH_LEGACY_aang_fish6_48hpf_roi1,mem-mito,,
korra_20250613_skittlez_skittlez,fish12_roi1,fish12_roi1,FSH_LEGACY_korra_fish12_roi1,skittlez,,
korra_20250605_skittlez_skittlez,fish11_roi1,fish11_roi1,FSH_LEGACY_korra_fish11_roi1,skittlez,,
korra_20250618_skittlez_skittlez,fish7_roi4,fish7_roi4,FSH_LEGACY_korra_fish7_roi4,skittlez,,
aang_20250912_mem_mito_mem_mito,fish2_72hpf_roi1,fish2_72hpf_roi1,FSH_LEGACY_aang_fish2_72hpf_roi1,mem-mito,,
aang_20250826_mem_actin_mem_actin,fish1_24hpf_roi1,fish1_24hpf_roi1,FSH_LEGACY_aang_fish1_24hpf_roi1,mem_actin,,
aang_20251010_mem_mito_mem_mito,fish1_24hpf_roi2,fish1_24hpf_roi2,FSH_LEGACY_aang_fish1_24hpf_roi2,mem-mito,,
aang_20251013_mem_histone_mem_histone,fish3_96hpf_roi4,fish3_96hpf_roi4,FSH_LEGACY_aang_fish3_96hpf_roi4,mem-histone,,
aang_20250912_mem_mito_mem_mito,fish2_72hpf_roi4,fish2_72hpf_roi4,FSH_LEGACY_aang_fish2_72hpf_roi4,mem-mito,,
korra_20250624_skittlez_Issac_x_Ken_skittlez_Issac_x_Ken,fish1_roi1,fish1_roi1,FSH_LEGACY_korra_fish1_roi1,skittlez_Issac_x_Ken,,
aang_20251010_mem_mito_mem_mito,fish3_24hpf_roi2,fish3_24hpf_roi2,FSH_LEGACY_aang_fish3_24hpf_roi2,mem-mito,,
aang_20250926_mem_mito_mem_mito,fish1_48hpf_roi1,fish1_48hpf_roi1,FSH_LEGACY_aang_fish1_48hpf_roi1,mem-mito,,
korra_20250618_skittlez_skittlez,fish10_roi4,fish10_roi4,FSH_LEGACY_korra_fish10_roi4,skittlez,,
korra_20250613_skittlez_skittlez,fish9_roi1,fish9_roi1,FSH_LEGACY_korra_fish9_roi1,skittlez,,
aang_20251015_mem_histone_mem_histone,fish3_48hpf_roi1,fish3_48hpf_roi1,FSH_LEGACY_aang_fish3_48hpf_roi1,mem-histone,,
korra_20251015_mem_histone_mem_histone,fish1_48hpf_roi1,fish1_48hpf_roi1,FSH_LEGACY_korra_fish1_48hpf_roi1,mem-histone,,
aang_20251022_mem_mito_mem_mito,fish1_48hpf_roi1,fish1_48hpf_roi1,FSH_LEGACY_aang_fish1_48hpf_roi1,mem-mito,,
korra_20251010_mem_histone_mem_histone,fish1_24hpf_roi1,fish1_24hpf_roi1,FSH_LEGACY_korra_fish1_24hpf_roi1,mem-histone,,
korra_20250618_skittlez_skittlez,fish7_roi3,fish7_roi3,FSH_LEGACY_korra_fish7_roi3,skittlez,,
korra_20250612_skittlez_skittlez,fish5_roi3,fish5_roi3,FSH_LEGACY_korra_fish5_roi3,skittlez,,
korra_20250627_skittlez_skittlez,fish3_roi1,fish3_roi1,FSH_LEGACY_korra_fish3_roi1,skittlez,,
aang_20250912_mem_mito_mem_mito,fish3_72hpf_roi3,fish3_72hpf_roi3,FSH_LEGACY_aang_fish3_72hpf_roi3,mem-mito,,
korra_20250616_mem_histone_mem_histone,fish1_24hpf_roi1_brain,fish1_24hpf_roi1_brain,FSH_LEGACY_korra_fish1_24hpf_roi1_brain,mem-histone,,
aang_20250919_mem_mito_mem_mito,fish8_24hpf_roi1,fish8_24hpf_roi1,FSH_LEGACY_aang_fish8_24hpf_roi1,mem-mito,,
korra_20250627_skittlez_skittlez,fish4_roi1,fish4_roi1,FSH_LEGACY_korra_fish4_roi1,skittlez,,
aang_20250819_mem_mito_mem_mito,fish5_48hpf_roi11,fish5_48hpf_roi11,FSH_LEGACY_aang_fish5_48hpf_roi11,mem_mito,,
aang_20250919_mem_mito_mem_mito,fish8_24hpf_roi4,fish8_24hpf_roi4,FSH_LEGACY_aang_fish8_24hpf_roi4,mem-mito,,
korra_20250603_skittlez_skittlez,fish2_roi1,fish2_roi1,FSH_LEGACY_korra_fish2_roi1,skittlez,,
aang_20250918_mem_mito_mem_mito,fish2_72hpf_roi2,fish2_72hpf_roi2,FSH_LEGACY_aang_fish2_72hpf_roi2,mem-mito,,
korra_20251112_mem_mito_mem_mito,fish3_48hpf_roi1,fish3_48hpf_roi1,FSH_LEGACY_korra_fish3_48hpf_roi1,mem-mito,,
aang_20250903_lifeact_mSG_lifeact_mSG,fish1_24hpf_roi2,fish1_24hpf_roi2,FSH_LEGACY_aang_fish1_24hpf_roi2,lifeact-mSG,,
aang_20250819_mem_mito_mem_mito,fish6_48hpf_roi1,fish6_48hpf_roi1,FSH_LEGACY_aang_fish6_48hpf_roi1,mem_mito,,
korra_20250603_skittlez_skittlez,fish9_roi1,fish9_roi1,FSH_LEGACY_korra_fish9_roi1,skittlez,,
aang_20251002_mem_mito_mem_mito,fish3_24hpf_roi1,fish3_24hpf_roi1,FSH_LEGACY_aang_fish3_24hpf_roi1,mem_mito,,
korra_20250627_skittlez_skittlez,fish1_roi1,fish1_roi1,FSH_LEGACY_korra_fish1_roi1,skittlez,,
aang_20250924_mem_mito_mem_mito,fish3_24hpf_roi3,fish3_24hpf_roi3,FSH_LEGACY_aang_fish3_24hpf_roi3,mem-mito,,
korra_20250801_mem_PCNA_mem_PCNA,fish1_roi1,fish1_roi1,FSH_LEGACY_korra_fish1_roi1,mem-PCNA,,
aang_20250919_mem_mito_mem_mito,fish5_24hpf_roi4,fish5_24hpf_roi4,FSH_LEGACY_aang_fish5_24hpf_roi4,mem-mito,,
aang_20250922_mem_mito_mem_mito,fish5_72hpf_roi4,fish5_72hpf_roi4,FSH_LEGACY_aang_fish5_72hpf_roi4,mem-mito,,
aang_20251105_mem_mito_mem_mito,fish1_24hpf_roi1,fish1_24hpf_roi1,FSH_LEGACY_aang_fish1_24hpf_roi1,mem-mito,,
aang_20250919_mem_mito_mem_mito,fish1_24hpf_roi3,fish1_24hpf_roi3,FSH_LEGACY_aang_fish1_24hpf_roi3,mem-mito,,
aang_20251107_mem_mito_mem_mito,fish3_24hpf_roi1,fish3_24hpf_roi1,FSH_LEGACY_aang_fish3_24hpf_roi1,mem-mito,,
korra_20251022_mem_histone_mem_histone,fish3_24hpf_roi1,fish3_24hpf_roi1,FSH_LEGACY_korra_fish3_24hpf_roi1,mem-histone,,
aang_20251006_mem_histone_mem_histone,fish1_24hpf_roi1,fish1_24hpf_roi1,FSH_LEGACY_aang_fish1_24hpf_roi1,mem_histone,,
aang_20250919_mem_mito_mem_mito,fish1_24hpf_roi2,fish1_24hpf_roi2,FSH_LEGACY_aang_fish1_24hpf_roi2,mem-mito,,
korra_20251106_mem_mito_mem_mito,fish1_48hpf_roi1,fish1_48hpf_roi1,FSH_LEGACY_korra_fish1_48hpf_roi1,mem-mito,,
aang_20250721_72hpf_mrna_mSG_organelle_LLS_SIM_72hpf_mrna_mSG_organelle_LLS_SIM,mito_roi1,mito_roi1,FSH_LEGACY_aang_mito_roi1,72hpf_mrna_mSG_organelle_LLS-SIM,,
aang_20250924_mem_mito_mem_mito,fish1_24hpf_roi3,fish1_24hpf_roi3,FSH_LEGACY_aang_fish1_24hpf_roi3,mem-mito,,
aang_20250805_mito_mem_halo_mito_mem_halo,fish1_24hpf_roi1,fish1_24hpf_roi1,FSH_LEGACY_aang_fish1_24hpf_roi1,mito_mem-halo,,
korra_20250618_skittlez_skittlez,fish10_roi1,fish10_roi1,FSH_LEGACY_korra_fish10_roi1,skittlez,,
aang_20250912_mem_mito_mem_mito,fish1_72hpf_roi4,fish1_72hpf_roi4,FSH_LEGACY_aang_fish1_72hpf_roi4,mem-mito,,
korra_20250619_skittlez_skittlez,fish3_roi1,fish3_roi1,FSH_LEGACY_korra_fish3_roi1,skittlez,,
aang_20250924_mem_mito_mem_mito,fish1_24hpf_roi2,fish1_24hpf_roi2,FSH_LEGACY_aang_fish1_24hpf_roi2,mem-mito,,
aang_20250918_mem_mito_mem_mito,fish3_72hpf_roi1,fish3_72hpf_roi1,FSH_LEGACY_aang_fish3_72hpf_roi1,mem-mito,,
aang_20251016_mem_mito_v2_mem_mito_v2,fish1_72hpf_roi2,fish1_72hpf_roi2,FSH_LEGACY_aang_fish1_72hpf_roi2,mem-mito_v2,,
aang_20250819_mem_ER_mem_ER,fish1_24hpf_roi3,fish1_24hpf_roi3,FSH_LEGACY_aang_fish1_24hpf_roi3,mem_ER,,
aang_20250722_mrna_mito_mSG_mem_mChilada_mrna_mito_mSG_mem_mChilada,fish1_roi1,fish1_roi1,FSH_LEGACY_aang_fish1_roi1,mrna_mito-mSG_mem-mChilada,,
korra_20250606_skittlez_skittlez,fish11_roi1,fish11_roi1,FSH_LEGACY_korra_fish11_roi1,skittlez,,
aang_20251002_mem_mito_mem_mito,fish5_24hpf_roi1,fish5_24hpf_roi1,FSH_LEGACY_aang_fish5_24hpf_roi1,mem_mito,,
korra_20250613_skittlez_skittlez,fish2_roi1,fish2_roi1,FSH_LEGACY_korra_fish2_roi1,skittlez,,
aang_20250926_mem_mito_mem_mito,fish2_48hpf_roi1,fish2_48hpf_roi1,FSH_LEGACY_aang_fish2_48hpf_roi1,mem-mito,,
aang_20250917_mem_mito_mem_mito,fish4_48hpf_roi1,fish4_48hpf_roi1,FSH_LEGACY_aang_fish4_48hpf_roi1,mem-mito,,
korra_20250513_skittles_skittles,fish8,fish8,FSH_LEGACY_korra_fish8,skittles,,
korra_20250624_skittlez_Issac_x_Ken_skittlez_Issac_x_Ken,fish2_roi2,fish2_roi2,FSH_LEGACY_korra_fish2_roi2,skittlez_Issac_x_Ken,,
korra_20251015_mem_histone_mem_histone,fish4_48hpf_roi1,fish4_48hpf_roi1,FSH_LEGACY_korra_fish4_48hpf_roi1,mem-histone,,
korra_20250609_mem_histone_mem_histone,fish6_48hpf_roi1,fish6_48hpf_roi1,FSH_LEGACY_korra_fish6_48hpf_roi1,mem-histone,,
korra_20251110_mem_histone_mem_histone,fish1_48hpf_roi1,fish1_48hpf_roi1,FSH_LEGACY_korra_fish1_48hpf_roi1,mem-histone,,
aang_20250912_mem_mito_mem_mito,fish2_72hpf_roi3,fish2_72hpf_roi3,FSH_LEGACY_aang_fish2_72hpf_roi3,mem-mito,,
aang_20251006_mem_histone_mem_histone,fish3_24hpf_roi2,fish3_24hpf_roi2,FSH_LEGACY_aang_fish3_24hpf_roi2,mem_histone,,
aang_20250917_mem_mito_mem_mito,fish5_48hpf_roi4,fish5_48hpf_roi4,FSH_LEGACY_aang_fish5_48hpf_roi4,mem-mito,,
aang_20251002_mem_mito_mem_mito,fish12_24hpf_roi2,fish12_24hpf_roi2,FSH_LEGACY_aang_fish12_24hpf_roi2,mem_mito,,
korra_20250529_skittlez_skittlez,fish2_roi2,fish2_roi2,FSH_LEGACY_korra_fish2_roi2,skittlez,,
aang_20251009_mem_mito_mem_mito,fish3_48hpf_roi3,fish3_48hpf_roi3,FSH_LEGACY_aang_fish3_48hpf_roi3,mem-mito,,
korra_20250605_skittlez_skittlez,fish3_roi2,fish3_roi2,FSH_LEGACY_korra_fish3_roi2,skittlez,,
aang_Denoising,20251029_peroxi,20251029_peroxi,FSH_LEGACY_aang_20251029_peroxi,,,
korra_20250605_skittlez_skittlez,fish13_roi2,fish13_roi2,FSH_LEGACY_korra_fish13_roi2,skittlez,,
aang_20250819_mem_mito_mem_mito,fish5_48hpf_roi12,fish5_48hpf_roi12,FSH_LEGACY_aang_fish5_48hpf_roi12,mem_mito,,
korra_20250624_skittlez_Chris_x_Liam_skittlez_Chris_x_Liam,fish3_roi3,fish3_roi3,FSH_LEGACY_korra_fish3_roi3,skittlez_Chris_x_Liam,,
aang_20250819_mem_mito_mem_mito,fish4_48hpf_roi5,fish4_48hpf_roi5,FSH_LEGACY_aang_fish4_48hpf_roi5,mem_mito,,
korra_20251112_mem_mito_mem_mito,fish4_48hpf_roi2,fish4_48hpf_roi2,FSH_LEGACY_korra_fish4_48hpf_roi2,mem-mito,,
aang_20250722_mrna_mito_mSG_mem_mChilada_mrna_mito_mSG_mem_mChilada,fish2_48hpf_roi3,fish2_48hpf_roi3,FSH_LEGACY_aang_fish2_48hpf_roi3,mrna_mito-mSG_mem-mChilada,,
aang_20250918_mem_mito_mem_mito,fish1_72hpf_roi1,fish1_72hpf_roi1,FSH_LEGACY_aang_fish1_72hpf_roi1,mem-mito,,
aang_20251021_mem_mito_mem_mito,fish6_24hpf_roi2,fish6_24hpf_roi2,FSH_LEGACY_aang_fish6_24hpf_roi2,mem-mito,,
aang_20250826_mem_actin_mem_actin,fish5_24hpf_roi1,fish5_24hpf_roi1,FSH_LEGACY_aang_fish5_24hpf_roi1,mem_actin,,
korra_20250529_skittlez_skittlez,fish2_roi1,fish2_roi1,FSH_LEGACY_korra_fish2_roi1,skittlez,,
aang_20250917_mem_mito_mem_mito,fish5_48hpf_roi5,fish5_48hpf_roi5,FSH_LEGACY_aang_fish5_48hpf_roi5,mem-mito,,
korra_20251016_mem_histone_mem_histone,fish2_72hpf_roi1,fish2_72hpf_roi1,FSH_LEGACY_korra_fish2_72hpf_roi1,mem-histone,,
korra_20250627_skittlez_skittlez,fish10_roi1,fish10_roi1,FSH_LEGACY_korra_fish10_roi1,skittlez,,
aang_20250925_mem_mito_mem_mito,fish3_48hpf_roi3,fish3_48hpf_roi3,FSH_LEGACY_aang_fish3_48hpf_roi3,mem-mito,,
aang_20250912_mem_mito_mem_mito,fish3_72hpf_roi5,fish3_72hpf_roi5,FSH_LEGACY_aang_fish3_72hpf_roi5,mem-mito,,
aang_20251023_mem_mito_mem_mito,fish1_24hpf_roi2,fish1_24hpf_roi2,FSH_LEGACY_aang_fish1_24hpf_roi2,mem-mito,,
korra_20250529_skittlez_skittlez,fish10_roi1,fish10_roi1,FSH_LEGACY_korra_fish10_roi1,skittlez,,
aang_20251009_mem_mito_mem_mito,fish3_48hpf_roi2,fish3_48hpf_roi2,FSH_LEGACY_aang_fish3_48hpf_roi2,mem-mito,,
aang_20250926_mem_mito_mem_mito,fish3_48hpf_roi1,fish3_48hpf_roi1,FSH_LEGACY_aang_fish3_48hpf_roi1,mem-mito,,
aang_20251010_mem_mito_mem_mito,fish6_24hpf_roi2,fish6_24hpf_roi2,FSH_LEGACY_aang_fish6_24hpf_roi2,mem-mito,,
aang_20251010_mem_mito_mem_mito,fish3_24hpf_roi1,fish3_24hpf_roi1,FSH_LEGACY_aang_fish3_24hpf_roi1,mem-mito,,
aang_20251027_mem_histone_mem_histone,fish3_120hpf_roi2,fish3_120hpf_roi2,FSH_LEGACY_aang_fish3_120hpf_roi2,mem-histone,,
aang_20250828_mem_actin_mem_actin,fish4_24hpf_roi2,fish4_24hpf_roi2,FSH_LEGACY_aang_fish4_24hpf_roi2,mem_actin,,
korra_20250618_skittlez_skittlez,fish1_roi1_2,fish1_roi1_2,FSH_LEGACY_korra_fish1_roi1_2,skittlez,,
korra_20251020_mem_histone_mem_histone,fish1_72hpf_roi3,fish1_72hpf_roi3,FSH_LEGACY_korra_fish1_72hpf_roi3,mem-histone,,
korra_20250728_mem_histone_mem_histone,fish1_roi2,fish1_roi2,FSH_LEGACY_korra_fish1_roi2,mem-histone,,
aang_20251002_mem_mito_mem_mito,fish6_24hpf_roi1,fish6_24hpf_roi1,FSH_LEGACY_aang_fish6_24hpf_roi1,mem_mito,,
aang_20250819_mem_ER_mem_ER,fish2_24hpf_roi1,fish2_24hpf_roi1,FSH_LEGACY_aang_fish2_24hpf_roi1,mem_ER,,
aang_20250926_mem_mito_mem_mito,fish3_48hpf_roi2,fish3_48hpf_roi2,FSH_LEGACY_aang_fish3_48hpf_roi2,mem-mito,,
aang_20251022_mem_mito_mem_mito,fish4_48hpf_roi1,fish4_48hpf_roi1,FSH_LEGACY_aang_fish4_48hpf_roi1,mem-mito,,
aang_20250917_mem_mito_mem_mito,fish4_48hpf_roi6,fish4_48hpf_roi6,FSH_LEGACY_aang_fish4_48hpf_roi6,mem-mito,,
aang_20251105_mem_mito_mem_mito,fish2_24hpf_roi1,fish2_24hpf_roi1,FSH_LEGACY_aang_fish2_24hpf_roi1,mem-mito,,
aang_20250924_mem_mito_mem_mito,fish1_24hpf_roi4,fish1_24hpf_roi4,FSH_LEGACY_aang_fish1_24hpf_roi4,mem-mito,,
aang_20250908_mem_mito_mem_mito,fish2_72hpf_roi2,fish2_72hpf_roi2,FSH_LEGACY_aang_fish2_72hpf_roi2,mem-mito,,
korra_20250613_skittlez_skittlez,fish3_roi1,fish3_roi1,FSH_LEGACY_korra_fish3_roi1,skittlez,,
aang_20250915_mem_mito_mem_mito,fish3_72hpf_roi5,fish3_72hpf_roi5,FSH_LEGACY_aang_fish3_72hpf_roi5,mem-mito,,
aang_20250827_mem_actin_mem_actin,fish5_48hpf_roi3,fish5_48hpf_roi3,FSH_LEGACY_aang_fish5_48hpf_roi3,mem_actin,,
aang_20250922_mem_mito_mem_mito,fish1_72hpf_roi8,fish1_72hpf_roi8,FSH_LEGACY_aang_fish1_72hpf_roi8,mem-mito,,
aang_20250919_mem_mito_mem_mito,fish4_24hpf_roi1,fish4_24hpf_roi1,FSH_LEGACY_aang_fish4_24hpf_roi1,mem-mito,,
aang_20250922_mem_mito_mem_mito,fish1_72hpf_roi1,fish1_72hpf_roi1,FSH_LEGACY_aang_fish1_72hpf_roi1,mem-mito,,
korra_20250624_skittlez_Issac_x_Ken_skittlez_Issac_x_Ken,fish2_roi1,fish2_roi1,FSH_LEGACY_korra_fish2_roi1,skittlez_Issac_x_Ken,,
korra_20251007_mem_histone_mem_histone,fish1_48hpf_roi1_test,fish1_48hpf_roi1_test,FSH_LEGACY_korra_fish1_48hpf_roi1_test,mem-histone,,
