roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,ZF female genotype,ZF male genotype,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,link_source,treatment_plasmid_names_sheet,treatment_rna_names_sheet,treatment_protein_names_sheet,treatment_dye_names_sheet
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi1,20250919-plate89-slot1-roi1,20250919,89,1,1,20250919_mem-mito,20250919_mem-mito,fish1,1.0,24.0,,626,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi2,20250919-plate89-slot1-roi2,20250919,89,1,2,20250919_mem-mito,20250919_mem-mito,fish1,1.0,24.0,,528,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish1_24hpf_roi3,20250919-plate89-slot1-roi3,20250919,89,1,3,20250919_mem-mito,20250919_mem-mito,fish1,1.0,24.0,,462,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi1,20250919-plate89-slot2-roi1,20250919,89,2,1,20250919_mem-mito,20250919_mem-mito,fish2,2.0,24.0,,528,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi2,20250919-plate89-slot2-roi2,20250919,89,2,2,20250919_mem-mito,20250919_mem-mito,fish2,2.0,24.0,,462,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish2_24hpf_roi3,20250919-plate89-slot2-roi3,20250919,89,2,3,20250919_mem-mito,20250919_mem-mito,fish2,2.0,24.0,,528,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi1,20250919-plate89-slot3-roi1,20250919,89,3,1,20250919_mem-mito,20250919_mem-mito,fish4,4.0,24.0,,528,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi2,20250919-plate89-slot3-roi2,20250919,89,3,2,20250919_mem-mito,20250919_mem-mito,fish4,4.0,24.0,,462,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish4_24hpf_roi3,20250919-plate89-slot3-roi3,20250919,89,3,3,20250919_mem-mito,20250919_mem-mito,fish4,4.0,24.0,,330,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi1,20250919-plate89-slot4-roi1,20250919,89,4,1,20250919_mem-mito,20250919_mem-mito,fish5,5.0,24.0,,462,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi2,20250919-plate89-slot4-roi2,20250919,89,4,2,20250919_mem-mito,20250919_mem-mito,fish5,5.0,24.0,,528,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi3,20250919-plate89-slot4-roi3,20250919,89,4,3,20250919_mem-mito,20250919_mem-mito,fish5,5.0,24.0,,330,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi4,20250919-plate89-slot4-roi4,20250919,89,4,4,20250919_mem-mito,20250919_mem-mito,fish5,5.0,24.0,,330,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi1,20250919-plate89-slot5-roi1,20250919,89,5,1,20250919_mem-mito,20250919_mem-mito,fish7,7.0,24.0,,528,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi2,20250919-plate89-slot5-roi2,20250919,89,5,2,20250919_mem-mito,20250919_mem-mito,fish7,7.0,24.0,,462,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi3,20250919-plate89-slot5-roi3,20250919,89,5,3,20250919_mem-mito,20250919_mem-mito,fish7,7.0,24.0,,528,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi4,20250919-plate89-slot5-roi4,20250919,89,5,4,20250919_mem-mito,20250919_mem-mito,fish7,7.0,24.0,,330,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi5,20250919-plate89-slot5-roi5,20250919,89,5,5,20250919_mem-mito,20250919_mem-mito,fish7,7.0,24.0,,264,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi1,20250919-plate89-slot6-roi1,20250919,89,6,1,20250919_mem-mito,20250919_mem-mito,fish8,8.0,24.0,,462,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi2,20250919-plate89-slot6-roi2,20250919,89,6,2,20250919_mem-mito,20250919_mem-mito,fish8,8.0,24.0,,462,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi3,20250919-plate89-slot6-roi3,20250919,89,6,3,20250919_mem-mito,20250919_mem-mito,fish8,8.0,24.0,,330,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi4,20250919-plate89-slot6-roi4,20250919,89,6,4,20250919_mem-mito,20250919_mem-mito,fish8,8.0,24.0,,330,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish8_24hpf_roi5,20250919-plate89-slot6-roi5,20250919,89,6,5,20250919_mem-mito,20250919_mem-mito,fish8,8.0,24.0,,396,20250919_mem-mito,2025-09-19,2025-09-19,ef1a:2xLynk:tdmChilada (F1 of allele 315),ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi1,20250922-plate90-slot1-roi1,20250922,90,1,1,20250922_mem-mito,20250922_mem-mito,fish1,1.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi2,20250922-plate90-slot1-roi2,20250922,90,1,2,20250922_mem-mito,20250922_mem-mito,fish1,1.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi3,20250922-plate90-slot1-roi3,20250922,90,1,3,20250922_mem-mito,20250922_mem-mito,fish1,1.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi4,20250922-plate90-slot1-roi4,20250922,90,1,4,20250922_mem-mito,20250922_mem-mito,fish1,1.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi5,20250922-plate90-slot1-roi5,20250922,90,1,5,20250922_mem-mito,20250922_mem-mito,fish1,1.0,72.0,,100,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi6,20250922-plate90-slot1-roi6,20250922,90,1,6,20250922_mem-mito,20250922_mem-mito,fish1,1.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi7,20250922-plate90-slot1-roi7,20250922,90,1,7,20250922_mem-mito,20250922_mem-mito,fish1,1.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi8,20250922-plate90-slot1-roi8,20250922,90,1,8,20250922_mem-mito,20250922_mem-mito,fish1,1.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi1,20250922-plate90-slot2-roi1,20250922,90,2,1,20250922_mem-mito,20250922_mem-mito,fish2,2.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi2,20250922-plate90-slot2-roi2,20250922,90,2,2,20250922_mem-mito,20250922_mem-mito,fish2,2.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi3,20250922-plate90-slot2-roi3,20250922,90,2,3,20250922_mem-mito,20250922_mem-mito,fish2,2.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi4,20250922-plate90-slot2-roi4,20250922,90,2,4,20250922_mem-mito,20250922_mem-mito,fish2,2.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish4_72hpf_roi1,20250922-plate90-slot3-roi1,20250922,90,3,1,20250922_mem-mito,20250922_mem-mito,fish4,4.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi1,20250922-plate90-slot4-roi1,20250922,90,4,1,20250922_mem-mito,20250922_mem-mito,fish5,5.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi2,20250922-plate90-slot4-roi2,20250922,90,4,2,20250922_mem-mito,20250922_mem-mito,fish5,5.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi3,20250922-plate90-slot4-roi3,20250922,90,4,3,20250922_mem-mito,20250922_mem-mito,fish5,5.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi4,20250922-plate90-slot4-roi4,20250922,90,4,4,20250922_mem-mito,20250922_mem-mito,fish5,5.0,72.0,,400,20250922_mem-mito,2025-09-22,2025-09-22,casper/rnf,tdmScarlet3S2 (F1 of allele 325),pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi1,20250924-plate91-slot1-roi1,20250924,91,1,1,20250924_mem-mito,20250924_mem-mito,fish1,1.0,24.0,,528,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi2,20250924-plate91-slot1-roi2,20250924,91,1,2,20250924_mem-mito,20250924_mem-mito,fish1,1.0,24.0,,528,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi3,20250924-plate91-slot1-roi3,20250924,91,1,3,20250924_mem-mito,20250924_mem-mito,fish1,1.0,24.0,,528,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi4,20250924-plate91-slot1-roi4,20250924,91,1,4,20250924_mem-mito,20250924_mem-mito,fish1,1.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi5,20250924-plate91-slot1-roi5,20250924,91,1,5,20250924_mem-mito,20250924_mem-mito,fish1,1.0,24.0,,1,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi6,20250924-plate91-slot1-roi6,20250924,91,1,6,20250924_mem-mito,20250924_mem-mito,fish1,1.0,24.0,,12,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi1,20250924-plate91-slot2-roi1,20250924,91,2,1,20250924_mem-mito,20250924_mem-mito,fish2,2.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish2_24hpf_roi2,20250924-plate91-slot2-roi2,20250924,91,2,2,20250924_mem-mito,20250924_mem-mito,fish2,2.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1,20250924-plate91-slot3-roi1,20250924,91,3,1,20250924_mem-mito,20250924_mem-mito,fish3,3.0,24.0,,800,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1_test,20250924-plate91-slot3-roi2,20250924,91,3,2,20250924_mem-mito,20250924_mem-mito,fish3,3.0,24.0,test,4,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi3,20250924-plate91-slot3-roi3,20250924,91,3,3,20250924_mem-mito,20250924_mem-mito,fish3,3.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi4,20250924-plate91-slot3-roi4,20250924,91,3,4,20250924_mem-mito,20250924_mem-mito,fish3,3.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi5,20250924-plate91-slot3-roi5,20250924,91,3,5,20250924_mem-mito,20250924_mem-mito,fish3,3.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi6,20250924-plate91-slot3-roi6,20250924,91,3,6,20250924_mem-mito,20250924_mem-mito,fish3,3.0,24.0,,400,20250924_mem-mito,2025-09-24,2025-09-24,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),pSWIN04,is04,,,nan,nan,nan,,nan,mStayGold(mitochondria),sheet,,2xCox8A:mSG,,
