plate_code,slot_code,roi_code,roi_index,roi_name,roi_dir,date_imaged,notes
korra_20251009_skittlez_skittlez,fish1_roi1,fish1_roi1,16,fish1_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251009_skittlez/fish1_roi1,10/10/25,
korra_20250605_skittlez_skittlez,fish14_roi1,fish14_roi1,3,fish14_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish14_roi1,6/6/25,
korra_20250606_skittlez_skittlez,fish14_roi2,fish14_roi2,2,fish14_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish14_roi2,6/6/25,
aang_20250821_mem_mito_mem_mito,fish3_24hpf_roi2,fish3_24hpf_roi2,2,fish3_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish3_24hpf_roi2,8/5/25,
korra_20250513_skittles_skittles,fish5,roi5,5,roi5,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi5,5/23/25,
aang_20250925_mem_mito_mem_mito,fish3_48hpf_roi1,fish3_48hpf_roi1,4,fish3_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1,9/26/25,
aang_20250819_mem_mito_mem_mito,fish6_48hpf_roi4,fish6_48hpf_roi4,1,fish6_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish6_48hpf_roi4,8/19/25,
aang_20250912_mem_mito_mem_mito,fish4_72hpf_roi2,fish4_72hpf_roi2,1,fish4_72hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish4_72hpf_roi2,9/12/25,
korra_20250612_skittlez_skittlez,fish5_roi2,fish5_roi2,3,fish5_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi2,6/5/25,
korra_20250624_skittlez_Chris_x_Liam_skittlez_Chris_x_Liam,fish3_roi1,fish3_roi1,7,fish3_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish3_roi1,6/6/25,
aang_20250808_mem_organelle_mem_organelle,fish4_24hpf_mem_mchilada_mito_mSG,roi2,2,roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi2,8/8/25,
aang_20251002_mem_mito_mem_mito,fish5_24hpf_roi2,fish5_24hpf_roi2,6,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish5_24hpf_roi2,9/8/25,
aang_20250924_mem_mito_mem_mito,fish1_24hpf_roi6,fish1_24hpf_roi6,2,fish1_24hpf_roi6,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi6,9/24/25,
aang_20250922_mem_mito_mem_mito,fish1_72hpf_roi4,fish1_72hpf_roi4,4,fish1_72hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish1_72hpf_roi4,9/22/25,
aang_20250821_mem_mito_mem_mito,fish1_24hpf_roi2,fish1_24hpf_roi2,5,fish1_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish1_24hpf_roi2,9/8/25,
aang_20250903_lifeact_mSG_lifeact_mSG,fish2_24hpf_roi1,fish2_24hpf_roi1,8,fish2_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi1,9/8/25,
korra_20250619_skittlez_skittlez,fish5_roi1,fish5_roi1,6,fish5_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish5_roi1,6/19/25,
aang_20250721_72hpf_mrna_mSG_organelle_LLS_SIM_72hpf_mrna_mSG_organelle_LLS_SIM,er_roi1,er_roi1,1,er_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250721_72hpf_mrna_mSG_organelle_LLS-SIM/er_roi1,7/22/25,
aang_20251106_mem_mito_mem_mito,fish5_48hpf_roi3,fish5_48hpf_roi3,3,fish5_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi3,11/6/25,
aang_20251021_mem_mito_mem_mito,fish5_24hpf_roi1,fish5_24hpf_roi1,8,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1,9/8/25,
aang_20251007_mem_histone_mem_histone,fish2_48hpf_roi4,fish2_48hpf_roi4,3,fish2_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20251007_mem_histone/fish2_48hpf_roi4,9/26/25,
korra_20250728_mem_histone_mem_histone,fish1_roi1,fish1_roi1,13,fish1_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250728_mem-histone/fish1_roi1,7/28/25,
aang_20251010_mem_mito_mem_mito,fish4_24hpf_roi2,fish4_24hpf_roi2,8,fish4_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish4_24hpf_roi2,10/10/25,
korra_20250513_skittles_skittles,fish12,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish12/roi1,5/13/25,
aang_20250924_mem_mito_mem_mito,fish3_24hpf_roi7,fish3_24hpf_roi7,1,fish3_24hpf_roi7,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7,9/24/25,
korra_20250528_mem_histone_mem_histone,fish3,roi2_spine,10,roi2_spine,/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish3/roi2_spine,5/28/25,
aang_20250922_mem_mito_mem_mito,fish5_72hpf_roi3,fish5_72hpf_roi3,3,fish5_72hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish5_72hpf_roi3,9/22/25,
korra_20250724_mem_mchilada_er_mSG_mem_mchilada_er_mSG,fish1_24hpf,roi1,3,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250724_mem-mchilada_er-mSG/fish1_24hpf/roi1,7/24/25,
aang_20250805_mito_mem_halo_mito_mem_halo,fish1_24hpf_roi2,fish1_24hpf_roi2,2,fish1_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi2,9/8/25,
korra_20250606_skittlez_skittlez,fish14_roi3,fish14_roi3,2,fish14_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish14_roi3,6/6/25,
korra_20251024_mem_histone_mem_histone,fish3_72hpf_roi2,fish3_72hpf_roi2,2,fish3_72hpf_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20251024_mem-histone/fish3_72hpf_roi2,10/27/25,
korra_20251020_mem_histone_mem_histone,fish2_72hpf_roi3,fish2_72hpf_roi3,2,fish2_72hpf_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish2_72hpf_roi3,10/24/25,
korra_20250618_skittlez_skittlez,fish4_roi1,fish4_roi1,7,fish4_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish4_roi1,6/6/25,
aang_20250722_mrna_mito_mSG_mem_mChilada_mrna_mito_mSG_mem_mChilada,fish1_roi3,fish1_roi3,1,fish1_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi3,7/22/25,
korra_20250606_skittlez_skittlez,fish13_roi1,fish13_roi1,4,fish13_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish13_roi1,6/6/25,
korra_20250513_skittles_skittles,fish13,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish13/roi1,5/13/25,
korra_20250513_skittles_skittles,fish15,roi3,3,roi3,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi3,5/13/25,
aang_20250722_mrna_mito_mSG_mem_mChilada_mrna_mito_mSG_mem_mChilada,fish2_48hpf_roi5,fish2_48hpf_roi5,1,fish2_48hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi5,7/22/25,
korra_20250520_mem_histone_mem_histone,fish4,roi1_tailbud_2,5,roi1_tailbud_2,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,5/23/25,
aang_20250808_mem_organelle_mem_organelle,fish3_24hpf_mem_mchilada_mito_mSG,roi4,4,roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi4,8/8/25,
aang_20250722_mem_halo_er_mSG_mem_halo_er_mSG,fish2_24hpf_roi4,fish2_24hpf_roi4,1,fish2_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi4,7/22/25,
aang_20251015_mem_histone_mem_histone,fish2_48hpf_roi1,fish2_48hpf_roi1,6,fish2_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1,9/26/25,
aang_20251010_mem_mito_mem_mito,fish5_24hpf_roi1,fish5_24hpf_roi1,7,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251010_mem-mito/fish5_24hpf_roi1,9/8/25,
aang_20251002_mem_mito_mem_mito,fish6_24hpf_roi2,fish6_24hpf_roi2,4,fish6_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish6_24hpf_roi2,10/1/25,
korra_20251027_mem_histone_mem_histone,fish3_72hpf_roi3,fish3_72hpf_roi3,2,fish3_72hpf_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20251027_mem-histone/fish3_72hpf_roi3,10/27/25,
aang_20250819_mem_ER_mem_ER,roi1_newscripttest,roi1_newscripttest,1,roi1_newscripttest,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/roi1_newscripttest,8/19/25,
aang_20250819_mem_mito_mem_mito,fish4_48hpf_roi8,fish4_48hpf_roi8,1,fish4_48hpf_roi8,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish4_48hpf_roi8,8/19/25,
korra_20250606_skittlez_skittlez,fish11_roi2,fish11_roi2,2,fish11_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish11_roi2,6/6/25,
korra_20250605_skittlez_skittlez,fish2_roi1,fish2_roi1,5,fish2_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish2_roi1,8/1/25,
korra_20250522_skittlez_skittlez,fish7,roi1,3,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi1,5/22/25,
aang_20251021_mem_mito_v2_mem_mito_v2,fish4_24hpf_roi1,fish4_24hpf_roi1,9,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi1,9/8/25,
aang_20251002_mem_mito_mem_mito,fish10_24hpf_roi2,fish10_24hpf_roi2,1,fish10_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish10_24hpf_roi2,10/1/25,
korra_20250528_mem_histone_mem_histone,fish2,roi1_brain,9,roi1_brain,/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish2/roi1_brain,5/28/25,
aang_20250912_mem_mito_mem_mito,fish3_72hpf_roi12,fish3_72hpf_roi12,1,fish3_72hpf_roi12,/clusterfs/vast/abcabc/Aang_Foundation/20250912_mem-mito/fish3_72hpf_roi12,9/12/25,
aang_20250924_mem_mito_mem_mito,fish1_24hpf_roi1,fish1_24hpf_roi1,12,fish1_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish1_24hpf_roi1,9/8/25,
korra_20250624_skittlez_Chris_x_Liam_skittlez_Chris_x_Liam,fish7_roi2,fish7_roi2,3,fish7_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250624_skittlez_Chris_x_Liam/fish7_roi2,6/6/25,
aang_20250915_mem_mito_mem_mito,fish5_72hpf_roi2,fish5_72hpf_roi2,1,fish5_72hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250915_mem-mito/fish5_72hpf_roi2,9/22/25,
aang_20250917_mem_mito_mem_mito,fish5_48hpf_roi3,fish5_48hpf_roi3,2,fish5_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish5_48hpf_roi3,9/17/25,
korra_20250609_mem_histone_mem_histone,fish5_48hpf_roi2,fish5_48hpf_roi2,1,fish5_48hpf_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish5_48hpf_roi2,6/9/25,
korra_20250612_skittlez_skittlez,fish4_roi1,fish4_roi1,5,fish4_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish4_roi1,6/12/25,
korra_20250428_mem_histone_mem_histone,fish1_72hpf,roi1_tail,1,roi1_tail,/clusterfs/vast/abcabc/Korra_Foundation/20250428_mem_histone/fish1_72hpf/roi1_tail,4/28/25,
aang_20250828_mem_actin_mem_actin,fish6_24hpf_roi1,fish6_24hpf_roi1,3,fish6_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish6_24hpf_roi1,8/28/25,
korra_20251112_mem_mito_mem_mito,fish2_48hpf_roi2,fish2_48hpf_roi2,2,fish2_48hpf_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20251112_mem-mito/fish2_48hpf_roi2,11/5/25,
aang_20251106_mem_mito_mem_mito,fish4_48hpf_roi4,fish4_48hpf_roi4,3,fish4_48hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi4,11/6/25,
aang_20250721_72hpf_mrna_mSG_organelle_LLS_SIM_72hpf_mrna_mSG_organelle_LLS_SIM,er_roi3,er_roi3,1,er_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250721_72hpf_mrna_mSG_organelle_LLS-SIM/er_roi3,7/22/25,
aang_20250924_mem_mito_mem_mito,fish3_24hpf_roi1_test,fish3_24hpf_roi1_test,1,fish3_24hpf_roi1_test,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1_test,9/24/25,
korra_20250619_skittlez_skittlez,fish4_roi1,fish4_roi1,8,fish4_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish4_roi1,6/19/25,
aang_20250918_mem_mito_mem_mito,fish3_72hpf_roi8,fish3_72hpf_roi8,2,fish3_72hpf_roi8,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi8,9/18/25,
aang_20250808_mem_organelle_mem_organelle,fish2_24hpf_mem_mchilada_lyso_mSG,roi1,1,roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi1,8/8/25,
aang_20251106_mem_mito_mem_mito,fish4_48hpf_roi2,fish4_48hpf_roi2,3,fish4_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi2,9/17/25,
korra_20250715_mem_organelle_mem_organelle,fish5_48hpf_mem_mito_halo_er_msc2,roi2,2,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish5_48hpf_mem_mito_halo_er_msc2/roi2,7/15/25,
aang_20250905_lifeact_mSG_lifeact_mSG,fish2_72hpf_roi1,fish2_72hpf_roi1,1,fish2_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi1,9/8/25,
korra_20251020_mem_histone_mem_histone,fish1_72hpf_roi2,fish1_72hpf_roi2,1,fish1_72hpf_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20251020_mem-histone/fish1_72hpf_roi2,10/20/25,
aang_20250908_mem_mito_mem_mito,fish2_72hpf_roi1,fish2_72hpf_roi1,2,fish2_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi1,9/8/25,
korra_20250529_skittlez_skittlez,fish11_roi1_eye_2,fish11_roi1_eye_2,1,fish11_roi1_eye_2,/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye_2,5/29/25,
korra_20251106_mem_mito_mem_mito,fish2_48hpf_roi2,fish2_48hpf_roi2,1,fish2_48hpf_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi2,11/5/25,
korra_20250723_mem_halo_ER_mSG_mem_halo_ER_mSG,fish3_48hpf,roi3,3,roi3,/clusterfs/vast/abcabc/Korra_Foundation/20250723_mem-halo_ER-mSG/fish3_48hpf/roi3,7/23/25,
aang_20250919_mem_mito_mem_mito,fish7_24hpf_roi3,fish7_24hpf_roi3,1,fish7_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi3,9/19/25,
aang_20250917_mem_mito_mem_mito,fish2_48hpf_roi1,fish2_48hpf_roi1,3,fish2_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250917_mem-mito/fish2_48hpf_roi1,9/26/25,
korra_20250603_skittlez_skittlez,fish8_roi1,fish8_roi1,2,fish8_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish8_roi1,6/6/25,
aang_20250919_mem_mito_mem_mito,fish7_24hpf_roi2,fish7_24hpf_roi2,1,fish7_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish7_24hpf_roi2,9/19/25,
aang_20251015_mem_histone_mem_histone,fish4_48hpf_roi1,fish4_48hpf_roi1,3,fish4_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,10/15/25,
aang_20251106_mem_mito_mem_mito,fish2_48hpf_roi1,fish2_48hpf_roi1,7,fish2_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi1,9/26/25,
korra_20250513_skittles_skittles,fish5,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi1,5/23/25,
aang_20251027_mem_histone_mem_histone,fish3_120hpf_roi7,fish3_120hpf_roi7,1,fish3_120hpf_roi7,/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi7,10/27/25,
korra_20250619_skittlez_skittlez,fish3_roi2,fish3_roi2,2,fish3_roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250619_skittlez/fish3_roi2,6/5/25,
aang_20250819_mem_ER_mem_ER,fish1_24hpf_roi4,fish1_24hpf_roi4,2,fish1_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_ER/fish1_24hpf_roi4,8/19/25,
aang_20251028_mem_peroxi_mem_peroxi,fish4_24hpf_roi1,fish4_24hpf_roi1,11,fish4_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi1,9/8/25,
aang_20251001_mem_histone_mem_histone,fish5_24hpf_roi2,fish5_24hpf_roi2,5,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish5_24hpf_roi2,9/8/25,
korra_20250522_skittlez_skittlez,fish3,roi2,7,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi2,5/22/25,
aang_20250911_mem_mito_mem_mito,fish1_48hpf_roi5,fish1_48hpf_roi5,2,fish1_48hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish1_48hpf_roi5,9/11/25,
aang_20250819_mem_mito_mem_mito,fish6_48hpf_roi5,fish6_48hpf_roi5,1,fish6_48hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250819_mem_mito/fish6_48hpf_roi5,8/19/25,
korra_20250715_mem_organelle_mem_organelle,fish3_24hpf_mem_mito_msc3_er_halo,roi2,2,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250715_mem_organelle/fish3_24hpf_mem_mito_msc3_er_halo/roi2,7/15/25,
aang_20250903_lifeact_mSG_lifeact_mSG,fish1_24hpf_roi3_2,fish1_24hpf_roi3_2,1,fish1_24hpf_roi3_2,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi3_2,,
aang_20250821_mem_mito_mem_mito,fish2_24hpf_roi1,fish2_24hpf_roi1,5,fish2_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250821_mem_mito/fish2_24hpf_roi1,8/21/25,
korra_20250521_skittles_no_membrane_skittles_no_membrane,fish2,roi2,5,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi2,5/21/25,
aang_20250911_mem_mito_mem_mito,fish2_48hpf_roi3,fish2_48hpf_roi3,2,fish2_48hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250911_mem-mito/fish2_48hpf_roi3,9/26/25,
korra_20250513_skittles_skittles,fish2,roi2,2,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish2/roi2,5/28/25,
aang_20250918_mem_mito_mem_mito,fish3_72hpf_roi10,fish3_72hpf_roi10,2,fish3_72hpf_roi10,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish3_72hpf_roi10,9/18/25,
aang_20251006_mem_histone_mem_histone,fish1_24hpf_roi2,fish1_24hpf_roi2,14,fish1_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251006_mem_histone/fish1_24hpf_roi2,9/8/25,
aang_20250805_mito_mem_halo_mito_mem_halo,fish2_24hpf_roi3,fish2_24hpf_roi3,2,fish2_24hpf_roi3,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi3,9/8/25,
korra_20250528_mem_histone_mem_histone,fish1,roi1_spine,7,roi1_spine,/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish1/roi1_spine,5/28/25,
korra_20250513_skittles_skittles,fish3,roi2,2,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi2,5/28/25,
aang_20251002_mem_mito_mem_mito,fish11_24hpf_roi2,fish11_24hpf_roi2,1,fish11_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish11_24hpf_roi2,10/1/25,
korra_20250801_mem_PCNA_mem_PCNA,fish2_roi1,fish2_roi1,14,fish2_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250801_mem-PCNA/fish2_roi1,8/1/25,
aang_Denoising,20251029_mem_histone,fish1_roi1,1,fish1_roi1,/clusterfs/vast/abcabc/Aang_Foundation/Denoising/20251029_mem-histone/fish1_roi1,,
korra_20250520_mem_histone_mem_histone,fish5,roi1_tailbud,8,roi1_tailbud,/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,5/23/25,
aang_20250919_mem_mito_mem_mito,fish5_24hpf_roi2,fish5_24hpf_roi2,4,fish5_24hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250919_mem-mito/fish5_24hpf_roi2,9/8/25,
korra_20250613_skittlez_skittlez,fish8_roi1,fish8_roi1,6,fish8_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish8_roi1,6/6/25,
aang_20250918_mem_mito_mem_mito,fish2_72hpf_roi1,fish2_72hpf_roi1,5,fish2_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250918_mem-mito/fish2_72hpf_roi1,9/8/25,
aang_20250922_mem_mito_mem_mito,fish2_72hpf_roi1,fish2_72hpf_roi1,6,fish2_72hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250922_mem-mito/fish2_72hpf_roi1,9/22/25,
korra_20250618_skittlez_skittlez,fish8_roi1,fish8_roi1,7,fish8_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250618_skittlez/fish8_roi1,6/18/25,
aang_20251002_mem_mito_mem_mito,fish12_24hpf_roi4,fish12_24hpf_roi4,1,fish12_24hpf_roi4,/clusterfs/vast/abcabc/Aang_Foundation/20251002_mem_mito/fish12_24hpf_roi4,10/1/25,
aang_20250805_lifeact_mem_halo_lifeact_mem_halo,fish1_48hpf_roi5,fish1_48hpf_roi5,1,fish1_48hpf_roi5,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi5,9/11/25,
korra_20250522_skittlez_skittlez,fish2,roi1,6,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi1,5/28/25,
korra_20250513_skittles_skittles,fish3,roi3,3,roi3,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi3,5/28/25,
aang_20251003_mem_tester_mem_tester,fish1_48hpf_xscan_roi1_brain,fish1_48hpf_xscan_roi1_brain,1,fish1_48hpf_xscan_roi1_brain,/clusterfs/vast/abcabc/Aang_Foundation/20251003_mem_tester/fish1_48hpf_xscan_roi1_brain,10/1/25,
korra_20251022_mem_histone_mem_histone,fish2_24hpf_roi3,fish2_24hpf_roi3,1,fish2_24hpf_roi3,/clusterfs/vast/abcabc/Korra_Foundation/20251022_mem-histone/fish2_24hpf_roi3,10/22/25,
aang_20251028_mem_peroxi_mem_peroxi,fish1_24hpf_roi1,fish1_24hpf_roi1,21,fish1_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish1_24hpf_roi1,10/28/25,
aang_20250926_mem_mito_mem_mito,fish1_48hpf_roi2,fish1_48hpf_roi2,5,fish1_48hpf_roi2,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi2,9/26/25,
korra_20250513_skittles_skittles,fish3,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi1,5/28/25,
aang_20250924_mem_mito_mem_mito,fish3_24hpf_roi1,fish3_24hpf_roi1,5,fish3_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi1,9/24/25,
aang_20250828_mem_actin_mem_actin,fish5_24hpf_roi1,fish5_24hpf_roi1,2,fish5_24hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20250828_mem_actin/fish5_24hpf_roi1,9/8/25,
korra_20251106_mem_mito_mem_mito,fish2_48hpf_roi4,fish2_48hpf_roi4,1,fish2_48hpf_roi4,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi4,11/5/25,
korra_20251106_mem_mito_mem_mito,fish2_48hpf_roi1,fish2_48hpf_roi1,2,fish2_48hpf_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20251106_mem-mito/fish2_48hpf_roi1,11/5/25,
korra_20250603_skittlez_skittlez,fish3_roi1,fish3_roi1,1,fish3_roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish3_roi1,6/6/25,
aang_20251106_mem_mito_mem_mito,fish4_48hpf_roi1,fish4_48hpf_roi1,5,fish4_48hpf_roi1,/clusterfs/vast/abcabc/Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi1,11/6/25,
korra_20250429_mem_cytosol_mem_cytosol,fish3_mem_halo_24hpf,roi1,1,roi1,/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish3_mem-halo_24hpf/roi1,4/29/25,
korra_20250522_skittlez_skittlez,fish6,roi2,6,roi2,/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi2,5/22/25,
