date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,dataset_slug_raw,dataset_slug_norm,roi_path_date_yyyymmdd,experiment_folder,fish_folder,roi_folder,fish_number,fish_id,fish_age_token,fish_age_hpf,roi_index_token,roi_index,fish_nickname,roi_anatomy_tokens,roi_anatomy,dataset_slug,sheet_slug_norm,date_mount_yyyymmdd,Data location,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id
20250722_mem-halo_er-mSG,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,37.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish1_24hpf_roi3,aang,aang,aang,20250722,20250722_mem-halo_er-mSG,fish1_24hpf_roi3,fish1_24hpf_roi3,1.0,fish1,24hpf,24.0,roi3,3.0,,[],,20250722_mem-halo_er-mSG,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mem-halo_er-mSG::1,59,1,3,20250722-plate59-slot1-roi3
20250722_mem-halo_er-mSG,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,140.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish1_24hpf_roi4,aang,aang,aang,20250722,20250722_mem-halo_er-mSG,fish1_24hpf_roi4,fish1_24hpf_roi4,1.0,fish1,24hpf,24.0,roi4,4.0,,[],,20250722_mem-halo_er-mSG,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mem-halo_er-mSG::1,59,1,4,20250722-plate59-slot1-roi4
20250722_mem-halo_er-mSG,fish1_24hpf_roi5,fish1_24hpf_roi5,fish1_24hpf_roi5,37.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish1_24hpf_roi5,aang,aang,aang,20250722,20250722_mem-halo_er-mSG,fish1_24hpf_roi5,fish1_24hpf_roi5,1.0,fish1,24hpf,24.0,roi5,5.0,,[],,20250722_mem-halo_er-mSG,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mem-halo_er-mSG::1,59,1,5,20250722-plate59-slot1-roi5
20250722_mem-halo_er-mSG,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,109.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi1,aang,aang,aang,20250722,20250722_mem-halo_er-mSG,fish2_24hpf_roi1,fish2_24hpf_roi1,2.0,fish2,24hpf,24.0,roi1,1.0,,[],,20250722_mem-halo_er-mSG,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mem-halo_er-mSG::1,59,2,1,20250722-plate59-slot2-roi1
20250722_mem-halo_er-mSG,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,105.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi2,aang,aang,aang,20250722,20250722_mem-halo_er-mSG,fish2_24hpf_roi2,fish2_24hpf_roi2,2.0,fish2,24hpf,24.0,roi2,2.0,,[],,20250722_mem-halo_er-mSG,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mem-halo_er-mSG::1,59,2,2,20250722-plate59-slot2-roi2
20250722_mem-halo_er-mSG,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,105.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi3,aang,aang,aang,20250722,20250722_mem-halo_er-mSG,fish2_24hpf_roi3,fish2_24hpf_roi3,2.0,fish2,24hpf,24.0,roi3,3.0,,[],,20250722_mem-halo_er-mSG,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mem-halo_er-mSG::1,59,2,3,20250722-plate59-slot2-roi3
20250722_mem-halo_er-mSG,fish2_24hpf_roi4,fish2_24hpf_roi4,fish2_24hpf_roi4,35.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mem-halo_er-mSG/fish2_24hpf_roi4,aang,aang,aang,20250722,20250722_mem-halo_er-mSG,fish2_24hpf_roi4,fish2_24hpf_roi4,2.0,fish2,24hpf,24.0,roi4,4.0,,[],,20250722_mem-halo_er-mSG,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mem-halo_er-mSG::1,59,2,4,20250722-plate59-slot2-roi4
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi1,fish1_roi1,fish1_roi1,40.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi1,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish1_roi1,fish1_roi1,1.0,fish1,,,roi1,1.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,1,1,20250722-plate60-slot1-roi1
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi2,fish1_roi2,fish1_roi2,65.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi2,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish1_roi2,fish1_roi2,1.0,fish1,,,roi2,2.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,1,2,20250722-plate60-slot1-roi2
20250722_mrna_mito-mSG_mem-mChilada,fish1_roi3,fish1_roi3,fish1_roi3,61.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish1_roi3,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish1_roi3,fish1_roi3,1.0,fish1,,,roi3,3.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,1,3,20250722-plate60-slot1-roi3
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,56.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi1,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi1,fish2_48hpf_roi1,2.0,fish2,48hpf,48.0,roi1,1.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,2,1,20250722-plate60-slot2-roi1
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,70.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi2,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi2,fish2_48hpf_roi2,2.0,fish2,48hpf,48.0,roi2,2.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,2,2,20250722-plate60-slot2-roi2
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,93.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi3,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi3,fish2_48hpf_roi3,2.0,fish2,48hpf,48.0,roi3,3.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,2,3,20250722-plate60-slot2-roi3
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,70.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi4,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi4,fish2_48hpf_roi4,2.0,fish2,48hpf,48.0,roi4,4.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,2,4,20250722-plate60-slot2-roi4
20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi5,fish2_48hpf_roi5,fish2_48hpf_roi5,72.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish2_48hpf_roi5,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish2_48hpf_roi5,fish2_48hpf_roi5,2.0,fish2,48hpf,48.0,roi5,5.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,2,5,20250722-plate60-slot2-roi5
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,70.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi1,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi1,fish3_48hpf_roi1,3.0,fish3,48hpf,48.0,roi1,1.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,3,1,20250722-plate60-slot3-roi1
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,70.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi2,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi2,fish3_48hpf_roi2,3.0,fish3,48hpf,48.0,roi2,2.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,3,2,20250722-plate60-slot3-roi2
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,70.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi3,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi3,fish3_48hpf_roi3,3.0,fish3,48hpf,48.0,roi3,3.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,3,3,20250722-plate60-slot3-roi3
20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,70.0,/clusterfs/vast/abcabc/Aang_Foundation/20250722_mrna_mito-mSG_mem-mChilada/fish3_48hpf_roi4,aang,aang,aang,20250722,20250722_mrna_mito-mSG_mem-mChilada,fish3_48hpf_roi4,fish3_48hpf_roi4,3.0,fish3,48hpf,48.0,roi4,4.0,,[],,20250722_mrna_mito-mSG_mem-mChilada,,,,,,,,,,inferred,20250722,1,inferred,20250722::20250722_mrna_mito-mSG_mem-mChilada::1,60,3,4,20250722-plate60-slot3-roi4
20250805_lifeact_mem-halo,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi1,aang,aang,aang,20250805,20250805_lifeact_mem-halo,fish1_48hpf_roi1,fish1_48hpf_roi1,1.0,fish1,48hpf,48.0,roi1,1.0,,[],,20250805_lifeact_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_lifeact_mem-halo::1,61,1,1,20250805-plate61-slot1-roi1
20250805_lifeact_mem-halo,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi2,aang,aang,aang,20250805,20250805_lifeact_mem-halo,fish1_48hpf_roi2,fish1_48hpf_roi2,1.0,fish1,48hpf,48.0,roi2,2.0,,[],,20250805_lifeact_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_lifeact_mem-halo::1,61,1,2,20250805-plate61-slot1-roi2
20250805_lifeact_mem-halo,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi3,aang,aang,aang,20250805,20250805_lifeact_mem-halo,fish1_48hpf_roi3,fish1_48hpf_roi3,1.0,fish1,48hpf,48.0,roi3,3.0,,[],,20250805_lifeact_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_lifeact_mem-halo::1,61,1,3,20250805-plate61-slot1-roi3
20250805_lifeact_mem-halo,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi4,aang,aang,aang,20250805,20250805_lifeact_mem-halo,fish1_48hpf_roi4,fish1_48hpf_roi4,1.0,fish1,48hpf,48.0,roi4,4.0,,[],,20250805_lifeact_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_lifeact_mem-halo::1,61,1,4,20250805-plate61-slot1-roi4
20250805_lifeact_mem-halo,fish1_48hpf_roi5,fish1_48hpf_roi5,fish1_48hpf_roi5,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_lifeact_mem-halo/fish1_48hpf_roi5,aang,aang,aang,20250805,20250805_lifeact_mem-halo,fish1_48hpf_roi5,fish1_48hpf_roi5,1.0,fish1,48hpf,48.0,roi5,5.0,,[],,20250805_lifeact_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_lifeact_mem-halo::1,61,1,5,20250805-plate61-slot1-roi5
20250805_mito_mem-halo,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi1,aang,aang,aang,20250805,20250805_mito_mem-halo,fish1_24hpf_roi1,fish1_24hpf_roi1,1.0,fish1,24hpf,24.0,roi1,1.0,,[],,20250805_mito_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_mito_mem-halo::1,62,1,1,20250805-plate62-slot1-roi1
20250805_mito_mem-halo,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish1_24hpf_roi2,aang,aang,aang,20250805,20250805_mito_mem-halo,fish1_24hpf_roi2,fish1_24hpf_roi2,1.0,fish1,24hpf,24.0,roi2,2.0,,[],,20250805_mito_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_mito_mem-halo::1,62,1,2,20250805-plate62-slot1-roi2
20250805_mito_mem-halo,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi1,aang,aang,aang,20250805,20250805_mito_mem-halo,fish2_24hpf_roi1,fish2_24hpf_roi1,2.0,fish2,24hpf,24.0,roi1,1.0,,[],,20250805_mito_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_mito_mem-halo::1,62,2,1,20250805-plate62-slot2-roi1
20250805_mito_mem-halo,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi2,aang,aang,aang,20250805,20250805_mito_mem-halo,fish2_24hpf_roi2,fish2_24hpf_roi2,2.0,fish2,24hpf,24.0,roi2,2.0,,[],,20250805_mito_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_mito_mem-halo::1,62,2,2,20250805-plate62-slot2-roi2
20250805_mito_mem-halo,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish2_24hpf_roi3,aang,aang,aang,20250805,20250805_mito_mem-halo,fish2_24hpf_roi3,fish2_24hpf_roi3,2.0,fish2,24hpf,24.0,roi3,3.0,,[],,20250805_mito_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_mito_mem-halo::1,62,2,3,20250805-plate62-slot2-roi3
20250805_mito_mem-halo,fish3_24hpf_roi1,fish3_24hpf_roi1,fish3_24hpf_roi1,390.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi1,aang,aang,aang,20250805,20250805_mito_mem-halo,fish3_24hpf_roi1,fish3_24hpf_roi1,3.0,fish3,24hpf,24.0,roi1,1.0,,[],,20250805_mito_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_mito_mem-halo::1,62,3,1,20250805-plate62-slot3-roi1
20250805_mito_mem-halo,fish3_24hpf_roi2,fish3_24hpf_roi2,fish3_24hpf_roi2,780.0,/clusterfs/vast/abcabc/Aang_Foundation/20250805_mito_mem-halo/fish3_24hpf_roi2,aang,aang,aang,20250805,20250805_mito_mem-halo,fish3_24hpf_roi2,fish3_24hpf_roi2,3.0,fish3,24hpf,24.0,roi2,2.0,,[],,20250805_mito_mem-halo,,,,,,,,,,inferred,20250805,1,inferred,20250805::20250805_mito_mem-halo::1,62,3,2,20250805-plate62-slot3-roi2
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1,roi1,108.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1,aang,aang,aang,20250808,20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1,1.0,fish1,24hpf,24.0,roi1,1.0,mem-mchilada lyso-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,1,1,20250808-plate63-slot1-roi1
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_1,roi1_1,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_1,aang,aang,aang,20250808,20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_1,1.0,fish1,24hpf,24.0,roi1,1.0,mem-mchilada lyso-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,1,2,20250808-plate63-slot1-roi2
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_test,roi1_test,6.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi1_test,aang,aang,aang,20250808,20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi1_test,1.0,fish1,24hpf,24.0,roi1,1.0,mem-mchilada lyso-mSG,['test'],test,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,1,3,20250808-plate63-slot1-roi3
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi2,roi2,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi2,aang,aang,aang,20250808,20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi2,1.0,fish1,24hpf,24.0,roi2,2.0,mem-mchilada lyso-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,1,4,20250808-plate63-slot1-roi4
20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi3,roi3,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish1_24hpf_mem-mchilada_lyso-mSG/roi3,aang,aang,aang,20250808,20250808_mem_organelle,fish1_24hpf_mem-mchilada_lyso-mSG,roi3,1.0,fish1,24hpf,24.0,roi3,3.0,mem-mchilada lyso-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,1,5,20250808-plate63-slot1-roi5
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi1,roi1,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi1,aang,aang,aang,20250808,20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi1,2.0,fish2,24hpf,24.0,roi1,1.0,mem-mchilada lyso-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,2,1,20250808-plate63-slot2-roi1
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi2,roi2,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi2,aang,aang,aang,20250808,20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi2,2.0,fish2,24hpf,24.0,roi2,2.0,mem-mchilada lyso-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,2,2,20250808-plate63-slot2-roi2
20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi3,roi3,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish2_24hpf_mem-mchilada_lyso-mSG/roi3,aang,aang,aang,20250808,20250808_mem_organelle,fish2_24hpf_mem-mchilada_lyso-mSG,roi3,2.0,fish2,24hpf,24.0,roi3,3.0,mem-mchilada lyso-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,2,3,20250808-plate63-slot2-roi3
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi1,roi1,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi1,aang,aang,aang,20250808,20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi1,3.0,fish3,24hpf,24.0,roi1,1.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,3,1,20250808-plate63-slot3-roi1
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi2,roi2,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi2,aang,aang,aang,20250808,20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi2,3.0,fish3,24hpf,24.0,roi2,2.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,3,2,20250808-plate63-slot3-roi2
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi3,roi3,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi3,aang,aang,aang,20250808,20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi3,3.0,fish3,24hpf,24.0,roi3,3.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,3,3,20250808-plate63-slot3-roi3
20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi4,roi4,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish3_24hpf_mem-mchilada_mito-mSG/roi4,aang,aang,aang,20250808,20250808_mem_organelle,fish3_24hpf_mem-mchilada_mito-mSG,roi4,3.0,fish3,24hpf,24.0,roi4,4.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,3,4,20250808-plate63-slot3-roi4
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi1,roi1,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi1,aang,aang,aang,20250808,20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi1,4.0,fish4,24hpf,24.0,roi1,1.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,4,1,20250808-plate63-slot4-roi1
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi2,roi2,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi2,aang,aang,aang,20250808,20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi2,4.0,fish4,24hpf,24.0,roi2,2.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,4,2,20250808-plate63-slot4-roi2
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi3,roi3,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi3,aang,aang,aang,20250808,20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi3,4.0,fish4,24hpf,24.0,roi3,3.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,4,3,20250808-plate63-slot4-roi3
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi4,roi4,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi4,aang,aang,aang,20250808,20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi4,4.0,fish4,24hpf,24.0,roi4,4.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,4,4,20250808-plate63-slot4-roi4
20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi5,roi5,300.0,/clusterfs/vast/abcabc/Aang_Foundation/20250808_mem_organelle/fish4_24hpf_mem-mchilada_mito-mSG/roi5,aang,aang,aang,20250808,20250808_mem_organelle,fish4_24hpf_mem-mchilada_mito-mSG,roi5,4.0,fish4,24hpf,24.0,roi5,5.0,mem-mchilada mito-mSG,[],,20250808_mem_organelle,,,,,,,,,,inferred,20250808,1,inferred,20250808::20250808_mem_organelle::1,63,4,5,20250808-plate63-slot4-roi5
