date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,ZF female genotype,ZF male genotype,additional plasmids injected,additional mRNAs injected,additonal proteins injected,additonal dye and chemicals,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id
20250924_mem-mito,fish3_24hpf_roi6,fish3_24hpf_roi6,fish3_24hpf_roi6,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi6,aang,20250924_mem-mito,20250924,fish3_24hpf_roi6,fish3_24hpf_roi6,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi6,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924,1,inferred,20250924::20250924_mem-mito::1,90,3,6,20250924-plate90-slot3-roi6
20250924_mem-mito,fish3_24hpf_roi7,fish3_24hpf_roi7,fish3_24hpf_roi7,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish3_24hpf_roi7,aang,20250924_mem-mito,20250924,fish3_24hpf_roi7,fish3_24hpf_roi7,fish3,3.0,24.0,,fish3,[],,fish3_24hpf_roi7,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924,1,inferred,20250924::20250924_mem-mito::1,90,3,7,20250924-plate90-slot3-roi7
20250924_mem-mito,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi1,aang,20250924_mem-mito,20250924,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi1,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924,1,inferred,20250924::20250924_mem-mito::1,90,4,1,20250924-plate90-slot4-roi1
20250924_mem-mito,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,400,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi2,aang,20250924_mem-mito,20250924,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi2,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924,1,inferred,20250924::20250924_mem-mito::1,90,4,2,20250924-plate90-slot4-roi2
20250924_mem-mito,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4_24hpf_roi3,458,/clusterfs/vast/abcabc/Aang_Foundation/20250924_mem-mito/fish4_24hpf_roi3,aang,20250924_mem-mito,20250924,fish4_24hpf_roi3,fish4_24hpf_roi3,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi3,20250924_mem-mito,20250924_mem-mito,20250924_mem-mito,20250924,2025-09-24,2025-09-24,1,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250924_mem-mito,sheet,20250924,1,inferred,20250924::20250924_mem-mito::1,90,4,3,20250924-plate90-slot4-roi3
20250925_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi1,aang,20250925_mem-mito,20250925,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi1,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925,1,inferred,20250925::20250925_mem-mito::1,91,1,1,20250925-plate91-slot1-roi1
20250925_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi2,aang,20250925_mem-mito,20250925,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi2,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925,1,inferred,20250925::20250925_mem-mito::1,91,1,2,20250925-plate91-slot1-roi2
20250925_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish1_48hpf_roi3,aang,20250925_mem-mito,20250925,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi3,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925,1,inferred,20250925::20250925_mem-mito::1,91,1,3,20250925-plate91-slot1-roi3
20250925_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi1,aang,20250925_mem-mito,20250925,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi1,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925,1,inferred,20250925::20250925_mem-mito::1,91,2,1,20250925-plate91-slot2-roi1
20250925_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi2,aang,20250925_mem-mito,20250925,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi2,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925,1,inferred,20250925::20250925_mem-mito::1,91,2,2,20250925-plate91-slot2-roi2
20250925_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi3,aang,20250925_mem-mito,20250925,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi3,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925,1,inferred,20250925::20250925_mem-mito::1,91,2,3,20250925-plate91-slot2-roi3
20250925_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250925_mem-mito/fish3_48hpf_roi4,aang,20250925_mem-mito,20250925,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi4,20250925_mem-mito,20250925_mem-mito,20250925_mem-mito,20250925,2025-09-25,2025-09-25,2,casper/rnf,from Swinburne lab - tank ID 344 (F1 of allele 45385),,2xCox8A:mSG,,,2025-09-23,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250925_mem-mito,sheet,20250925,1,inferred,20250925::20250925_mem-mito::1,91,2,4,20250925-plate91-slot2-roi4
20250926_mem-mito,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1_48hpf_roi1,335,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi1,aang,20250926_mem-mito,20250926,fish1_48hpf_roi1,fish1_48hpf_roi1,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi1,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,1,1,20250926-plate92-slot1-roi1
20250926_mem-mito,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi2,aang,20250926_mem-mito,20250926,fish1_48hpf_roi2,fish1_48hpf_roi2,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi2,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,1,2,20250926-plate92-slot1-roi2
20250926_mem-mito,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi3,aang,20250926_mem-mito,20250926,fish1_48hpf_roi3,fish1_48hpf_roi3,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi3,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,1,3,20250926-plate92-slot1-roi3
20250926_mem-mito,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish1_48hpf_roi4,aang,20250926_mem-mito,20250926,fish1_48hpf_roi4,fish1_48hpf_roi4,fish1,1.0,48.0,,fish1,[],,fish1_48hpf_roi4,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,1,4,20250926-plate92-slot1-roi4
20250926_mem-mito,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi1,aang,20250926_mem-mito,20250926,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi1,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,2,1,20250926-plate92-slot2-roi1
20250926_mem-mito,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi2,aang,20250926_mem-mito,20250926,fish2_48hpf_roi2,fish2_48hpf_roi2,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi2,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,2,2,20250926-plate92-slot2-roi2
20250926_mem-mito,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi3,aang,20250926_mem-mito,20250926,fish2_48hpf_roi3,fish2_48hpf_roi3,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi3,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,2,3,20250926-plate92-slot2-roi3
20250926_mem-mito,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2_48hpf_roi4,407,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish2_48hpf_roi4,aang,20250926_mem-mito,20250926,fish2_48hpf_roi4,fish2_48hpf_roi4,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi4,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,2,4,20250926-plate92-slot2-roi4
20250926_mem-mito,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi1,aang,20250926_mem-mito,20250926,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi1,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,3,1,20250926-plate92-slot3-roi1
20250926_mem-mito,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi2,aang,20250926_mem-mito,20250926,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi2,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,3,2,20250926-plate92-slot3-roi2
20250926_mem-mito,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi3,aang,20250926_mem-mito,20250926,fish3_48hpf_roi3,fish3_48hpf_roi3,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi3,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,3,3,20250926-plate92-slot3-roi3
20250926_mem-mito,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish3_48hpf_roi4,aang,20250926_mem-mito,20250926,fish3_48hpf_roi4,fish3_48hpf_roi4,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi4,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,3,4,20250926-plate92-slot3-roi4
20250926_mem-mito,fish_48hpf_roi1,fish_48hpf_roi1,fish_48hpf_roi1,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi1,aang,20250926_mem-mito,20250926,fish_48hpf_roi1,fish_48hpf_roi1,fish1,1.0,,,fish_48hpf_roi1,[],,fish1,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,1,5,20250926-plate92-slot1-roi5
20250926_mem-mito,fish_48hpf_roi2,fish_48hpf_roi2,fish_48hpf_roi2,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi2,aang,20250926_mem-mito,20250926,fish_48hpf_roi2,fish_48hpf_roi2,fish2,2.0,,,fish_48hpf_roi2,[],,fish2,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,2,5,20250926-plate92-slot2-roi5
20250926_mem-mito,fish_48hpf_roi3,fish_48hpf_roi3,fish_48hpf_roi3,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi3,aang,20250926_mem-mito,20250926,fish_48hpf_roi3,fish_48hpf_roi3,fish3,3.0,,,fish_48hpf_roi3,[],,fish3,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,3,5,20250926-plate92-slot3-roi5
20250926_mem-mito,fish_48hpf_roi4,fish_48hpf_roi4,fish_48hpf_roi4,600,/clusterfs/vast/abcabc/Aang_Foundation/20250926_mem-mito/fish_48hpf_roi4,aang,20250926_mem-mito,20250926,fish_48hpf_roi4,fish_48hpf_roi4,fish4,4.0,,,fish_48hpf_roi4,[],,fish4,20250926_mem-mito,20250926_mem-mito,20250926_mem-mito,20250926,2025-09-26,2025-09-26,1,casper/rnf,ef1a:2xLynk:tdmChilada (F1 of allele 315),,2xCox8A:mSG,,,2025-09-24,"skin, spinal_cord, hindbrain, brain, muscle",,,X:\abcabc\Aang_Foundation\20250926_mem-mito,sheet,20250926,1,inferred,20250926::20250926_mem-mito::1,92,4,1,20250926-plate92-slot4-roi1
20251001_mem-histone,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,2340,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi1,aang,20251001_mem-histone,20251001,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,1,1,20251001-plate93-slot1-roi1
20251001_mem-histone,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish1_24hpf_roi2,aang,20251001_mem-histone,20251001,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi2,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,1,2,20251001-plate93-slot1-roi2
20251001_mem-histone,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi1,aang,20251001_mem-histone,20251001,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi1,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,2,1,20251001-plate93-slot2-roi1
20251001_mem-histone,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi2,aang,20251001_mem-histone,20251001,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi2,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,2,2,20251001-plate93-slot2-roi2
20251001_mem-histone,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish2_24hpf_roi3,aang,20251001_mem-histone,20251001,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2,2.0,24.0,,fish2,[],,fish2_24hpf_roi3,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,2,3,20251001-plate93-slot2-roi3
20251001_mem-histone,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4_24hpf_roi1,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi1,aang,20251001_mem-histone,20251001,fish4_24hpf_roi1,fish4_24hpf_roi1,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi1,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,3,1,20251001-plate93-slot3-roi1
20251001_mem-histone,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4_24hpf_roi2,1920,/clusterfs/vast/abcabc/Aang_Foundation/20251001_mem-histone/fish4_24hpf_roi2,aang,20251001_mem-histone,20251001,fish4_24hpf_roi2,fish4_24hpf_roi2,fish4,4.0,24.0,,fish4,[],,fish4_24hpf_roi2,20251001_mem-histone,20251001_mem-histone,20251001_mem-histone,20251001,2025-10-01,2025-10-01,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-09-30,"skin, spinal_cord, muscle",,,X:\abcabc\Aang_Foundation\20251001_mem-histone,sheet,20251001,1,inferred,20251001::20251001_mem-histone::1,93,3,2,20251001-plate93-slot3-roi2
