date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,experiment_folder,roi_path_date_yyyymmdd,fish_folder,roi_folder,fish_id,fish_number,fish_age_hpf,fish_nickname,fish_raw_norm,roi_anatomy_tokens,roi_anatomy,fish_folder_patched,dataset_slug,dataset_slug_norm,sheet_slug_norm,date_mount_yyyymmdd,date_mount,Date imaged,mount_id,parent_female_name,parent_male_name,treatment_plasmid_names_sheet,additional mRNAs injected,treatment_protein_names_sheet,treatment_dye_names_sheet,Date born,Imaged Locations,Unique Targets with blanks,Unique Targets,Data location,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id,parent_female_name_norm,plasmid_base_code,allele,parent_male_name_norm,plasmid_base_code_male,allele_male,genotype_base_codes,genotype_allele_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,exp_slug_norm,parent_slug_norm,geno_base_codes_v5,geno_alleles_v5,inj_rna_names_v5,inj_plasmid_names_v5,treatment_rna_names_sheet,treatment_plasmid_plasmid_base_code,treatment_rna_rna_base_code,all_unique_organelles,all_fluor_organelles
20251015_mem-histone,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish2_48hpf_roi1,aang,20251015_mem-histone,20251015.0,fish2_48hpf_roi1,fish2_48hpf_roi1,fish2,2.0,48.0,,fish2,[],,fish2_48hpf_roi1,20251015_mem-histone,20251015_mem-histone,20251015_mem-histone,20251015.0,2025-10-15,2025-10-15,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251015_mem-histone,sheet,20251015.0,1.0,inferred,20251015::20251015_mem-histone::1,54.0,2.0,2.0,20251015-plate54-slot2-roi2,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),pDQM005,302,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251015_mem-histone,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi1,aang,20251015_mem-histone,20251015.0,fish3_48hpf_roi1,fish3_48hpf_roi1,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi1,20251015_mem-histone,20251015_mem-histone,20251015_mem-histone,20251015.0,2025-10-15,2025-10-15,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251015_mem-histone,sheet,20251015.0,1.0,inferred,20251015::20251015_mem-histone::1,54.0,3.0,2.0,20251015-plate54-slot3-roi2,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),pDQM005,302,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251015_mem-histone,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish3_48hpf_roi2,aang,20251015_mem-histone,20251015.0,fish3_48hpf_roi2,fish3_48hpf_roi2,fish3,3.0,48.0,,fish3,[],,fish3_48hpf_roi2,20251015_mem-histone,20251015_mem-histone,20251015_mem-histone,20251015.0,2025-10-15,2025-10-15,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251015_mem-histone,sheet,20251015.0,1.0,inferred,20251015::20251015_mem-histone::1,54.0,3.0,4.0,20251015-plate54-slot3-roi4,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),pDQM005,302,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251015_mem-histone,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi1,aang,20251015_mem-histone,20251015.0,fish4_48hpf_roi1,fish4_48hpf_roi1,fish4,4.0,48.0,,fish4,[],,fish4_48hpf_roi1,20251015_mem-histone,20251015_mem-histone,20251015_mem-histone,20251015.0,2025-10-15,2025-10-15,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251015_mem-histone,sheet,20251015.0,1.0,inferred,20251015::20251015_mem-histone::1,54.0,4.0,2.0,20251015-plate54-slot4-roi2,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),pDQM005,302,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251015_mem-histone,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4_48hpf_roi2,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi2,aang,20251015_mem-histone,20251015.0,fish4_48hpf_roi2,fish4_48hpf_roi2,fish4,4.0,48.0,,fish4,[],,fish4_48hpf_roi2,20251015_mem-histone,20251015_mem-histone,20251015_mem-histone,20251015.0,2025-10-15,2025-10-15,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251015_mem-histone,sheet,20251015.0,1.0,inferred,20251015::20251015_mem-histone::1,54.0,4.0,3.0,20251015-plate54-slot4-roi3,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),pDQM005,302,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251015_mem-histone,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4_48hpf_roi3,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish4_48hpf_roi3,aang,20251015_mem-histone,20251015.0,fish4_48hpf_roi3,fish4_48hpf_roi3,fish4,4.0,48.0,,fish4,[],,fish4_48hpf_roi3,20251015_mem-histone,20251015_mem-histone,20251015_mem-histone,20251015.0,2025-10-15,2025-10-15,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251015_mem-histone,sheet,20251015.0,1.0,inferred,20251015::20251015_mem-histone::1,54.0,4.0,4.0,20251015-plate54-slot4-roi4,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),pDQM005,302,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251015_mem-histone,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish5_48hpf_roi1,aang,20251015_mem-histone,20251015.0,fish5_48hpf_roi1,fish5_48hpf_roi1,fish5,5.0,48.0,,fish5,[],,fish5_48hpf_roi1,20251015_mem-histone,20251015_mem-histone,20251015_mem-histone,20251015.0,2025-10-15,2025-10-15,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251015_mem-histone,sheet,20251015.0,1.0,inferred,20251015::20251015_mem-histone::1,54.0,5.0,1.0,20251015-plate54-slot5-roi1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),pDQM005,302,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251015_mem-histone,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6_48hpf_roi1,4608,/clusterfs/vast/abcabc/Aang_Foundation/20251015_mem-histone/fish6_48hpf_roi1,aang,20251015_mem-histone,20251015.0,fish6_48hpf_roi1,fish6_48hpf_roi1,fish6,6.0,48.0,,fish6,[],,fish6_48hpf_roi1,20251015_mem-histone,20251015_mem-histone,20251015_mem-histone,20251015.0,2025-10-15,2025-10-15,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-13,,"membrane, nuclei",,X:\abcabc\Korra_Foundation\20251015_mem-histone,sheet,20251015.0,1.0,inferred,20251015::20251015_mem-histone::1,54.0,6.0,1.0,20251015-plate54-slot6-roi1,ef1a:2xLynk:tdmSG(J) (F1 of allele 302),pDQM005,302,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251016_mem-mito,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito/fish1_72hpf_roi1,aang,20251016_mem-mito,20251016.0,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi1,20251016_mem-mito,20251016_mem-mito,,,,,,,,,,,,,,,,,unmatched,20251016.0,1.0,inferred,20251016::20251016_mem-mito::1,101.0,1.0,1.0,20251016-plate101-slot1-roi1,nan,,,nan,,,pDQM082,315,,,,,memmito,memmito,pDQM082,315,MGCO-01,,MGCO-01,,,,
20251016_mem-mito_v2,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi1,aang,20251016_mem-mito_v2,20251016.0,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi1,20251016_mem-mito_v2,20251016_mem-mito_v2,20251016_mem-mito_v2,20251016.0,2025-10-16,2025-10-16,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,,2025-10-08,blood vessel,"membrane, mitochondria",,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,sheet,20251016.0,1.0,inferred,20251016::20251016_mem-mito_v2::1,102.0,1.0,1.0,20251016-plate102-slot1-roi1,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,casper/rnf,,,pDQM082,315,,,,,memmitov2,,,,,,MGCO-01,,,,
20251016_mem-mito_v2,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,272,/clusterfs/vast/abcabc/Aang_Foundation/20251016_mem-mito_v2/fish1_72hpf_roi2,aang,20251016_mem-mito_v2,20251016.0,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi2,20251016_mem-mito_v2,20251016_mem-mito_v2,20251016_mem-mito_v2,20251016.0,2025-10-16,2025-10-16,2,ef1a:2xLynk:tdmChilada (F1 of allele 315),casper/rnf,MGCO-28(ef1a-extended-2Xcox8A-linker-mStayGold-SV40-attb-tol2),,,,2025-10-08,blood vessel,"membrane, mitochondria",,X:\abcabc\Aang_Foundation\20251016_mem-mito_v2,sheet,20251016.0,1.0,inferred,20251016::20251016_mem-mito_v2::1,102.0,1.0,2.0,20251016-plate102-slot1-roi2,ef1a:2xLynk:tdmChilada (F1 of allele 315),pDQM082,315,casper/rnf,,,pDQM082,315,,,,,memmitov2,,,,,,MGCO-01,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,8,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test,aang,20251017_nuclear_envelope,20251017.0,fish1_24hpf_roi1_test,fish1_24hpf_roi1_test,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1_test,20251017_nuclear_envelope,20251017_nuclear_envelope,20251017_nuclear_envelope,20251017.0,2025-10-17,2025-10-17,2,casper/rnf,casper/rnf,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,,2025-10-16,,,,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope,sheet,20251017.0,1.0,inferred,20251017::20251017_nuclear_envelope::1,103.0,1.0,1.0,20251017-plate103-slot1-roi1,casper/rnf,,,casper/rnf,,,,,,,,,nuclearenvelope,,,,,,,,,,
20251017_nuclear_envelope,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,256,/clusterfs/vast/abcabc/Aang_Foundation/20251017_nuclear_envelope/fish1_24hpf_roi1_test_SIM,aang,20251017_nuclear_envelope,20251017.0,fish1_24hpf_roi1_test_SIM,fish1_24hpf_roi1_test_SIM,fish1,1.0,24.0,,fish1,[],,fish1_24hpf_roi1_test_SIM,20251017_nuclear_envelope,20251017_nuclear_envelope,20251017_nuclear_envelope,20251017.0,2025-10-17,2025-10-17,2,casper/rnf,casper/rnf,MGCO54(nuclearenvelope-A2UCOE-attb_entire+pDQM147-LEMD2-mStayGold),,,,2025-10-16,,,,X:\abcabc\Aang_Foundation\20251017_nuclear_envelope,sheet,20251017.0,1.0,inferred,20251017::20251017_nuclear_envelope::1,103.0,1.0,2.0,20251017-plate103-slot1-roi2,casper/rnf,,,casper/rnf,,,,,,,,,nuclearenvelope,,,,,,,,,,
20251020_mem-histone,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi1,aang,20251020_mem-histone,20251020.0,fish1_72hpf_roi1,fish1_72hpf_roi1,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi1,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,4.0,20251020-plate57-slot1-roi4,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi2,aang,20251020_mem-histone,20251020.0,fish1_72hpf_roi2,fish1_72hpf_roi2,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi2,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,8.0,20251020-plate57-slot1-roi8,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1_72hpf_roi3,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi3,aang,20251020_mem-histone,20251020.0,fish1_72hpf_roi3,fish1_72hpf_roi3,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi3,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,11.0,20251020-plate57-slot1-roi11,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1_72hpf_roi4,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi4,aang,20251020_mem-histone,20251020.0,fish1_72hpf_roi4,fish1_72hpf_roi4,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi4,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,16.0,20251020-plate57-slot1-roi16,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi5,fish1_72hpf_roi5,fish1_72hpf_roi5,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi5,aang,20251020_mem-histone,20251020.0,fish1_72hpf_roi5,fish1_72hpf_roi5,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi5,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,19.0,20251020-plate57-slot1-roi19,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi6,fish1_72hpf_roi6,fish1_72hpf_roi6,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi6,aang,20251020_mem-histone,20251020.0,fish1_72hpf_roi6,fish1_72hpf_roi6,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi6,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,21.0,20251020-plate57-slot1-roi21,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish1_72hpf_roi7,fish1_72hpf_roi7,fish1_72hpf_roi7,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish1_72hpf_roi7,aang,20251020_mem-histone,20251020.0,fish1_72hpf_roi7,fish1_72hpf_roi7,fish1,1.0,72.0,,fish1,[],,fish1_72hpf_roi7,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,1.0,23.0,20251020-plate57-slot1-roi23,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi1,aang,20251020_mem-histone,20251020.0,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi1,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,2.0,3.0,20251020-plate57-slot2-roi3,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish2_72hpf_roi2,aang,20251020_mem-histone,20251020.0,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2,2.0,72.0,,fish2,[],,fish2_72hpf_roi2,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,1,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"muscle, hindbrain, skin, blood vessel","membrane, nuclei",,X:\abcabc\Aang_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,2.0,7.0,20251020-plate57-slot2-roi7,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3_72hpf_roi1,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi1,aang,20251020_mem-histone,20251020.0,fish3_72hpf_roi1,fish3_72hpf_roi1,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi1,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,3.0,2.0,20251020-plate57-slot3-roi2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
20251020_mem-histone,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3_72hpf_roi2,3072,/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi2,aang,20251020_mem-histone,20251020.0,fish3_72hpf_roi2,fish3_72hpf_roi2,fish3,3.0,72.0,,fish3,[],,fish3_72hpf_roi2,20251020_mem-histone,20251020_mem-histone,20251020_mem-histone,20251020.0,2025-10-20,2025-10-20,2,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),tdmScarlet3S2:H2B-tol2 (F1 of allele 324),,,,,2025-10-17,"skin, hindbrain, muscle, blood vessel","membrane, nuclei",,X:\abcabc\Korra_Foundation\20251020_mem-histone,sheet,20251020.0,1.0,inferred,20251020::20251020_mem-histone::1,57.0,3.0,4.0,20251020-plate57-slot3-roi4,ef1a:2xLynk:tdmSG(J) (F1 of allele 301),pDQM005,301,tdmScarlet3S2:H2B-tol2 (F1 of allele 324),pDQM133,324,pDQM133,324,tdmScarlet3,H2B,histone,tdmScarlet3(histone),memhistone,memhistone,"pDQM005,pDQM133","302,324",,,,,,histone,tdmScarlet3(histone)
