roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,genotype_base_codes,genotype_allele_codes,treatment_rna_rna_base_code,treatment_plasmid_plasmid_base_code,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,treatment_marker_fluor_codes,treatment_marker_tag_codes,treatment_marker_localizations,treatment_marker_fluor_loc_labels,all_unique_organelles,all_fluor_organelles,link_source,day_plate_num
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi1,20251020-plate1-slot3-roi2,20251020,57.0,3.0,2.0,20251020_mem-histone,20251020_mem-histone,fish3,3.0,72.0,,3072,20251020_mem-histone,2025-10-20,2025-10-20,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi2,20251020-plate1-slot3-roi4,20251020,57.0,3.0,4.0,20251020_mem-histone,20251020_mem-histone,fish3,3.0,72.0,,3072,20251020_mem-histone,2025-10-20,2025-10-20,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251020_mem-histone/fish3_72hpf_roi3,20251020-plate1-slot3-roi5,20251020,57.0,3.0,5.0,20251020_mem-histone,20251020_mem-histone,fish3,3.0,72.0,,3072,20251020_mem-histone,2025-10-20,2025-10-20,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi1,20251021-plate1-slot1-roi1,20251021,104.0,1.0,1.0,20251021_mem-mito,20251021_mem-mito,fish1,1.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish1_24hpf_roi2,20251021-plate1-slot1-roi2,20251021,104.0,1.0,2.0,20251021_mem-mito,20251021_mem-mito,fish1,1.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi1,20251021-plate1-slot2-roi1,20251021,104.0,2.0,1.0,20251021_mem-mito,20251021_mem-mito,fish2,2.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish2_24hpf_roi2,20251021-plate1-slot2-roi2,20251021,104.0,2.0,2.0,20251021_mem-mito,20251021_mem-mito,fish2,2.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi1,20251021-plate1-slot3-roi1,20251021,104.0,3.0,1.0,20251021_mem-mito,20251021_mem-mito,fish3,3.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish3_24hpf_roi2,20251021-plate1-slot3-roi2,20251021,104.0,3.0,2.0,20251021_mem-mito,20251021_mem-mito,fish3,3.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish4_24hpf_roi1,20251021-plate1-slot4-roi1,20251021,104.0,4.0,1.0,20251021_mem-mito,20251021_mem-mito,fish4,4.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish5_24hpf_roi1,20251021-plate1-slot5-roi1,20251021,104.0,5.0,1.0,20251021_mem-mito,20251021_mem-mito,fish5,5.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi1,20251021-plate1-slot6-roi1,20251021,104.0,6.0,1.0,20251021_mem-mito,20251021_mem-mito,fish6,6.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito/fish6_24hpf_roi2,20251021-plate1-slot6-roi2,20251021,104.0,6.0,2.0,20251021_mem-mito,20251021_mem-mito,fish6,6.0,24.0,,544,20251021_mem-mito,2025-10-21,2025-10-21,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish1_24hpf_roi1,20251021-plate2-slot1-roi1,20251021,105.0,1.0,1.0,20251021_mem-mito_v2,20251021_mem-mito_v2,fish1,1.0,24.0,,544,20251021_mem-mito_v2,2025-10-22,2025-10-21,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria),sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi1,20251021-plate2-slot2-roi1,20251021,105.0,2.0,1.0,20251021_mem-mito_v2,20251021_mem-mito_v2,fish2,2.0,24.0,,544,20251021_mem-mito_v2,2025-10-22,2025-10-21,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria),sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish2_24hpf_roi2,20251021-plate2-slot2-roi2,20251021,105.0,2.0,2.0,20251021_mem-mito_v2,20251021_mem-mito_v2,fish2,2.0,24.0,,544,20251021_mem-mito_v2,2025-10-22,2025-10-21,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria),sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi1,20251021-plate2-slot3-roi1,20251021,105.0,3.0,1.0,20251021_mem-mito_v2,20251021_mem-mito_v2,fish4,4.0,24.0,,544,20251021_mem-mito_v2,2025-10-22,2025-10-21,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria),sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi2,20251021-plate2-slot3-roi2,20251021,105.0,3.0,2.0,20251021_mem-mito_v2,20251021_mem-mito_v2,fish4,4.0,24.0,,544,20251021_mem-mito_v2,2025-10-22,2025-10-21,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria),sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi3,20251021-plate2-slot3-roi3,20251021,105.0,3.0,3.0,20251021_mem-mito_v2,20251021_mem-mito_v2,fish4,4.0,24.0,,544,20251021_mem-mito_v2,2025-10-22,2025-10-21,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria),sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251021_mem-mito_v2/fish4_24hpf_roi4,20251021-plate2-slot3-roi4,20251021,105.0,3.0,4.0,20251021_mem-mito_v2,20251021_mem-mito_v2,fish4,4.0,24.0,,544,20251021_mem-mito_v2,2025-10-22,2025-10-21,,,MGCO-01,,,,,,mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),mitochondria,mStayGold(mitochondria),sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish1_48hpf_roi1,20251022-plate2-slot1-roi1,20251022,106.0,1.0,1.0,20251022_mem-mito,20251022_mem-mito,fish1,1.0,48.0,,544,20251022_mem-mito,2025-10-23,2025-10-22,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi1,20251022-plate2-slot2-roi1,20251022,106.0,2.0,1.0,20251022_mem-mito,20251022_mem-mito,fish3,3.0,48.0,,544,20251022_mem-mito,2025-10-23,2025-10-22,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish3_48hpf_roi2,20251022-plate2-slot2-roi2,20251022,106.0,2.0,2.0,20251022_mem-mito,20251022_mem-mito,fish3,3.0,48.0,,544,20251022_mem-mito,2025-10-23,2025-10-22,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251022_mem-mito/fish4_48hpf_roi1,20251022-plate2-slot3-roi1,20251022,106.0,3.0,1.0,20251022_mem-mito,20251022_mem-mito,fish4,4.0,48.0,,544,20251022_mem-mito,2025-10-23,2025-10-22,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi1,20251023-plate1-slot1-roi1,20251023,107.0,1.0,1.0,20251023_mem-mito,20251023_mem-mito,fish1,1.0,24.0,,544,20251023_mem-mito,2025-10-24,2025-10-23,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish1_24hpf_roi2,20251023-plate1-slot1-roi2,20251023,107.0,1.0,2.0,20251023_mem-mito,20251023_mem-mito,fish1,1.0,24.0,,544,20251023_mem-mito,2025-10-24,2025-10-23,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251023_mem-mito/fish3_24hpf_roi1,20251023-plate1-slot2-roi1,20251023,107.0,2.0,1.0,20251023_mem-mito,20251023_mem-mito,fish3,3.0,24.0,,544,20251023_mem-mito,2025-10-24,2025-10-23,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi1,20251027-plate1-slot1-roi1,20251027,60.0,1.0,1.0,20251027_mem-histone,20251027_mem-histone,fish1,1.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi2,20251027-plate1-slot1-roi3,20251027,60.0,1.0,3.0,20251027_mem-histone,20251027_mem-histone,fish1,1.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi1,20251027-plate1-slot2-roi1,20251027,60.0,2.0,1.0,20251027_mem-histone,20251027_mem-histone,fish3,3.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi2,20251027-plate1-slot2-roi4,20251027,60.0,2.0,4.0,20251027_mem-histone,20251027_mem-histone,fish3,3.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi3,20251027-plate1-slot2-roi5,20251027,60.0,2.0,5.0,20251027_mem-histone,20251027_mem-histone,fish3,3.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi4,20251027-plate1-slot2-roi7,20251027,60.0,2.0,7.0,20251027_mem-histone,20251027_mem-histone,fish3,3.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi5,20251027-plate1-slot2-roi9,20251027,60.0,2.0,9.0,20251027_mem-histone,20251027_mem-histone,fish3,3.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi6,20251027-plate1-slot2-roi11,20251027,60.0,2.0,11.0,20251027_mem-histone,20251027_mem-histone,fish3,3.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi7,20251027-plate1-slot2-roi13,20251027,60.0,2.0,13.0,20251027_mem-histone,20251027_mem-histone,fish3,3.0,120.0,,4608,20251027_mem-histone,2025-10-27,2025-10-27,"pDQM005,pDQM133","302,324",,,tdmSG|tdmScarlet3,2xLynk|H2B,membrane|histone,tdmSG(membrane)|tdmScarlet3(histone),,,,,"membrane,histone","tdmSG(membrane),tdmScarlet3(histone)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-mito/fish1_24hpf_roi1,20251028-plate1-slot1-roi1,20251028,108.0,1.0,1.0,20251028_mem-mito,20251028_mem-mito,fish1,1.0,24.0,,989,20251028_mem-mito,2025-10-28,2025-10-28,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish1_24hpf_roi1,20251028-plate2-slot1-roi1,20251028,109.0,1.0,1.0,20251028_mem-peroxi,20251028_mem-peroxi,fish1,1.0,24.0,,1911,20251028_mem-peroxi,2025-10-28,2025-10-28,pDQM136,325.0,MGCO-49,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,skl,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi1,20251028-plate2-slot2-roi1,20251028,109.0,2.0,1.0,20251028_mem-peroxi,20251028_mem-peroxi,fish4,4.0,24.0,,612,20251028_mem-peroxi,2025-10-28,2025-10-28,pDQM136,325.0,MGCO-49,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,skl,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi2,20251028-plate2-slot2-roi2,20251028,109.0,2.0,2.0,20251028_mem-peroxi,20251028_mem-peroxi,fish4,4.0,24.0,,612,20251028_mem-peroxi,2025-10-28,2025-10-28,pDQM136,325.0,MGCO-49,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,skl,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi1,20251028-plate2-slot3-roi1,20251028,109.0,3.0,1.0,20251028_mem-peroxi,20251028_mem-peroxi,fish5,5.0,24.0,,612,20251028_mem-peroxi,2025-10-28,2025-10-28,pDQM136,325.0,MGCO-49,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,skl,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi2,20251028-plate2-slot3-roi2,20251028,109.0,3.0,2.0,20251028_mem-peroxi,20251028_mem-peroxi,fish5,5.0,24.0,,612,20251028_mem-peroxi,2025-10-28,2025-10-28,pDQM136,325.0,MGCO-49,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,skl,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish1_24hpf_roi1,20251028-plate3-slot1-roi1,20251028,110.0,1.0,1.0,20251028_mem-peroxi2,20251028_mem-peroxi2,fish1,1.0,24.0,,612,20251028_mem-peroxi2,2025-10-29,2025-10-28,pDQM136,325.0,MGCO-52,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,ABCDpmp70,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,3
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish2_24hpf_roi1,20251028-plate3-slot2-roi1,20251028,110.0,2.0,1.0,20251028_mem-peroxi2,20251028_mem-peroxi2,fish2,2.0,24.0,,612,20251028_mem-peroxi2,2025-10-29,2025-10-28,pDQM136,325.0,MGCO-52,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,ABCDpmp70,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,3
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish4_24hpf_roi1,20251028-plate3-slot3-roi1,20251028,110.0,3.0,1.0,20251028_mem-peroxi2,20251028_mem-peroxi2,fish4,4.0,24.0,,612,20251028_mem-peroxi2,2025-10-29,2025-10-28,pDQM136,325.0,MGCO-52,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,ABCDpmp70,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,3
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish5_24hpf_roi1,20251028-plate3-slot4-roi1,20251028,110.0,4.0,1.0,20251028_mem-peroxi2,20251028_mem-peroxi2,fish5,5.0,24.0,,816,20251028_mem-peroxi2,2025-10-29,2025-10-28,pDQM136,325.0,MGCO-52,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,ABCDpmp70,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,3
/clusterfs/vast/abcabc/Aang_Foundation/20251028_mem-peroxi2/fish6_24hpf_roi1,20251028-plate3-slot5-roi1,20251028,110.0,5.0,1.0,20251028_mem-peroxi2,20251028_mem-peroxi2,fish6,6.0,24.0,,816,20251028_mem-peroxi2,2025-10-29,2025-10-28,pDQM136,325.0,MGCO-52,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,ABCDpmp70,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,3
/clusterfs/vast/abcabc/Aang_Foundation/20251029_peroxi/fish1_roi1,20251029-plate2-slot1-roi1,20251029,111.0,1.0,1.0,20251029_peroxi,20251029_peroxi,fish1,1.0,,,2,20251029_peroxi,2025-10-30,2025-10-29,pDQM136,325,MGCO-49,,tdmScarlet3,2xLynk,membrane,tdmScarlet3(membrane),mStayGold,skl,Peroxisome,mStayGold(Peroxisome),"membrane,Peroxisome","tdmScarlet3(membrane),mStayGold(Peroxisome)",sheet,2
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish1_24hpf_roi1,20251105-plate1-slot1-roi1,20251105,112.0,1.0,1.0,20251105_mem-mito,20251105_mem-mito,fish1,1.0,24.0,,408,20251105_mem-mito,2025-11-05,2025-11-05,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi1,20251105-plate1-slot2-roi1,20251105,112.0,2.0,1.0,20251105_mem-mito,20251105_mem-mito,fish2,2.0,24.0,,408,20251105_mem-mito,2025-11-05,2025-11-05,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi2,20251105-plate1-slot2-roi2,20251105,112.0,2.0,2.0,20251105_mem-mito,20251105_mem-mito,fish2,2.0,24.0,,340,20251105_mem-mito,2025-11-05,2025-11-05,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi1,20251105-plate1-slot3-roi1,20251105,112.0,3.0,1.0,20251105_mem-mito,20251105_mem-mito,fish3,3.0,24.0,,272,20251105_mem-mito,2025-11-05,2025-11-05,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
/clusterfs/vast/abcabc/Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi2,20251105-plate1-slot3-roi2,20251105,112.0,3.0,2.0,20251105_mem-mito,20251105_mem-mito,fish3,3.0,24.0,,272,20251105_mem-mito,2025-11-05,2025-11-05,pDQM082,315,MGCO-01,,tdmChilada,2xLynk,membrane,tdmChilada(membrane),mStayGold,2Xcox8A,mitochondria,mStayGold(mitochondria),"membrane,mitochondria","tdmChilada(membrane),mStayGold(mitochondria)",sheet,1
