date_experiment,fish,roi_rel,roi_name,roi_tiffs,roi_dir,dataset,roi_path_date_yyyymmdd,experiment_folder,fish_folder,roi_folder,fish_number,fish_id,fish_age_token,fish_age_hpf,roi_index_token,roi_index,fish_nickname,roi_anatomy_tokens,roi_anatomy,dataset_slug,imaging_date_from_sheet,date_mount,Date imaged,Data location,ZF female genotype,ZF male genotype,link_source,plate_date,mount_id_inferred,mount_id_source,plate_key,plate_id_filled,slot_id_filled,roi_index_within_slot,bruker_roi_id,parent_female_name,parent_male_name,parent_female_norm,parent_male_norm,female_parent_name_norm,female_plasmid_base_code,female_allele,female_injected_rna,female_injected_plasmid,male_parent_name_norm,male_plasmid_base_code,male_allele,male_injected_rna,male_injected_plasmid,genotype_base_codes,genotype_allele_codes,treatment_plasmid_base_codes,treatment_rna_base_codes,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,data_location_norm,treatment_plasmid_names_sheet,treatment_rna_names_sheet,treatment_protein_names_sheet,treatment_dye_names_sheet,treatment_rna_names_norm,treatment_plasmid_names_norm,treatment_marker_fluor_codes_x,treatment_marker_tag_codes_x,treatment_marker_localizations_x,treatment_marker_fusion_labels_x,treatment_fluor_organelles_x,treatment_marker_fluor_codes_y,treatment_marker_tag_codes_y,treatment_marker_localizations_y,treatment_marker_fusion_labels_y,treatment_fluor_organelles_y
20250903_lifeact-mSG,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,82,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi3,aang,20250903,20250903_lifeact-mSG,fish1_24hpf_roi3,fish1_24hpf_roi3,1.0,fish1,24hpf,24.0,roi3,3.0,,[],,20250903_lifeact-mSG,20250903,2025-09-03,2025-09-03,,,,inferred,20250903,1,inferred,20250903::20250903_lifeact-mSG::1,80,1,3,20250903-plate80-slot1-roi3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250903_lifeact-mSG,fish1_24hpf_roi3_2,fish1_24hpf_roi3_2,fish1_24hpf_roi3_2,1312,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish1_24hpf_roi3_2,aang,20250903,20250903_lifeact-mSG,fish1_24hpf_roi3_2,fish1_24hpf_roi3_2,1.0,fish1,24hpf,24.0,roi3,3.0,2,[],,20250903_lifeact-mSG,20250903,2025-09-03,2025-09-03,,,,inferred,20250903,1,inferred,20250903::20250903_lifeact-mSG::1,80,1,4,20250903-plate80-slot1-roi4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250903_lifeact-mSG,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,656,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi1,aang,20250903,20250903_lifeact-mSG,fish2_24hpf_roi1,fish2_24hpf_roi1,2.0,fish2,24hpf,24.0,roi1,1.0,,[],,20250903_lifeact-mSG,20250903,2025-09-03,2025-09-03,,,,inferred,20250903,1,inferred,20250903::20250903_lifeact-mSG::1,80,2,1,20250903-plate80-slot2-roi1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250903_lifeact-mSG,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,656,/clusterfs/vast/abcabc/Aang_Foundation/20250903_lifeact-mSG/fish2_24hpf_roi2,aang,20250903,20250903_lifeact-mSG,fish2_24hpf_roi2,fish2_24hpf_roi2,2.0,fish2,24hpf,24.0,roi2,2.0,,[],,20250903_lifeact-mSG,20250903,2025-09-03,2025-09-03,,,,inferred,20250903,1,inferred,20250903::20250903_lifeact-mSG::1,80,2,2,20250903-plate80-slot2-roi2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250904_lifeact-mSG,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,656,/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi1,aang,20250904,20250904_lifeact-mSG,fish1_24hpf_roi1,fish1_24hpf_roi1,1.0,fish1,24hpf,24.0,roi1,1.0,,[],,20250904_lifeact-mSG,20250904,2025-09-04,2025-09-04,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),sheet,20250904,1,inferred,20250904::20250904_lifeact-mSG::1,81,1,1,20250904-plate81-slot1-roi1,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),casper/rnf,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),casper/rnf,,,,,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),pDQM136,325,,,pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250904_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250904_lifeact-mSG,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,25,/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi2,aang,20250904,20250904_lifeact-mSG,fish1_24hpf_roi2,fish1_24hpf_roi2,1.0,fish1,24hpf,24.0,roi2,2.0,,[],,20250904_lifeact-mSG,20250904,2025-09-04,2025-09-04,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),sheet,20250904,1,inferred,20250904::20250904_lifeact-mSG::1,81,1,2,20250904-plate81-slot1-roi2,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),casper/rnf,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),casper/rnf,,,,,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),pDQM136,325,,,pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250904_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250904_lifeact-mSG,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,656,/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi3,aang,20250904,20250904_lifeact-mSG,fish1_24hpf_roi3,fish1_24hpf_roi3,1.0,fish1,24hpf,24.0,roi3,3.0,,[],,20250904_lifeact-mSG,20250904,2025-09-04,2025-09-04,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),sheet,20250904,1,inferred,20250904::20250904_lifeact-mSG::1,81,1,3,20250904-plate81-slot1-roi3,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),casper/rnf,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),casper/rnf,,,,,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),pDQM136,325,,,pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250904_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250904_lifeact-mSG,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,656,/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi4,aang,20250904,20250904_lifeact-mSG,fish1_24hpf_roi4,fish1_24hpf_roi4,1.0,fish1,24hpf,24.0,roi4,4.0,,[],,20250904_lifeact-mSG,20250904,2025-09-04,2025-09-04,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),sheet,20250904,1,inferred,20250904::20250904_lifeact-mSG::1,81,1,4,20250904-plate81-slot1-roi4,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),casper/rnf,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),casper/rnf,,,,,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),pDQM136,325,,,pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250904_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250904_lifeact-mSG,fish1_24hpf_roi5,fish1_24hpf_roi5,fish1_24hpf_roi5,656,/clusterfs/vast/abcabc/Aang_Foundation/20250904_lifeact-mSG/fish1_24hpf_roi5,aang,20250904,20250904_lifeact-mSG,fish1_24hpf_roi5,fish1_24hpf_roi5,1.0,fish1,24hpf,24.0,roi5,5.0,,[],,20250904_lifeact-mSG,20250904,2025-09-04,2025-09-04,X:\abcabc\Aang_Foundation\20250904_lifeact-mSG,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),sheet,20250904,1,inferred,20250904::20250904_lifeact-mSG::1,81,1,5,20250904-plate81-slot1-roi5,casper/rnf,ef1a-extended:2xLynk:tdmScarlet3-S2-tol2 (F1 of allele 325),casper/rnf,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),casper/rnf,,,,,ef1a-extended:2xlynk:tdmscarlet3-s2-tol2 (f1 of allele 325),pDQM136,325,,,pDQM136,325,,,tdmScarlet3,2xLynk,membrane,tdmScarlet3::2xLynk,membrane,tdmScarlet3(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250904_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250905_lifeact-mSG,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,656,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi1,aang,20250905,20250905_lifeact-mSG,fish2_72hpf_roi1,fish2_72hpf_roi1,2.0,fish2,72hpf,72.0,roi1,1.0,,[],,20250905_lifeact-mSG,20250905,2025-09-05,2025-09-05,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG,casper/rnf,mem:tdmChilada,sheet,20250905,1,inferred,20250905::20250905_lifeact-mSG::1,82,1,1,20250905-plate82-slot1-roi1,casper/rnf,mem:tdmChilada,casper/rnf,mem:tdmchilada,casper/rnf,,,,,mem:tdmchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250905_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250905_lifeact-mSG,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,257,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi2,aang,20250905,20250905_lifeact-mSG,fish2_72hpf_roi2,fish2_72hpf_roi2,2.0,fish2,72hpf,72.0,roi2,2.0,,[],,20250905_lifeact-mSG,20250905,2025-09-05,2025-09-05,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG,casper/rnf,mem:tdmChilada,sheet,20250905,1,inferred,20250905::20250905_lifeact-mSG::1,82,1,2,20250905-plate82-slot1-roi2,casper/rnf,mem:tdmChilada,casper/rnf,mem:tdmchilada,casper/rnf,,,,,mem:tdmchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250905_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250905_lifeact-mSG,fish2_72hpf_roi3,fish2_72hpf_roi3,fish2_72hpf_roi3,816,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi3,aang,20250905,20250905_lifeact-mSG,fish2_72hpf_roi3,fish2_72hpf_roi3,2.0,fish2,72hpf,72.0,roi3,3.0,,[],,20250905_lifeact-mSG,20250905,2025-09-05,2025-09-05,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG,casper/rnf,mem:tdmChilada,sheet,20250905,1,inferred,20250905::20250905_lifeact-mSG::1,82,1,3,20250905-plate82-slot1-roi3,casper/rnf,mem:tdmChilada,casper/rnf,mem:tdmchilada,casper/rnf,,,,,mem:tdmchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250905_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250905_lifeact-mSG,fish2_72hpf_roi4,fish2_72hpf_roi4,fish2_72hpf_roi4,816,/clusterfs/vast/abcabc/Aang_Foundation/20250905_lifeact-mSG/fish2_72hpf_roi4,aang,20250905,20250905_lifeact-mSG,fish2_72hpf_roi4,fish2_72hpf_roi4,2.0,fish2,72hpf,72.0,roi4,4.0,,[],,20250905_lifeact-mSG,20250905,2025-09-05,2025-09-05,X:\abcabc\Aang_Foundation\20250905_lifeact-mSG,casper/rnf,mem:tdmChilada,sheet,20250905,1,inferred,20250905::20250905_lifeact-mSG::1,82,1,4,20250905-plate82-slot1-roi4,casper/rnf,mem:tdmChilada,casper/rnf,mem:tdmchilada,casper/rnf,,,,,mem:tdmchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(actin),X:/abcabc/Aang_Foundation/20250905_lifeact-mSG,,HC-9 Lifeact:mStayGold,,,HC-9 Lifeact:mStayGold,,mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin),mStayGold,lifeact,actin,mStayGold::lifeact,mStayGold(actin)
20250908_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,fish1_24hpf_roi1,332,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi1,aang,20250908,20250908_mem-mito,fish1_24hpf_roi1,fish1_24hpf_roi1,1.0,fish1,24hpf,24.0,roi1,1.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,1,1,20250908-plate83-slot1-roi1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
20250908_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,fish1_24hpf_roi2,1188,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi2,aang,20250908,20250908_mem-mito,fish1_24hpf_roi2,fish1_24hpf_roi2,1.0,fish1,24hpf,24.0,roi2,2.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,1,2,20250908-plate83-slot1-roi2,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
20250908_mem-mito,fish1_24hpf_roi3,fish1_24hpf_roi3,fish1_24hpf_roi3,450,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi3,aang,20250908,20250908_mem-mito,fish1_24hpf_roi3,fish1_24hpf_roi3,1.0,fish1,24hpf,24.0,roi3,3.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,1,3,20250908-plate83-slot1-roi3,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
20250908_mem-mito,fish1_24hpf_roi4,fish1_24hpf_roi4,fish1_24hpf_roi4,450,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish1_24hpf_roi4,aang,20250908,20250908_mem-mito,fish1_24hpf_roi4,fish1_24hpf_roi4,1.0,fish1,24hpf,24.0,roi4,4.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,1,4,20250908-plate83-slot1-roi4,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
20250908_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,fish2_24hpf_roi1,450,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi1,aang,20250908,20250908_mem-mito,fish2_24hpf_roi1,fish2_24hpf_roi1,2.0,fish2,24hpf,24.0,roi1,1.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,2,1,20250908-plate83-slot2-roi1,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
20250908_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,fish2_24hpf_roi2,300,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi2,aang,20250908,20250908_mem-mito,fish2_24hpf_roi2,fish2_24hpf_roi2,2.0,fish2,24hpf,24.0,roi2,2.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,2,2,20250908-plate83-slot2-roi2,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
20250908_mem-mito,fish2_24hpf_roi3,fish2_24hpf_roi3,fish2_24hpf_roi3,4,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_24hpf_roi3,aang,20250908,20250908_mem-mito,fish2_24hpf_roi3,fish2_24hpf_roi3,2.0,fish2,24hpf,24.0,roi3,3.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,2,3,20250908-plate83-slot2-roi3,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
20250908_mem-mito,fish2_72hpf_roi1,fish2_72hpf_roi1,fish2_72hpf_roi1,2000,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi1,aang,20250908,20250908_mem-mito,fish2_72hpf_roi1,fish2_72hpf_roi1,2.0,fish2,72hpf,72.0,roi1,1.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,2,4,20250908-plate83-slot2-roi4,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
20250908_mem-mito,fish2_72hpf_roi2,fish2_72hpf_roi2,fish2_72hpf_roi2,1200,/clusterfs/vast/abcabc/Aang_Foundation/20250908_mem-mito/fish2_72hpf_roi2,aang,20250908,20250908_mem-mito,fish2_72hpf_roi2,fish2_72hpf_roi2,2.0,fish2,72hpf,72.0,roi2,2.0,,[],,20250908_mem-mito,20250908,2025-09-08,2025-09-08,X:\abcabc\Aang_Foundation\20250908_mem-mito,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,sheet,20250908,1,inferred,20250908::20250908_mem-mito::1,83,2,5,20250908-plate83-slot2-roi5,ef1a:2xLynk:tdm:mChilada,ef1a:2xLynk:tdm:mChilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,ef1a:2xlynk:tdm:mchilada,pDQM082,315,,,pDQM082,315,,,tdmChilada,2xLynk,membrane,tdmChilada::2xLynk,membrane,tdmChilada(membrane)|mStayGold(mitochondria),X:/abcabc/Aang_Foundation/20250908_mem-mito,,2xCox8A:mSG,,,2xCox8A:mSG,,mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria),mStayGold,2Xcox8A,mitochondria,mStayGold::2Xcox8A,mStayGold(mitochondria)
