roi_dir,bruker_roi_id,plate_date,plate_id_filled,slot_id_filled,roi_index_within_slot,dataset_slug,experiment_folder,fish_id,fish_number,fish_age_hpf,roi_anatomy,roi_tiffs,date_experiment,Date imaged,date_mount,genotype_base_codes,genotype_allele_codes,treatment_plasmid_plasmid_base_code,treatment_rna_rna_base_code,genotype_marker_fluor_codes,genotype_marker_tag_codes,genotype_marker_localizations,genotype_marker_fusion_labels,all_unique_organelles,all_fluor_organelles,link_source
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi3,20250513-plate4-slot4-roi3,20250513.0,4.0,4.0,3.0,20250513_skittles,20250513_skittles,fish3,3.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi4,20250513-plate4-slot4-roi4,20250513.0,4.0,4.0,4.0,20250513_skittles,20250513_skittles,fish3,3.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi1,20250513-plate4-slot5-roi1,20250513.0,4.0,5.0,1.0,20250513_skittles,20250513_skittles,fish4,4.0,,,38,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi2,20250513-plate4-slot5-roi2,20250513.0,4.0,5.0,2.0,20250513_skittles,20250513_skittles,fish4,4.0,,,72,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi3,20250513-plate4-slot5-roi3,20250513.0,4.0,5.0,3.0,20250513_skittles,20250513_skittles,fish4,4.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi1,20250513-plate4-slot6-roi1,20250513.0,4.0,6.0,1.0,20250513_skittles,20250513_skittles,fish5,5.0,,,186,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi2,20250513-plate4-slot6-roi2,20250513.0,4.0,6.0,2.0,20250513_skittles,20250513_skittles,fish5,5.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi3,20250513-plate4-slot6-roi3,20250513.0,4.0,6.0,3.0,20250513_skittles,20250513_skittles,fish5,5.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi4,20250513-plate4-slot6-roi4,20250513.0,4.0,6.0,4.0,20250513_skittles,20250513_skittles,fish5,5.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi5,20250513-plate4-slot6-roi5,20250513.0,4.0,6.0,5.0,20250513_skittles,20250513_skittles,fish5,5.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi6,20250513-plate4-slot6-roi6,20250513.0,4.0,6.0,6.0,20250513_skittles,20250513_skittles,fish5,5.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi7,20250513-plate4-slot6-roi7,20250513.0,4.0,6.0,7.0,20250513_skittles,20250513_skittles,fish5,5.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi1,20250513-plate5-slot1-roi1,20250513.0,5.0,1.0,1.0,20250513_skittles,20250513_skittles,fish6,6.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi2,20250513-plate5-slot1-roi2,20250513.0,5.0,1.0,2.0,20250513_skittles,20250513_skittles,fish6,6.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi3,20250513-plate5-slot1-roi3,20250513.0,5.0,1.0,3.0,20250513_skittles,20250513_skittles,fish6,6.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi4,20250513-plate5-slot1-roi4,20250513.0,5.0,1.0,4.0,20250513_skittles,20250513_skittles,fish6,6.0,,,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi1_ear_brain,20250513-plate5-slot2-roi1,20250513.0,5.0,2.0,1.0,20250513_skittles,20250513_skittles,fish7,7.0,,ear|brain,72,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi2_brain,20250513-plate5-slot2-roi2,20250513.0,5.0,2.0,2.0,20250513_skittles,20250513_skittles,fish7,7.0,,brain,36,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish8/roi1,20250513-plate5-slot3-roi1,20250513.0,5.0,3.0,1.0,20250513_skittles,20250513_skittles,fish8,8.0,,,48,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish9/roi1,20250513-plate5-slot4-roi1,20250513.0,5.0,4.0,1.0,20250513_skittles,20250513_skittles,fish9,9.0,,,180,20250513_skittles,2025-05-13,2025-05-13,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1,20250520-plate6-slot1-roi1,20250520.0,6.0,1.0,1.0,20250520_mem_histone,20250520_mem_histone,fish2,2.0,,,2048,20250520_mem_histone,2025-05-20,2025-05-20,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud,20250520-plate6-slot2-roi3,20250520.0,6.0,2.0,3.0,20250520_mem_histone,20250520_mem_histone,fish4,4.0,,tail|tailbud,266,20250520_mem_histone,2025-05-20,2025-05-20,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2,20250520-plate6-slot2-roi4,20250520.0,6.0,2.0,4.0,20250520_mem_histone,20250520_mem_histone,fish4,4.0,,tail|tailbud,1026,20250520_mem_histone,2025-05-20,2025-05-20,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud,20250520-plate6-slot3-roi1,20250520.0,6.0,3.0,1.0,20250520_mem_histone,20250520_mem_histone,fish5,5.0,,tail|tailbud,3040,20250520_mem_histone,2025-05-20,2025-05-20,pDQM005,301,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi1,20250521-plate7-slot1-roi1,20250521.0,7.0,1.0,1.0,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish2,2.0,,,60,20250521_skittles_no-membrane,2025-05-21,2025-05-21,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi2,20250521-plate7-slot1-roi2,20250521.0,7.0,1.0,2.0,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish2,2.0,,,20,20250521_skittles_no-membrane,2025-05-21,2025-05-21,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish3/roi1,20250521-plate7-slot2-roi1,20250521.0,7.0,2.0,1.0,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish3,3.0,,,25,20250521_skittles_no-membrane,2025-05-21,2025-05-21,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi1,20250521-plate7-slot3-roi1,20250521.0,7.0,3.0,1.0,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish4,4.0,,,30,20250521_skittles_no-membrane,2025-05-21,2025-05-21,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi2,20250521-plate7-slot3-roi2,20250521.0,7.0,3.0,2.0,20250521_skittles_no-membrane,20250521_skittles_no-membrane,fish4,4.0,,,30,20250521_skittles_no-membrane,2025-05-21,2025-05-21,pDQM034,309,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi1,20250522-plate8-slot1-roi1,20250522.0,8.0,1.0,1.0,20250522_skittlez,20250522_skittlez,fish1,1.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi2,20250522-plate8-slot1-roi2,20250522.0,8.0,1.0,2.0,20250522_skittlez,20250522_skittlez,fish1,1.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi1,20250522-plate8-slot2-roi1,20250522.0,8.0,2.0,1.0,20250522_skittlez,20250522_skittlez,fish2,2.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi2,20250522-plate8-slot2-roi2,20250522.0,8.0,2.0,2.0,20250522_skittlez,20250522_skittlez,fish2,2.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi1,20250522-plate8-slot3-roi1,20250522.0,8.0,3.0,1.0,20250522_skittlez,20250522_skittlez,fish3,3.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi2,20250522-plate8-slot3-roi2,20250522.0,8.0,3.0,2.0,20250522_skittlez,20250522_skittlez,fish3,3.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi3,20250522-plate8-slot3-roi3,20250522.0,8.0,3.0,3.0,20250522_skittlez,20250522_skittlez,fish3,3.0,,,72,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi1,20250522-plate8-slot4-roi1,20250522.0,8.0,4.0,1.0,20250522_skittlez,20250522_skittlez,fish4,4.0,,,36,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi2,20250522-plate8-slot4-roi2,20250522.0,8.0,4.0,2.0,20250522_skittlez,20250522_skittlez,fish4,4.0,,,36,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish5/roi1,20250522-plate8-slot5-roi1,20250522.0,8.0,5.0,1.0,20250522_skittlez,20250522_skittlez,fish5,5.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi1,20250522-plate8-slot6-roi1,20250522.0,8.0,6.0,1.0,20250522_skittlez,20250522_skittlez,fish6,6.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi2,20250522-plate8-slot6-roi2,20250522.0,8.0,6.0,2.0,20250522_skittlez,20250522_skittlez,fish6,6.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi1,20250522-plate9-slot1-roi1,20250522.0,9.0,1.0,1.0,20250522_skittlez,20250522_skittlez,fish7,7.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi2,20250522-plate9-slot1-roi2,20250522.0,9.0,1.0,2.0,20250522_skittlez,20250522_skittlez,fish7,7.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi3,20250522-plate9-slot1-roi3,20250522.0,9.0,1.0,3.0,20250522_skittlez,20250522_skittlez,fish7,7.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi1,20250522-plate9-slot2-roi1,20250522.0,9.0,2.0,1.0,20250522_skittlez,20250522_skittlez,fish8,8.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi2,20250522-plate9-slot2-roi2,20250522.0,9.0,2.0,2.0,20250522_skittlez,20250522_skittlez,fish8,8.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi3,20250522-plate9-slot2-roi3,20250522.0,9.0,2.0,3.0,20250522_skittlez,20250522_skittlez,fish8,8.0,,,90,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish9/roi1,20250522-plate9-slot3-roi1,20250522.0,9.0,3.0,1.0,20250522_skittlez,20250522_skittlez,fish9,9.0,,,120,20250522_skittlez,2025-05-22,2025-05-22,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish1/roi1,20250523-plate10-slot1-roi1,20250523.0,10.0,1.0,1.0,20250523_mem_histone,20250523_mem_histone,fish1,1.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish2/roi1,20250523-plate10-slot2-roi1,20250523.0,10.0,2.0,1.0,20250523_mem_histone,20250523_mem_histone,fish2,2.0,,,8600,20250523_mem_histone,2025-05-23,2025-05-23,pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish3/roi1,20250523-plate10-slot3-roi1,20250523.0,10.0,3.0,1.0,20250523_mem_histone,20250523_mem_histone,fish3,3.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish4/roi1,20250523-plate10-slot4-roi1,20250523.0,10.0,4.0,1.0,20250523_mem_histone,20250523_mem_histone,fish4,4.0,,,4000,20250523_mem_histone,2025-05-23,2025-05-23,pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish5/roi1,20250523-plate10-slot5-roi1,20250523.0,10.0,5.0,1.0,20250523_mem_histone,20250523_mem_histone,fish5,5.0,,,7900,20250523_mem_histone,2025-05-23,2025-05-23,pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish1/roi1_spine,20250528-plate11-slot1-roi1,20250528.0,11.0,1.0,1.0,20250528_mem-histone,20250528_mem-histone,fish1,1.0,,spine,3192,20250528_mem-histone,2025-05-28,2025-05-28,pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish2/roi1_brain,20250528-plate11-slot2-roi2,20250528.0,11.0,2.0,2.0,20250528_mem-histone,20250528_mem-histone,fish2,2.0,,brain,1300,20250528_mem-histone,2025-05-28,2025-05-28,pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish3/roi2_spine,20250528-plate11-slot3-roi1,20250528.0,11.0,3.0,1.0,20250528_mem-histone,20250528_mem-histone,fish3,3.0,,spine,5642,20250528_mem-histone,2025-05-28,2025-05-28,pDQM005,302,,,tdmSG,2xLynk,membrane,tdmSG(membrane),membrane,tdmSG(membrane),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi1,20250528-plate12-slot1-roi1,20250528.0,12.0,1.0,1.0,20250528_skittlez,20250528_skittlez,fish1,1.0,,,24,20250528_skittlez,2025-05-28,2025-05-28,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi2,20250528-plate12-slot1-roi2,20250528.0,12.0,1.0,2.0,20250528_skittlez,20250528_skittlez,fish1,1.0,,,24,20250528_skittlez,2025-05-28,2025-05-28,pDQM034,309,,,,,,,,,sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish10_roi1,20250529-plate13-slot2-roi1,20250529.0,13.0,2.0,1.0,20250529_skittlez,20250529_skittlez,fish10,10.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye,20250529-plate13-slot3-roi1,20250529.0,13.0,3.0,1.0,20250529_skittlez,20250529_skittlez,fish11,11.0,,eye,18,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye_2,20250529-plate13-slot3-roi2,20250529.0,13.0,3.0,2.0,20250529_skittlez,20250529_skittlez,fish11,11.0,,eye,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish12_roi1,20250529-plate13-slot4-roi1,20250529.0,13.0,4.0,1.0,20250529_skittlez,20250529_skittlez,fish12,12.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish13_roi1,20250529-plate13-slot5-roi1,20250529.0,13.0,5.0,1.0,20250529_skittlez,20250529_skittlez,fish13,13.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi1,20250529-plate13-slot6-roi1,20250529.0,13.0,6.0,1.0,20250529_skittlez,20250529_skittlez,fish14,14.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi2,20250529-plate13-slot6-roi2,20250529.0,13.0,6.0,2.0,20250529_skittlez,20250529_skittlez,fish14,14.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi3,20250529-plate13-slot6-roi3,20250529.0,13.0,6.0,3.0,20250529_skittlez,20250529_skittlez,fish14,14.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish15_roi1,20250529-plate14-slot1-roi1,20250529.0,14.0,1.0,1.0,20250529_skittlez,20250529_skittlez,fish15,15.0,,,144,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi1,20250529-plate13-slot1-roi1,20250529.0,13.0,1.0,1.0,20250529_skittlez,20250529_skittlez,fish1,1.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi2,20250529-plate13-slot1-roi2,20250529.0,13.0,1.0,2.0,20250529_skittlez,20250529_skittlez,fish1,1.0,,,96,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi3,20250529-plate13-slot1-roi3,20250529.0,13.0,1.0,3.0,20250529_skittlez,20250529_skittlez,fish1,1.0,,,48,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi1,20250529-plate14-slot2-roi1,20250529.0,14.0,2.0,1.0,20250529_skittlez,20250529_skittlez,fish2,2.0,,,90,20250529_skittlez,2025-05-29,2025-05-29,pDQM034,310,,,mKate2|mCitrine|Electra2|mKOK|mTFP1,cytosol,cytosol,Electra2(cytosol)|mCitrine(cytosol)|mKOK(cytosol)|mKate2(cytosol)|mTFP1(cytosol),cytosol,mKate2(cytosol)|mCitrine(cytosol)|Electra2(cytosol)|mKOK(cytosol)|mTFP1(cytosol),sheet
