roi_path	n_tiffs
/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish6_24hpf_roi1	480
/clusterfs/vast/abcabc/Aang_Foundation/20251107_mem-mito/fish6_24hpf_roi2	480
/clusterfs/vast/abcabc/Aang_Foundation/20251124_mem-histone/fish2_72hpf_roi1	15678
/clusterfs/vast/abcabc/Aang_Foundation/20251125_mem-histone/fish1_96hpf_roi1	8704
/clusterfs/vast/abcabc/Aang_Foundation/20251125_mem-histone/fish1_96hpf_roi2	6486
/clusterfs/vast/abcabc/Aang_Foundation/20251126_mem-histone/fish1_120hpf_roi1	7492
/clusterfs/vast/abcabc/Aang_Foundation/20251126_mem-histone/fish2_120hpf_roi1	6656
/clusterfs/vast/abcabc/Aang_Foundation/20251126_mem-histone/fish2_120hpf_roi2	6656
/clusterfs/vast/abcabc/Aang_Foundation/20251128_mem-histone/fish2_48hpf_roi1	16320
/clusterfs/vast/abcabc/Aang_Foundation/20251128_mem-histone/fish3_48hpf_roi1	6122
/clusterfs/vast/abcabc/Aang_Foundation/20251202_mem-cytosolic/fish1_24hpf_roi1	1540
/clusterfs/vast/abcabc/Aang_Foundation/20251202_mem-cytosolic/fish2_24hpf_roi1	3588
/clusterfs/vast/abcabc/Aang_Foundation/20251202_mem-cytosolic/fish3_24hpf_roi1	4992
/clusterfs/vast/abcabc/Aang_Foundation/20251202_mem-cytosolic/fish4_24hpf_roi1	3456
/clusterfs/vast/abcabc/Aang_Foundation/20251202_mem-cytosolic/fish5_24hpf_roi1	3456
/clusterfs/vast/abcabc/Aang_Foundation/20251203_mem-cytosolic/fish1_48hpf_roi1	6660
/clusterfs/vast/abcabc/Aang_Foundation/20251203_mem-cytosolic/fish2_48hpf_roi1	6728
/clusterfs/vast/abcabc/Aang_Foundation/20251203_mem-cytosolic/fish3_48hpf_roi1	8000
/clusterfs/vast/abcabc/Aang_Foundation/20251203_mem-cytosolic/fish4_48hpf_roi1	6720
/clusterfs/vast/abcabc/Aang_Foundation/20251204_cdk_sensor_red_mem_red_nuc/fish1_24hpf_roi1	7064
/clusterfs/vast/abcabc/Aang_Foundation/20251204_cdk_sensor_red_mem_red_nuc/fish3_24hpf_roi1	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251204_cdk_sensor_red_mem_red_nuc/fish6_24hpf_roi1	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251205_mem-histone/fish1_96hpf_roi1	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251205_mem-histone/fish1_96hpf_roi2	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251205_mem-histone/fish1_96hpf_roi3	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251205_mem-histone/fish1_96hpf_roi4	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251205_mem-histone/fish2_96hpf_roi1	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251205_mem-histone/fish2_96hpf_roi2	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251205_mem-histone/fish2_96hpf_roi3	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251205_mem-histone/fish2_96hpf_roi4	6264
/clusterfs/vast/abcabc/Aang_Foundation/20251208_mem/fish1_24hpf_roi1	1737
/clusterfs/vast/abcabc/Aang_Foundation/20251208_mem/fish1_24hpf_roi2	2367
/clusterfs/vast/abcabc/Aang_Foundation/20251208_mem/fish2_24hpf_roi1	2085
/clusterfs/vast/abcabc/Aang_Foundation/20251208_mem/fish3_24hpf_roi1	2085
/clusterfs/vast/abcabc/Aang_Foundation/20251208_mem/fish4_24hpf_roi1	1918
/clusterfs/vast/abcabc/Aang_Foundation/20251209_mem-histone/fish2_24hpf_roi1	606
/clusterfs/vast/abcabc/Aang_Foundation/20251209_mem-histone/fish2_24hpf_roi1CAM2	63
/clusterfs/vast/abcabc/Aang_Foundation/20251209_mem-histone/fish3_24hpf_roi1	5546
/clusterfs/vast/abcabc/Aang_Foundation/20251209_mem-histone/fish3_24hpf_roi1CAM2	26
/clusterfs/vast/abcabc/Aang_Foundation/20251209_mem-histone/fish4_24hpf_roi1	23057
/clusterfs/vast/abcabc/Aang_Foundation/20251209_mem-histone/fish4_24hpf_roi1CAM2	63
/clusterfs/vast/abcabc/Aang_Foundation/20251210_mem-histone/fish1_48hpf_roi1	6879
/clusterfs/vast/abcabc/Aang_Foundation/20251210_mem-histone/fish1_48hpf_roi1CAM2	26
/clusterfs/vast/abcabc/Aang_Foundation/20251210_mem-histone/fish4_48hpf_roi1	11152
/clusterfs/vast/abcabc/Aang_Foundation/20251210_mem-histone/fish4_48hpf_roi1-2	598
/clusterfs/vast/abcabc/Aang_Foundation/20251210_mem-histone/fish4_48hpf_roi1-2CAM2	34
/clusterfs/vast/abcabc/Aang_Foundation/20251210_mem-histone/fish4_48hpf_roi1CAM2	34
/clusterfs/vast/abcabc/Aang_Foundation/20251211_mem-histone/fish1_72hpf_roi1	5460
/clusterfs/vast/abcabc/Aang_Foundation/20251211_mem-histone/fish1_72hpf_roi1CAM2	72
/clusterfs/vast/abcabc/Aang_Foundation/20251211_mem-histone/fish3_72hpf_roi1	20070
/clusterfs/vast/abcabc/Aang_Foundation/20251211_mem-histone/fish3_72hpf_roi1CAM2	38
/clusterfs/vast/abcabc/Aang_Foundation/20251212_mem-histone/fish2_96hpf_roi1	994
/clusterfs/vast/abcabc/Aang_Foundation/20251212_mem-histone/fish2_96hpf_roi1CAM2	99
/clusterfs/vast/abcabc/Aang_Foundation/20251212_mem-histone/fish3_96hpf_roi1	22588
/clusterfs/vast/abcabc/Aang_Foundation/20251212_mem-histone/fish3_96hpf_roi1CAM2	504
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish1_24hpf_roi1	4592
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish1_24hpf_roi1CAM2	14
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish2_24hpf_roi1	2992
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish2_24hpf_roi1CAM2	14
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish3_24hpf_roi1	5872
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish3_24hpf_roi1CAM2	14
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish4_24hpf_roi1	2708
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish4_24hpf_roi1-2	2696
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish4_24hpf_roi1-2CAM2	14
/clusterfs/vast/abcabc/Aang_Foundation/20251216_mem-histone/fish4_24hpf_roi1CAM2	28
/clusterfs/vast/abcabc/Aang_Foundation/20251217_mem-histone/fish1_48hpf_roi1	4468
/clusterfs/vast/abcabc/Aang_Foundation/20251217_mem-histone/fish1_48hpf_roi1CAM2	42
/clusterfs/vast/abcabc/Aang_Foundation/20251217_mem-histone/fish2_48hpf_roi1	10888
/clusterfs/vast/abcabc/Aang_Foundation/20251217_mem-histone/fish2_48hpf_roi1CAM2	126
/clusterfs/vast/abcabc/Aang_Foundation/20251217_mem-histone/fish3_48hpf_roi1	4292
/clusterfs/vast/abcabc/Aang_Foundation/20251217_mem-histone/fish3_48hpf_roi1CAM2	42
/clusterfs/vast/abcabc/Aang_Foundation/20251217_mem-histone/fish4_48hpf_roi1	29868
/clusterfs/vast/abcabc/Aang_Foundation/20251217_mem-histone/fish4_48hpf_roi1CAM2	630
/clusterfs/vast/abcabc/Aang_Foundation/20251218_mem-histone/fish1_96hpf_roi1	21120
/clusterfs/vast/abcabc/Aang_Foundation/20251218_mem-histone/fish1_96hpf_roi1CAM2	80
/clusterfs/vast/abcabc/Aang_Foundation/20251218_mem-histone/fish3_96hpf_roi5	502
/clusterfs/vast/abcabc/Aang_Foundation/20251218_mem-histone/fish3_96hpf_roi5CAM2	50
/clusterfs/vast/abcabc/Aang_Foundation/20251218_mem-histone/fish3_96hpf_roi6	5820
/clusterfs/vast/abcabc/Aang_Foundation/20251218_mem-histone/fish3_96hpf_roi6CAM2	10
/clusterfs/vast/abcabc/Aang_Foundation/20251222_mem-histone/fish1_72hpf_roi1	7888
/clusterfs/vast/abcabc/Aang_Foundation/20251222_mem-histone/fish1_72hpf_roi1CAM2	36
/clusterfs/vast/abcabc/Aang_Foundation/20251222_mem-histone/fish1_72hpf_roi2	5976
/clusterfs/vast/abcabc/Aang_Foundation/20251222_mem-histone/fish1_72hpf_roi2CAM2	36
/clusterfs/vast/abcabc/Korra_Foundation/20250428_mem_histone/fish1_72hpf/roi1_tail	3677
/clusterfs/vast/abcabc/Korra_Foundation/20250428_mem_histone/fish1_72hpf/roi2_hindbrain_spine	13413
/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish1_24hpf/roi1	10311
/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish1_24hpf/roi1_test	517
/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish2_48hpf/roi1	3579
/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish3_mem-halo_24hpf/roi1	117
/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish3_mem-halo_24hpf/roi2	7806
/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi1	5180
/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi2	5583
/clusterfs/vast/abcabc/Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi3	7457
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish1/roi1	229
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish1/roi2	186
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish1/roi2_2	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish10/roi1	288
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish11/roi1	288
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish11/roi1_test	96
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish12/roi1	72
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish12/roi2	72
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish12/roi3	90
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish13/roi1	72
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish13/roi2	72
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish13/roi3	72
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish13/roi4	72
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish14/roi1_brain	110
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish14/roi2_tailbud	90
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi1	195
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi2	144
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi3	144
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish15/roi4	144
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish16/roi1_brain	90
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish2/roi1	95
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish2/roi2	82
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi1	144
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi2	174
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi3	174
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish3/roi4	174
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi1	128
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi2	180
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish4/roi3	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi1	345
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi2	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi3	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi4	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi5	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi6	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish5/roi7	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi1	198
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi2	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi3	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish6/roi4	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi1_ear_brain	180
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish7/roi2_brain	126
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish8/roi1	72
/clusterfs/vast/abcabc/Korra_Foundation/20250513_skittles/fish9/roi1	237
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish2/roi1	3636
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud	666
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2	1915
/clusterfs/vast/abcabc/Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud	5256
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish1	75
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi1	180
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish2/roi2	60
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish3/roi1	75
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi1	90
/clusterfs/vast/abcabc/Korra_Foundation/20250521_skittles_no-membrane/fish4/roi2	90
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi1	138
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish1/roi2	138
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi1	138
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish2/roi2	138
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi1	138
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi2	138
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish3/roi3	138
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi1	102
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish4/roi2	102
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish5/roi1	179
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi1	156
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish6/roi2	156
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi1	156
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi2	156
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish7/roi3	156
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi1	156
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi2	156
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish8/roi3	156
/clusterfs/vast/abcabc/Korra_Foundation/20250522_skittlez/fish9/roi1	198
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish1/roi1	7160
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish2/roi1	14281
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish3/roi1	7160
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish4/roi1	7160
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish5/roi1	12066
/clusterfs/vast/abcabc/Korra_Foundation/20250523_mem_histone/fish6_test	44
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish1/roi1_spine	3513
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish2/roi1_brain	2030
/clusterfs/vast/abcabc/Korra_Foundation/20250528_mem-histone/fish3/roi2_spine	8724
/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi1	62
/clusterfs/vast/abcabc/Korra_Foundation/20250528_skittlez/fish1/roi2	56
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish10_roi1	176
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye	88
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish11_roi1_eye_2	176
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish12_roi1	176
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish13_roi1	176
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi1	176
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi2	176
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish14_roi3	158
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish15_roi1	244
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi1	176
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi2	176
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish1_roi3	128
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi1	180
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish2_roi2	180
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish4_roi1	180
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish5_roi1	210
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish5_roi2	210
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish6_roi1	210
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish7_roi1	124
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish8_roi1	158
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi1	158
/clusterfs/vast/abcabc/Korra_Foundation/20250529_skittlez/fish9_roi2	176
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish1_roi1	4688
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish1_roi1-2	19670
/clusterfs/vast/abcabc/Korra_Foundation/20250530_mem-histone/fish2_roi1	10919
/clusterfs/vast/abcabc/Korra_Foundation/20250602_mem/fish2_roi1	25740
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish10_roi1	214
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish11_roi1	146
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish12_roi1	282
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish13_roi1	146
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish14_roi1	350
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish15_roi1	248
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish16_roi1	180
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish1_roi1_1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish2_roi1	38
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish2_roi1_1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish3_roi1	150
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish4_roi1	206
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish6_roi1	274
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish7_roi1	178
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish8_roi1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi1	188
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi2	98
/clusterfs/vast/abcabc/Korra_Foundation/20250603_skittlez/fish9_roi3	98
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish10_roi1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish10_roi2	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish11_roi1	146
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish11_roi2	180
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish12_roi1	146
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish13_roi1	146
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish13_roi2	146
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish14_roi1	146
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish1_roi1	150
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish2_roi1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish2_roi12	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish3_roi12	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish3_roi2	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish4_roi1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish5_roi1	94
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish5_roi2	94
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish6_roi1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish7_roi1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish8_roi1	94
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish9_roi1	122
/clusterfs/vast/abcabc/Korra_Foundation/20250605_skittlez/fish9_roi2	122
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish10_roi1	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish11_roi1	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish11_roi2	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish12_roi1	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish12_roi2	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish13_roi1	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish13_roi2	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish14_roi1	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish14_roi2	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish14_roi3	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish15_roi1	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish15_roi2	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish15_roi3	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish1_roi1	110
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish2_roi1	110
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish3_roi1	110
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish4_roi1	110
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish6_roi1	110
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish7_roi1	110
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish7_roi2	110
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish8_roi1	110
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish9_roi1	134
/clusterfs/vast/abcabc/Korra_Foundation/20250606_skittlez/fish9_roi2	134
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish11_72hpf_roi1	14860
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish2_24hpf_roi1	3807
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish2_24hpf_roi2	4432
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish3_24hpf_roi1	4912
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish4_24hpf_roi1	3472
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish5_24hpf_roi1	3472
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish5_48hpf_roi2	3320
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish6_48hpf_roi1	2840
/clusterfs/vast/abcabc/Korra_Foundation/20250609_mem-histone/fish6_48hpf_roi2	2360
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish1_roi1	392
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish2_roi1	152
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish3_roi1	192
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish4_roi1	352
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi1	152
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi2	152
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish5_roi3	152
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish6_roi1	152
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish7_roi1	112
/clusterfs/vast/abcabc/Korra_Foundation/20250612_skittlez/fish8_roi1	232
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish10_roi1	152
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish11_roi1	232
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish12_roi1	192
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish1_roi1	219
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish2_roi1	160
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish3_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish4_roi1	104
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish5_roi1	132
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish6_roi1	121
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish7_roi	160
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish8_roi1	152
/clusterfs/vast/abcabc/Korra_Foundation/20250613_skittlez/fish9_roi1	312
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_24hpf_roi1_brain	2902
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi1-ear	1513
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish1_72hpf_roi2_muscle	11889
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish2_24hpf_roi1_brain	4336
/clusterfs/vast/abcabc/Korra_Foundation/20250616_mem-histone/fish3_24hpf_roi1_brain	4672
