foundation	experiment_key	roi_folder	cams	channels	wavelengths_nm	file_exts	n_paths
Aang_Foundation	20251023_mem-mito	Aang_Foundation/20251023_mem-mito/fish3_24hpf_roi1					11
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi1					11
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish1_120hpf_roi2					11
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi1					11
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi2					11
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi3					10
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi4					10
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi5					10
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi6					10
Aang_Foundation	20251027_mem-histone	Aang_Foundation/20251027_mem-histone/fish3_120hpf_roi7					10
Aang_Foundation	20251028_mem-mito	Aang_Foundation/20251028_mem-mito/fish1_24hpf_roi1					11
Aang_Foundation	20251028_mem-peroxi	Aang_Foundation/20251028_mem-peroxi/fish1_24hpf_roi1					11
Aang_Foundation	20251028_mem-peroxi	Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi1					11
Aang_Foundation	20251028_mem-peroxi	Aang_Foundation/20251028_mem-peroxi/fish4_24hpf_roi2					10
Aang_Foundation	20251028_mem-peroxi	Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi1					10
Aang_Foundation	20251028_mem-peroxi	Aang_Foundation/20251028_mem-peroxi/fish5_24hpf_roi2					10
Aang_Foundation	20251028_mem-peroxi2	Aang_Foundation/20251028_mem-peroxi2/fish1_24hpf_roi1					11
Aang_Foundation	20251028_mem-peroxi2	Aang_Foundation/20251028_mem-peroxi2/fish2_24hpf_roi1					11
Aang_Foundation	20251028_mem-peroxi2	Aang_Foundation/20251028_mem-peroxi2/fish4_24hpf_roi1					11
Aang_Foundation	20251028_mem-peroxi2	Aang_Foundation/20251028_mem-peroxi2/fish5_24hpf_roi1					11
Aang_Foundation	20251028_mem-peroxi2	Aang_Foundation/20251028_mem-peroxi2/fish6_24hpf_roi1					10
Aang_Foundation	20251029_peroxi	Aang_Foundation/20251029_peroxi/fish1_roi1					1
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish1_24hpf_roi1					11
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi1					11
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi2					10
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish2_24hpf_roi3					2
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi1					11
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish3_24hpf_roi2					11
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi1					11
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish4_24hpf_roi2					10
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi1					11
Aang_Foundation	20251105_mem-mito	Aang_Foundation/20251105_mem-mito/fish5_24hpf_roi2					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi1					11
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi2					11
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi3					9
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish1_48hpf_roi4					2
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi1					11
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi2					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi3					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish2_48hpf_roi4					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi1					11
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi2					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish3_48hpf_roi3					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi1					11
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi2					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi3					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish4_48hpf_roi4					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi1					11
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi2					10
Aang_Foundation	20251106_mem-mito	Aang_Foundation/20251106_mem-mito/fish5_48hpf_roi3					10
Aang_Foundation	20251107_mem-kinectocore	Aang_Foundation/20251107_mem-kinectocore/fish1_72hpf_roi1					6
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi1					11
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi1-2					11
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi2					10
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish1_24hpf_roi3					11
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish2_24hpf_roi1					8
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish2_24hpf_roi2					1
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish2_24hpf_roi3					11
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish3_24hpf_roi1					11
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish3_24hpf_roi2					10
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish4_24hpf_roi1					10
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish4_24hpf_roi2					10
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish5_24hpf_roi1					10
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish5_24hpf_roi2					10
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish6_24hpf_roi1					10
Aang_Foundation	20251107_mem-mito	Aang_Foundation/20251107_mem-mito/fish6_24hpf_roi2					10
Aang_Foundation	20251124_mem-histone	Aang_Foundation/20251124_mem-histone/fish2_72hpf_roi1					4
Aang_Foundation	20251125_mem-histone	Aang_Foundation/20251125_mem-histone/fish1_96hpf_roi1					4
Aang_Foundation	20251125_mem-histone	Aang_Foundation/20251125_mem-histone/fish1_96hpf_roi2					4
Aang_Foundation	20251126_mem-histone	Aang_Foundation/20251126_mem-histone/fish1_120hpf_roi1					4
Aang_Foundation	20251126_mem-histone	Aang_Foundation/20251126_mem-histone/fish2_120hpf_roi1					4
Aang_Foundation	20251126_mem-histone	Aang_Foundation/20251126_mem-histone/fish2_120hpf_roi2					3
Aang_Foundation	20251128_mem-histone	Aang_Foundation/20251128_mem-histone/fish2_48hpf_roi1					4
Aang_Foundation	20251128_mem-histone	Aang_Foundation/20251128_mem-histone/fish3_48hpf_roi1					4
Aang_Foundation	20251202_mem-cytosolic	Aang_Foundation/20251202_mem-cytosolic/fish1_24hpf_roi1					4
Aang_Foundation	20251202_mem-cytosolic	Aang_Foundation/20251202_mem-cytosolic/fish2_24hpf_roi1					4
Aang_Foundation	20251202_mem-cytosolic	Aang_Foundation/20251202_mem-cytosolic/fish3_24hpf_roi1					3
Aang_Foundation	20251202_mem-cytosolic	Aang_Foundation/20251202_mem-cytosolic/fish4_24hpf_roi1					3
Aang_Foundation	20251202_mem-cytosolic	Aang_Foundation/20251202_mem-cytosolic/fish5_24hpf_roi1					3
Aang_Foundation	20251203_mem-cytosolic	Aang_Foundation/20251203_mem-cytosolic/fish1_48hpf_roi1					4
Aang_Foundation	20251203_mem-cytosolic	Aang_Foundation/20251203_mem-cytosolic/fish2_48hpf_roi1					4
Aang_Foundation	20251203_mem-cytosolic	Aang_Foundation/20251203_mem-cytosolic/fish3_48hpf_roi1					3
Aang_Foundation	20251203_mem-cytosolic	Aang_Foundation/20251203_mem-cytosolic/fish4_48hpf_roi1					3
Aang_Foundation	20251204_cdk_sensor_red_mem_red_nuc	Aang_Foundation/20251204_cdk_sensor_red_mem_red_nuc/fish1_24hpf_roi1				zarr	11705
Aang_Foundation	20251204_cdk_sensor_red_mem_red_nuc	Aang_Foundation/20251204_cdk_sensor_red_mem_red_nuc/fish3_24hpf_roi1					10
Aang_Foundation	20251204_cdk_sensor_red_mem_red_nuc	Aang_Foundation/20251204_cdk_sensor_red_mem_red_nuc/fish6_24hpf_roi1					11
Aang_Foundation	20251205_mem-histone	Aang_Foundation/20251205_mem-histone/fish1_96hpf_roi1					11
Aang_Foundation	20251205_mem-histone	Aang_Foundation/20251205_mem-histone/fish1_96hpf_roi2					10
Aang_Foundation	20251205_mem-histone	Aang_Foundation/20251205_mem-histone/fish1_96hpf_roi3					10
Aang_Foundation	20251205_mem-histone	Aang_Foundation/20251205_mem-histone/fish1_96hpf_roi4					10
Aang_Foundation	20251205_mem-histone	Aang_Foundation/20251205_mem-histone/fish2_96hpf_roi1					10
Aang_Foundation	20251205_mem-histone	Aang_Foundation/20251205_mem-histone/fish2_96hpf_roi2					10
Aang_Foundation	20251205_mem-histone	Aang_Foundation/20251205_mem-histone/fish2_96hpf_roi3					10
Aang_Foundation	20251205_mem-histone	Aang_Foundation/20251205_mem-histone/fish2_96hpf_roi4					10
Aang_Foundation	20251208_mem	Aang_Foundation/20251208_mem/fish1_24hpf_roi1					14
Aang_Foundation	20251208_mem	Aang_Foundation/20251208_mem/fish1_24hpf_roi2					13
Aang_Foundation	20251208_mem	Aang_Foundation/20251208_mem/fish2_24hpf_roi1					12
Aang_Foundation	20251208_mem	Aang_Foundation/20251208_mem/fish2_24hpf_roi2					1
Aang_Foundation	20251208_mem	Aang_Foundation/20251208_mem/fish3_24hpf_roi1					12
Aang_Foundation	20251208_mem	Aang_Foundation/20251208_mem/fish4_24hpf_roi1					13
Aang_Foundation	20251209_mem-histone	Aang_Foundation/20251209_mem-histone/fish2_24hpf_roi1					9
Aang_Foundation	20251209_mem-histone	Aang_Foundation/20251209_mem-histone/fish2_24hpf_roi1CAM2					1
Aang_Foundation	20251209_mem-histone	Aang_Foundation/20251209_mem-histone/fish3_24hpf_roi1					10
Aang_Foundation	20251209_mem-histone	Aang_Foundation/20251209_mem-histone/fish3_24hpf_roi1CAM2					1
Aang_Foundation	20251209_mem-histone	Aang_Foundation/20251209_mem-histone/fish4_24hpf_roi1					13
Aang_Foundation	20251209_mem-histone	Aang_Foundation/20251209_mem-histone/fish4_24hpf_roi1CAM2					1
Aang_Foundation	20251210_mem-histone	Aang_Foundation/20251210_mem-histone/fish1_48hpf_roi1					10
Aang_Foundation	20251210_mem-histone	Aang_Foundation/20251210_mem-histone/fish1_48hpf_roi1CAM2					1
Aang_Foundation	20251210_mem-histone	Aang_Foundation/20251210_mem-histone/fish2_48hpf_roi1					2
Aang_Foundation	20251210_mem-histone	Aang_Foundation/20251210_mem-histone/fish4_48hpf_roi1					9
Aang_Foundation	20251210_mem-histone	Aang_Foundation/20251210_mem-histone/fish4_48hpf_roi1-2					10
Aang_Foundation	20251210_mem-histone	Aang_Foundation/20251210_mem-histone/fish4_48hpf_roi1-2CAM2					1
Aang_Foundation	20251210_mem-histone	Aang_Foundation/20251210_mem-histone/fish4_48hpf_roi1CAM2					1
Aang_Foundation	20251211_mem-histone	Aang_Foundation/20251211_mem-histone/fish1_72hpf_roi1					10
Aang_Foundation	20251211_mem-histone	Aang_Foundation/20251211_mem-histone/fish1_72hpf_roi1CAM2					1
Aang_Foundation	20251211_mem-histone	Aang_Foundation/20251211_mem-histone/fish3_72hpf_roi1					10
Aang_Foundation	20251211_mem-histone	Aang_Foundation/20251211_mem-histone/fish3_72hpf_roi1CAM2					1
Aang_Foundation	20251212_mem-histone	Aang_Foundation/20251212_mem-histone/fish2_96hpf_roi1					10
Aang_Foundation	20251212_mem-histone	Aang_Foundation/20251212_mem-histone/fish2_96hpf_roi1CAM2					1
Aang_Foundation	20251212_mem-histone	Aang_Foundation/20251212_mem-histone/fish3_96hpf_roi1					10
Aang_Foundation	20251212_mem-histone	Aang_Foundation/20251212_mem-histone/fish3_96hpf_roi1CAM2					1
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish1_24hpf_roi1					10
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish1_24hpf_roi1CAM2					1
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish2_24hpf_roi1					10
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish2_24hpf_roi1CAM2					1
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish3_24hpf_roi1					9
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish3_24hpf_roi1CAM2					1
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish4_24hpf_roi1					11
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish4_24hpf_roi1-2					10
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish4_24hpf_roi1-2CAM2					1
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish4_24hpf_roi1CAM2					1
Aang_Foundation	20251216_mem-histone	Aang_Foundation/20251216_mem-histone/fish5_24hpf_roi1					2
Aang_Foundation	20251217_mem-histone	Aang_Foundation/20251217_mem-histone/fish1_48hpf_roi1					10
Aang_Foundation	20251217_mem-histone	Aang_Foundation/20251217_mem-histone/fish1_48hpf_roi1CAM2					1
Aang_Foundation	20251217_mem-histone	Aang_Foundation/20251217_mem-histone/fish2_48hpf_roi1					10
Aang_Foundation	20251217_mem-histone	Aang_Foundation/20251217_mem-histone/fish2_48hpf_roi1CAM2					1
Aang_Foundation	20251217_mem-histone	Aang_Foundation/20251217_mem-histone/fish3_48hpf_roi1					9
Aang_Foundation	20251217_mem-histone	Aang_Foundation/20251217_mem-histone/fish3_48hpf_roi1CAM2					1
Aang_Foundation	20251217_mem-histone	Aang_Foundation/20251217_mem-histone/fish4_48hpf_roi1					10
Aang_Foundation	20251217_mem-histone	Aang_Foundation/20251217_mem-histone/fish4_48hpf_roi1CAM2					1
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish1_96hpf_roi1					10
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish1_96hpf_roi1CAM2					1
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish3_96hpf_roi1					1
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish3_96hpf_roi2					1
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish3_96hpf_roi3					1
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish3_96hpf_roi4					1
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish3_96hpf_roi5					10
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish3_96hpf_roi5CAM2					1
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish3_96hpf_roi6					10
Aang_Foundation	20251219_mem-histone	Aang_Foundation/20251219_mem-histone/fish3_96hpf_roi6CAM2					1
Aang_Foundation	20251222_mem-histone	Aang_Foundation/20251222_mem-histone/fish1_72hpf_roi1					10
Aang_Foundation	20251222_mem-histone	Aang_Foundation/20251222_mem-histone/fish1_72hpf_roi1CAM2					1
Aang_Foundation	20251222_mem-histone	Aang_Foundation/20251222_mem-histone/fish1_72hpf_roi2					2
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251028_peroxi/roi1_560					2
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251028_peroxi/roi1_560_10ms					4
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251028_peroxi/roi1_560_76ms					4
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251029_mem-histone/fish1_roi1					11
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251029_mem-histone/fish3_roi1					12
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251029_mem-histone/fish4_roi1					11
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251029_mem-histone/fish5_roi1					11
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251029_mem-histone/fish5_roi2					10
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251029_mem-histone/fish5_roi3					10
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251029_peroxi/fish1_roi1					11
Aang_Foundation	Denoising	Aang_Foundation/Denoising/20251029_peroxi/fish3_roi1					11
Korra_Foundation	20250428_mem_histone	Korra_Foundation/20250428_mem_histone/fish1_72hpf/roi1_tail					18
Korra_Foundation	20250428_mem_histone	Korra_Foundation/20250428_mem_histone/fish1_72hpf/roi2_hindbrain_spine					18
Korra_Foundation	20250429_mem_cytosol	Korra_Foundation/20250429_mem_cytosol/fish1_24hpf/roi1					16
Korra_Foundation	20250429_mem_cytosol	Korra_Foundation/20250429_mem_cytosol/fish1_24hpf/roi1_test					16
Korra_Foundation	20250429_mem_cytosol	Korra_Foundation/20250429_mem_cytosol/fish2_48hpf/roi1					16
Korra_Foundation	20250429_mem_cytosol	Korra_Foundation/20250429_mem_cytosol/fish3_mem-halo_24hpf/roi1					16
Korra_Foundation	20250429_mem_cytosol	Korra_Foundation/20250429_mem_cytosol/fish3_mem-halo_24hpf/roi2					16
Korra_Foundation	20250429_mem_cytosol	Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi1				zarr	3365
Korra_Foundation	20250429_mem_cytosol	Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi2				zarr	4644
Korra_Foundation	20250429_mem_cytosol	Korra_Foundation/20250429_mem_cytosol/fish4_mem-halo_48hpf/roi3				zarr	6010
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish1/roi1				zarr	94
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish1/roi2					19
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish1/roi2_2					21
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish10/roi1					15
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish11/roi1					15
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish11/roi1_test					16
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish12/roi1				zarr	64
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish12/roi2				zarr	63
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish12/roi3				zarr	90
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish13/roi1				zarr	64
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish13/roi2				zarr	63
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish13/roi3				zarr	63
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish13/roi4				zarr	63
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish14/roi1_brain				zarr	82
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish14/roi2_tailbud				zarr	90
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish15/roi1				zarr	195
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish15/roi2				zarr	147
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish15/roi3				zarr	143
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish15/roi4				zarr	143
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish16/roi1_brain				zarr	89
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish2/roi1					16
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish2/roi2					16
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish2/roi3					2
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish3/roi1				zarr	123
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish3/roi2				zarr	143
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish3/roi3				zarr	144
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish3/roi4				zarr	148
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish4/roi1				zarr;zarr_1d65d382-e0d9-4777-aaa3-19dff48ff300;zarr_5702ff93-693c-4773-bc7d-5eb7e83efe60;zarr_eb919013-c738-4d3d-b4a7-49b48ebf06b7;zarr_f5c98289-abe9-4551-8ffb-4f5f7d9fe7e6	86
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish4/roi2				zarr	130
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish4/roi3				zarr	82
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish5/roi1				zarr	267
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish5/roi2				zarr	82
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish5/roi3				zarr	81
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish5/roi4				zarr	81
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish5/roi5				zarr	81
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish5/roi6				zarr	81
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish5/roi7				zarr	82
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish6/roi1				zarr	85
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish6/roi2				zarr;zarr_3fd5cd9e-0024-4c14-be32-97ce3d4a6a26	83
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish6/roi3				zarr	81
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish6/roi4				zarr	82
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish7/roi1_ear_brain				zarr	130
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish7/roi2_brain				zarr	83
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish8/roi1					16
Korra_Foundation	20250513_skittles	Korra_Foundation/20250513_skittles/fish9/roi1					16
Korra_Foundation	20250520_mem_histone	Korra_Foundation/20250520_mem_histone/fish2/roi1					18
Korra_Foundation	20250520_mem_histone	Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud				zarr	1036
Korra_Foundation	20250520_mem_histone	Korra_Foundation/20250520_mem_histone/fish4/roi1_tailbud_2					18
Korra_Foundation	20250520_mem_histone	Korra_Foundation/20250520_mem_histone/fish5/roi1_tailbud					18
Korra_Foundation	20250521_skittles_no-membrane	Korra_Foundation/20250521_skittles_no-membrane/fish2/roi1					6
Korra_Foundation	20250521_skittles_no-membrane	Korra_Foundation/20250521_skittles_no-membrane/fish2/roi2					6
Korra_Foundation	20250521_skittles_no-membrane	Korra_Foundation/20250521_skittles_no-membrane/fish3/roi1					6
Korra_Foundation	20250521_skittles_no-membrane	Korra_Foundation/20250521_skittles_no-membrane/fish4/roi1					6
Korra_Foundation	20250521_skittles_no-membrane	Korra_Foundation/20250521_skittles_no-membrane/fish4/roi2					8
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish1/roi1				zarr	57
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish1/roi2				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish2/roi1				zarr;zarr_d0d67567-334b-4fb6-83f9-cebc7c039997	56
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish2/roi2				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish3/roi1				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish3/roi2				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish3/roi3				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish4/roi1				zarr	56
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish4/roi2				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish5/roi1				zarr	68
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish6/roi1				zarr	56
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish6/roi2				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish7/roi1				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish7/roi2				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish7/roi3				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish8/roi1				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish8/roi2				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish8/roi3				zarr	55
Korra_Foundation	20250522_skittlez	Korra_Foundation/20250522_skittlez/fish9/roi1				zarr	61
Korra_Foundation	20250523_mem_histone	Korra_Foundation/20250523_mem_histone/fish1/roi1					16
Korra_Foundation	20250523_mem_histone	Korra_Foundation/20250523_mem_histone/fish2/roi1					17
Korra_Foundation	20250523_mem_histone	Korra_Foundation/20250523_mem_histone/fish3/roi1					16
Korra_Foundation	20250523_mem_histone	Korra_Foundation/20250523_mem_histone/fish4/roi1					16
Korra_Foundation	20250523_mem_histone	Korra_Foundation/20250523_mem_histone/fish5/roi1					18
Korra_Foundation	20250528_mem-histone	Korra_Foundation/20250528_mem-histone/fish1/roi1_spine					18
Korra_Foundation	20250528_mem-histone	Korra_Foundation/20250528_mem-histone/fish2/roi1_brain					18
Korra_Foundation	20250528_mem-histone	Korra_Foundation/20250528_mem-histone/fish3/roi2_spine					18
Korra_Foundation	20250528_skittlez	Korra_Foundation/20250528_skittlez/fish1/roi1					17
Korra_Foundation	20250528_skittlez	Korra_Foundation/20250528_skittlez/fish1/roi2					17
Korra_Foundation	20250529_skittlez	Korra_Foundation/20250529_skittlez/fish10_roi1				zarr	81
Korra_Foundation	20250529_skittlez	Korra_Foundation/20250529_skittlez/fish11_roi1_eye				zarr	74
Korra_Foundation	20250529_skittlez	Korra_Foundation/20250529_skittlez/fish11_roi1_eye_2				zarr	81
